"mapped_by","year","reporter_fao","reporter_name","flow","hs_chap","hs","hs_extend","fcl","details","tl_description"
"Valdivia",2014,44,"Colombia",1,21,"2106906900",NA,1232,"Trademap TL description","Food preparations, n.e.s."
"Valdivia",2014,44,"Colombia",1,53,"5305001100",NA,821,"Country TL description (WITS)","Coconut, abaca Manila hemp or Musa textilis<U+0085>. and other vegetable textile fibres, n.e.s., raw or processed, but not spun"
"Valdivia",2016,44,"Colombia",1,2,"207140010",NA,1058,"Trademap TL description","Chicken cuts and edible offal, leg quarters"
"Valdivia",2016,44,"Colombia",1,2,"207140090",NA,1058,"Trademap TL description","Chicken cuts and edible offal, other"
"Valdivia",2014,44,"Colombia",2,21,"2106906100",NA,1232,"TradeAtlas","Polvos para la preparacion de budines, cremas, helados, postres, gelatinas y similares"
"Valdivia",2014,44,"Colombia",2,21,"2106906900",NA,1232,"Trademap TL description","Food preparations, n.e.s."
"Valdivia",2015,44,"Colombia",2,1,"106131200",NA,1126,"Trademap TL description","Camels and other camelids: alpacas"
"Valdivia",2016,44,"Colombia",2,1,"106131100",NA,1126,"Trademap TL description","Camels and other camelids: lamas"
"Valdivia",2016,44,"Colombia",2,2,"207130090",NA,1058,"Trademap TL description","Chicken cuts and edible offal, could be also 1059 offals and liver of chicken  "
"Valdivia",2016,44,"Colombia",2,2,"207140090",NA,1058,"Trademap TL description","Chicken cuts and edible offal, other"
"Basham",2015,48,"Costa Rica",1,17,"1701130010",NA,162,"World Customs Org. HS Nom. 2012",NA
"Basham",2015,48,"Costa Rica",1,17,"1701140010",NA,162,"World Customs Org. HS Nom. 2012",NA
"Basham",2014,48,"Costa Rica",2,53,"5305003100",NA,821,"World Customs Org. HS Nom. 2012",NA
"Basham",2015,48,"Costa Rica",2,7,"709999011",NA,463,"World Customs Org. HS Nom. 2012",NA
"Basham",2016,48,"Costa Rica",2,17,"1701130010",NA,162,"World Customs Org. HS Nom. 2012",NA
"Bonomo",2014,50,"Cyprus",1,4,"4015039",NA,882,"http://ec.europa.eu/","cow milk"
"Bonomo",2015,50,"Cyprus",1,2,"2074595",NA,1069,"http://ec.europa.eu/","meat of ducks"
"Bonomo",2015,50,"Cyprus",1,4,"4061030",NA,901,"http://ec.europa.eu/","cheese fresh"
"Bonomo",2015,50,"Cyprus",1,4,"4061050",NA,901,"http://ec.europa.eu/","cheese fresh"
"Bonomo",2016,50,"Cyprus",1,2,"2074521",NA,1069,"http://ec.europa.eu/","meat of ducks"
"Bonomo",2016,50,"Cyprus",1,2,"2075461",NA,1073,"http://ec.europa.eu/","meat of geese"
"Bonomo",2016,50,"Cyprus",1,2,"2075510",NA,1073,"http://ec.europa.eu/","meat of geese"
"Bonomo",2016,50,"Cyprus",1,2,"2075541",NA,1073,"http://ec.europa.eu/","meat of geese"
"Bonomo",2016,50,"Cyprus",1,23,"23024002",NA,112,"http://ec.europa.eu/","bran of cereals"
"Bonomo",2015,50,"Cyprus",2,4,"4061030",NA,901,"http://ec.europa.eu/","cheese fresh"
"Bonomo",2015,50,"Cyprus",2,4,"4061050",NA,901,"http://ec.europa.eu/","cheese fresh"
"Fiorentino",2015,53,"Benin",1,20,"2009319000",NA,513,"fruit juice tropicol fruit nes",NA
"Fiorentino",2016,53,"Benin",1,8,"80390",NA,604,"fruit tropical dried nes",NA
"Fiorentino",2016,53,"Benin",1,17,"170114",NA,162,"sugar raw centr",NA
"Fiorentino",2014,53,"Benin",2,1,"10690",NA,1171,"animals live nes",NA
"Fiorentino",2016,53,"Benin",2,7,"70999",NA,463,"vegetables fresh nes",NA
"Del Bello",2014,54,"Denmark",1,2,"2075461",NA,1073,"EU regulations mapped as meat of geese","Legs abd cuts thereof of geese, fresh or chilled"
"Del Bello",2015,54,"Denmark",1,2,"2075431",NA,1073,"EU regulations mapped as meat of geese","Whole wings, with or without tips, of geese, fresh or chilled"
"Del Bello",2015,54,"Denmark",1,2,"2075531",NA,1073,"EU regulations mapped as meat of geese","Whole wings of geese, frozen"
"Del Bello",2015,54,"Denmark",1,2,"2075581",NA,1073,"EU regulations mapped as meat of geese","Other cuts of geese, frozen"
"Del Bello",2015,54,"Denmark",1,4,"4061030",NA,901,"EU regulations mapped as cheese of cow milk","Mozzarella, whether or not in a liquid"
"Del Bello",2015,54,"Denmark",1,4,"4061050",NA,901,"EU regulations mapped as cheese of cow milk","Other cheese and curds, Fresh (unripened or uncured) cheese, including whey cheese, and curd: Of a fat content, by weight, not exceeding 40 %"
"Del Bello",2016,54,"Denmark",1,2,"2075571",NA,1073,"EU regulations mapped as meat of geese","Paletots of geese, frozen"
"Del Bello",2016,54,"Denmark",1,2,"2084080",NA,1166,"EU regulations mapped as meat nes","Meat of whales, dolphins and porpoises (mammals of the order Cetacea); of manatees and dugongs (mammals of the order Sirenia); of seals, sea lions and walruses (mammals of the suborder Pinnipedia): other"
"Del Bello",2015,54,"Denmark",2,2,"2074531",NA,1069,"EU regulations mapped as meat of ducks","Halves of quarters of ducks with the bone, frozen"
"Del Bello",2015,54,"Denmark",2,2,"2084080",NA,1166,"EU regulations mapped as meat nes","Meat of whales, dolphins and porpoises (mammals of the order Cetacea); of manatees and dugongs (mammals of the order Sirenia); of seals, sea lions and walruses (mammals of the suborder Pinnipedia): other"
"Del Bello",2015,54,"Denmark",2,4,"4061030",NA,901,"EU regulations mapped as cheese of cow milk","Mozzarella, whether or not in a liquid"
"Basham",2014,59,"Egypt",2,15,"150200",NA,1225,"World Customs Org. HS Nom. 2012",NA
"Del Bello",2015,54,"Denmark",2,4,"4061050",NA,901,"EU regulations mapped as cheese of cow milk","Other cheese and curds, Fresh (unripened or uncured) cheese, including whey cheese, and curd: Of a fat content, by weight, not exceeding 40 %"
"Del Bello",2014,57,"Belarus",1,2,"20744",NA,1069,"trademap mapped as meat of ducks","Fresh or chilled cuts and edible offal of domestic ducks (excluding fatty livers)"
"Del Bello",2014,57,"Belarus",1,2,"20754",NA,1073,"trademap mapped as meat of geese","Fresh or chilled cuts and edible offal of domestic geese (excluding fatty livers)"
"Del Bello",2014,57,"Belarus",1,2,"20755",NA,1073,"trademap mapped as meat of geese","Frozen cuts and edible offal of domestic geese"
"Del Bello",2016,57,"Belarus",1,4,"40790",NA,1091,"trademap mapped as eggs excl hen eggs","Birds' eggs, in shell, preserved or cooked"
"Del Bello",2014,57,"Belarus",2,4,"40790",NA,1091,"trademap mapped as eggs excl hen eggs","Birds' eggs, in shell, preserved or cooked"
"Del Bello",2015,57,"Belarus",2,2,"20755",NA,1073,"trademap mapped as meat of geese","Frozen cuts and edible offal of domestic geese"
"Basham",2014,59,"Egypt",1,4,"40291",NA,894,"WITS",NA
"Basham",2014,59,"Egypt",1,4,"40299",NA,889,"WITS",NA
"Basham",2014,59,"Egypt",1,4,"40390",NA,893,"WITS",NA
"Basham",2014,59,"Egypt",1,4,"40510",NA,886,"WITS",NA
"Basham",2014,59,"Egypt",1,4,"40520",NA,886,"WITS",NA
"Basham",2014,59,"Egypt",1,4,"40590",NA,887,"WITS",NA
"Basham",2014,59,"Egypt",1,4,"40610",NA,901,"WITS",NA
"Basham",2014,59,"Egypt",1,7,"70310",NA,403,"WITS",NA
"Basham",2014,59,"Egypt",1,7,"70820",NA,414,"WITS",NA
"Basham",2014,59,"Egypt",1,8,"80240",NA,220,"WITS",NA
"Basham",2014,59,"Egypt",1,8,"80250",NA,223,"WITS",NA
"Basham",2014,59,"Egypt",1,8,"81090",NA,619,"World Customs Org. HS Nom. 2012",NA
"Basham",2014,59,"Egypt",1,9,"90190",NA,658,"World Customs Org. HS Nom. 2012",NA
"Basham",2014,59,"Egypt",1,11,"110290",NA,111,"WITS",NA
"Basham",2014,59,"Egypt",1,12,"120799",NA,339,"World Customs Org. HS Nom. 2012",NA
"Basham",2014,59,"Egypt",1,12,"121190",NA,1293,"WITS",NA
"Basham",2014,59,"Egypt",1,15,"151499",NA,271,"WITS",NA
"Basham",2014,59,"Egypt",1,15,"152190",NA,1183,"WITS",NA
"Basham",2014,59,"Egypt",1,17,"170111",NA,162,"International Customs Journal Egypt",NA
"Basham",2014,59,"Egypt",1,17,"170112",NA,157,"WITS",NA
"Basham",2014,59,"Egypt",1,17,"170113",NA,162,"WITS",NA
"Basham",2014,59,"Egypt",1,17,"170290",NA,167,"WITS",NA
"Basham",2014,59,"Egypt",1,19,"190190",NA,115,"WITS",NA
"Basham",2014,59,"Egypt",1,19,"190300",NA,127,"WITS",NA
"Basham",2014,59,"Egypt",1,20,"200490",NA,475,"WITS",NA
"Basham",2014,59,"Egypt",1,20,"200989",NA,622,"WITS",NA
"Basham",2014,59,"Egypt",1,21,"210390",NA,1232,"WITS",NA
"Basham",2014,59,"Egypt",1,21,"210690",NA,1232,"WITS",NA
"Basham",2014,59,"Egypt",1,24,"240290",NA,828,"WITS",NA
"Basham",2014,59,"Egypt",1,41,"410150",NA,920,"World Customs Org. HS Nom. 2012",NA
"Basham",2014,59,"Egypt",1,41,"410190",NA,920,"World Customs Org. HS Nom. 2012",NA
"Basham",2015,59,"Egypt",1,8,"810900050",NA,619,"World Customs Org. HS Nom. 2012",NA
"Basham",2015,59,"Egypt",1,21,"2106909045",NA,1232,"WITS",NA
"Basham",2015,59,"Egypt",1,21,"2106909080",NA,1232,"WITS",NA
"Basham",2015,59,"Egypt",1,41,"4101200090",NA,920,"World Customs Org. HS Nom. 2012",NA
"Basham",2016,59,"Egypt",1,7,"71490",NA,149,"WITS",NA
"Basham",2016,59,"Egypt",1,8,"80260",NA,234,"World Customs Org. HS Nom. 2012",NA
"Basham",2016,59,"Egypt",1,15,"150600",NA,1168,"World Customs Org. HS Nom. 2012",NA
"Basham",2014,59,"Egypt",2,2,"20700",NA,1058,"WITS",NA
"Basham",2014,59,"Egypt",2,2,"20800",NA,1141,"WITS",NA
"Basham",2014,59,"Egypt",2,4,"40291",NA,894,"WITS",NA
"Basham",2014,59,"Egypt",2,4,"40299",NA,889,"WITS",NA
"Basham",2014,59,"Egypt",2,4,"40510",NA,886,"WITS",NA
"Basham",2014,59,"Egypt",2,4,"40520",NA,886,"WITS",NA
"Basham",2014,59,"Egypt",2,4,"40590",NA,887,"WITS",NA
"Basham",2014,59,"Egypt",2,4,"40610",NA,901,"WITS",NA
"Basham",2014,59,"Egypt",2,4,"40700",NA,1062,"WITS",NA
"Basham",2014,59,"Egypt",2,7,"70310",NA,403,"WITS",NA
"Basham",2014,59,"Egypt",2,7,"70820",NA,414,"WITS",NA
"Basham",2014,59,"Egypt",2,7,"71490",NA,149,"WITS",NA
"Basham",2014,59,"Egypt",2,8,"80240",NA,220,"WITS",NA
"Basham",2014,59,"Egypt",2,8,"81090",NA,619,"World Customs Org. HS Nom. 2012",NA
"Basham",2014,59,"Egypt",2,9,"90190",NA,658,"World Customs Org. HS Nom. 2012",NA
"Basham",2014,59,"Egypt",2,9,"91010",NA,720,"WITS",NA
"Basham",2014,59,"Egypt",2,11,"110290",NA,111,"WITS",NA
"Basham",2014,59,"Egypt",2,12,"120799",NA,339,"World Customs Org. HS Nom. 2012",NA
"Basham",2014,59,"Egypt",2,12,"121190",NA,1293,"WITS",NA
"Basham",2014,59,"Egypt",2,12,"121230",NA,460,"WITS",NA
"Basham",2014,59,"Egypt",2,15,"150600",NA,1168,"World Customs Org. HS Nom. 2012",NA
"Basham",2014,59,"Egypt",2,15,"151499",NA,271,"WITS",NA
"Basham",2014,59,"Egypt",2,15,"152190",NA,1183,"WITS",NA
"Basham",2014,59,"Egypt",2,15,"152200",NA,1277,"World Customs Org. HS Nom. 2012",NA
"Basham",2014,59,"Egypt",2,17,"170111",NA,162,"International Customs Journal Egypt",NA
"Basham",2014,59,"Egypt",2,17,"170290",NA,167,"WITS",NA
"Basham",2014,59,"Egypt",2,19,"190190",NA,115,"WITS",NA
"Basham",2014,59,"Egypt",2,19,"190300",NA,127,"WITS",NA
"Basham",2014,59,"Egypt",2,20,"200490",NA,475,"WITS",NA
"Basham",2014,59,"Egypt",2,20,"200989",NA,622,"WITS",NA
"Basham",2014,59,"Egypt",2,21,"210390",NA,1232,"WITS",NA
"Basham",2014,59,"Egypt",2,21,"210690",NA,1232,"WITS",NA
"Basham",2014,59,"Egypt",2,24,"240290",NA,828,"WITS",NA
"Basham",2014,59,"Egypt",2,41,"410150",NA,920,"World Customs Org. HS Nom. 2012",NA
"Basham",2014,59,"Egypt",2,41,"410190",NA,920,"World Customs Org. HS Nom. 2012",NA
"Basham",2015,59,"Egypt",2,8,"802400090",NA,220,"WITS",NA
"Basham",2015,59,"Egypt",2,8,"810900050",NA,619,"World Customs Org. HS Nom. 2012",NA
"Basham",2015,59,"Egypt",2,12,"1207990049",NA,339,"World Customs Org. HS Nom. 2012",NA
"Basham",2015,59,"Egypt",2,12,"1211109090",NA,1293,"International Customs Journal Egypt",NA
"Basham",2015,59,"Egypt",2,17,"1701120050",NA,162,"International Customs Journal Egypt",NA
"Basham",2015,59,"Egypt",2,20,"2008929000",NA,622,"WITS",NA
"Basham",2015,59,"Egypt",2,21,"2106909080",NA,1232,"WITS",NA
"Basham",2015,59,"Egypt",2,41,"4101200010",NA,920,"World Customs Org. HS Nom. 2012",NA
"Basham",2016,59,"Egypt",2,4,"40390",NA,893,"WITS",NA
"Basham",2016,59,"Egypt",2,8,"80260",NA,234,"World Customs Org. HS Nom. 2012",NA
"Basham",2016,59,"Egypt",2,12,"121110",NA,1293,"World Customs Org. HS Nom. 2012",NA
"Basham",2016,59,"Egypt",2,17,"170112",NA,162,"International Customs Journal Egypt",NA
"Basham",2016,59,"Egypt",2,17,"170113",NA,162,"International Customs Journal Egypt",NA
"Basham",2015,60,"El Salvador",1,20,"20089910",NA,623,"World Customs Org. HS Nom. 2012",NA
"Basham",2015,60,"El Salvador",1,20,"20089990",NA,623,"World Customs Org. HS Nom. 2012",NA
"Basham",2015,60,"El Salvador",2,20,"20089910",NA,623,"World Customs Org. HS Nom. 2012",NA
"Basham",2015,60,"El Salvador",2,20,"20089990",NA,623,"World Customs Org. HS Nom. 2012",NA
"Piva",2014,63,"Estonia",1,2,"2074441",NA,1069,"TRADEMAP","FRESH OR CHILLED BACKS, NECKS, BACKS WITH NECKS ATTACHED, RUMPS AND WING-TIPS OF DOMESTIC DUCKS"
"Piva",2014,63,"Estonia",1,2,"2074521",NA,1069,"TRADEMAP","FROZEN HALVES OR QUARTERS OF DOMESTIC DUCKS"
"Piva",2014,63,"Estonia",1,2,"2075595",NA,1074,"TRADEMAP","FROZEN LIVERS OF DOMESTIC GEESE (EXCL. FATTY)"
"Piva",2015,63,"Estonia",1,2,"2074421",NA,1069,"TRADEMAP","FRESH OR CHILLED HALVES OR QUARTERS OF DOMESTIC DUCKS"
"Piva",2015,63,"Estonia",2,2,"2074481",NA,1069,"TRADEMAP","Fresh or chilled cuts of domestic ducks, with bone in, N.e.s. "
"Piva",2015,63,"Estonia",1,2,"2074599",NA,1075,"TRADEMAP","FROZEN EDIBLE OFFAL OF DOMESTIC DUCKS (EXCL. LIVERS)"
"Piva",2015,63,"Estonia",1,2,"2075521",NA,1073,"TRADEMAP","Frozen halves or quarters of domestic geese"
"Del Bello",2015,67,"Finland",1,2,"2091090",NA,1037,"EU regulation mapped as fat of pigs","Pig fat not from subcutaneous origin"
"Del Bello",2015,67,"Finland",1,4,"4061030",NA,901,"EU regulations mapped as cheese of cow milk","Mozzarella, whether or not in a liquid"
"Del Bello",2015,67,"Finland",1,4,"4061050",NA,901,"EU regulations mapped as cheese of cow milk","Other cheese and curds, Fresh (unripened or uncured) cheese, including whey cheese, and curd: Of a fat content, by weight, not exceeding 40 %"
"Del Bello",2016,67,"Finland",1,4,"4015091",NA,885,"EU regulations mapped as cream, fresh","Milk and cream, not concentrated nor containing added sugar or other sweetening matter, of a fat content by weight exceeding 45% in immediate package of a net content not exceeding two liters"
"Del Bello",2015,67,"Finland",2,4,"4061030",NA,901,"EU regulations mapped as cheese of cow milk","Mozzarella, whether or not in a liquid"
"Del Bello",2015,67,"Finland",2,4,"4061050",NA,901,"EU regulations mapped as cheese of cow milk","Other cheese and curds, Fresh (unripened or uncured) cheese, including whey cheese, and curd: Of a fat content, by weight, not exceeding 40 %"
"Piva",2015,68,"France",1,4,"4061030",NA,901,NA,"Mozzarella"
"Piva",2015,68,"France",2,4,"4061030",NA,901,NA,"Mozzarella"
"Piva",2015,68,"France",1,4,"4061050",NA,901,NA,"FRESH CHEESE ""UNRIPENED OR UNCURED CHEESE"", INCL. WHEY CHEESE AND CURD OF A FAT CONTENT, BY WEIGHT, OF <= 40% (EXCL. MOZZARELLA)"
"Piva",2015,68,"France",2,4,"4061050",NA,901,NA,"FRESH CHEESE ""UNRIPENED OR UNCURED CHEESE"", INCL. WHEY CHEESE AND CURD OF A FAT CONTENT, BY WEIGHT, OF <= 40% (EXCL. MOZZARELLA)"
"Del Bello",2014,73,"Georgia",1,1,"10649",NA,1169,"trademap mapped as live animals non food","Live insects (excluding bees)"
"Del Bello",2014,73,"Georgia",1,2,"20754",NA,1073,"WITS meat of geese","Other meat of geese"
"Del Bello",2014,73,"Georgia",2,4,"40790",NA,1091,"WITS other eggs","Other eggs"
"Del Bello",2015,79,"Germany",1,1,"1029099",NA,1171,"EU regulation mapped live animals nes","Bovine animals, other"
"Del Bello",2015,79,"Germany",1,4,"4061030",NA,901,"EU regulations mapped as cheese of cow milk","Mozzarella, whether or not in a liquid"
"Del Bello",2015,79,"Germany",1,4,"4061050",NA,901,"EU regulations mapped as cheese of cow milk","Other cheese and curds, Fresh (unripened or uncured) cheese, including whey cheese, and curd: Of a fat content, by weight, not exceeding 40 %"
"Del Bello",2015,79,"Germany",2,4,"4061030",NA,901,"EU regulations mapped as cheese of cow milk","Mozzarella, whether or not in a liquid"
"Del Bello",2015,79,"Germany",2,4,"4061050",NA,901,"EU regulations mapped as cheese of cow milk","Other cheese and curds, Fresh (unripened or uncured) cheese, including whey cheese, and curd: Of a fat content, by weight, not exceeding 40 %"
"Devita",2016,81,"Ghana",1,4,"402912000",NA,894,NA,"milk whole evap"
"Devita",2016,81,"Ghana",1,17,"1701141000",NA,162,NA,"sugar raw centr"
"Devita",2016,81,"Ghana",2,4,"402912000",NA,894,NA,"milk whole evap"
"Devita",2014,84,"Greece",1,2,"2075531",NA,1073,"eurostat","meat of geese"
"Devita",2015,84,"Greece",1,2,"2075599",NA,1074,"eurostat","offals liver gee"
"Devita",2015,84,"Greece",1,4,"4061030",NA,901,"eurostat","cheese of whole cow milk"
"Devita",2015,84,"Greece",1,4,"4061050",NA,901,"eurostat","cheese of whole cow milk"
"Devita",2016,84,"Greece",1,2,"2074499",NA,1069,"eurostat","meat of ducks"
"Devita",2016,84,"Greece",1,2,"2075541",NA,1073,"eurostat","meat of gees"
"Devita",2016,84,"Greece",1,2,"2075595",NA,1074,"eurostat","offals liver gee"
"Devita",2015,84,"Greece",2,4,"4061030",NA,901,"eurostat","cheese of whole cow milk"
"Devita",2015,84,"Greece",2,4,"4061050",NA,901,"eurostat","cheese of whole cow milk"
"Devita",2014,85,"Greenland",1,7,"70999400",NA,463,"eurostat","veg fresh nes"
"Devita",2014,85,"Greenland",1,15,"151411100",NA,271,"eurostat","rapeseed oil"
"Devita",2014,85,"Greenland",1,20,"200939310",NA,514,"eurostat","citrus fruit conc"
"Devita",2015,85,"Greenland",1,2,"20744610",NA,1069,"eurostat","meat of ducks"
"Devita",2015,85,"Greenland",1,2,"20755930",NA,1073,"eurostat","meat of gees"
"Devita",2015,85,"Greenland",1,2,"20840800",NA,1166,"eurostat","meat nes offals"
"Devita",2015,85,"Greenland",1,20,"200989890",NA,466,"eurostat","juice of veget nes"
"Devita",2016,85,"Greenland",1,1,"10599200",NA,1072,"eurostat","gees"
"Devita",2016,85,"Greenland",1,2,"20755100",NA,1073,"eurostat","meat of gees"
"Devita",2016,85,"Greenland",1,7,"71490200",NA,149,"eurostat","roots and tubers nes"
"Devita",2016,85,"Greenland",1,41,"410120500",NA,929,"eurostat","skins dry calves"
"Devita",2016,85,"Greenland",1,41,"410120800",NA,921,"eurostat","hides dry s.cattle"
"Devita",2015,85,"Greenland",2,51,"510219400",NA,1218,"eurostat","hair fine"
"Basham",2014,89,"Guatemala",1,15,"15159030",NA,340,"World Customs Org. HS Nom. 2012",NA
"Basham",2015,89,"Guatemala",1,11,"11042910",NA,113,"World Customs Org. HS Nom. 2012",NA
"Basham",2015,89,"Guatemala",1,20,"20098930",NA,623,"World Customs Org. HS Nom. 2012",NA
"Basham",2015,89,"Guatemala",1,53,"53050031",NA,821,"World Customs Org. HS Nom. 2012",NA
"Basham",2014,95,"Honduras",1,4,"406109001",NA,901,"WITS",NA
"Basham",2014,95,"Honduras",1,4,"406109003",NA,901,"WITS",NA
"Basham",2014,95,"Honduras",1,4,"406109004",NA,901,"WITS",NA
"Basham",2014,95,"Honduras",1,4,"406109005",NA,901,"WITS",NA
"Basham",2014,95,"Honduras",1,8,"803901101",NA,486,"World Customs Org. HS Nom. 2012",NA
"Basham",2014,95,"Honduras",1,8,"803901200",NA,486,"World Customs Org. HS Nom. 2012",NA
"Basham",2014,95,"Honduras",1,41,"4101901901",NA,920,"World Customs Org. HS Nom. 2012",NA
"Basham",2014,95,"Honduras",2,8,"803901101",NA,486,"World Customs Org. HS Nom. 2012",NA
"Canero",2015,96,"China, Hong Kong SAR",1,20,"20098914",NA,622,"WITS","pear juice"
"Canero",2015,96,"China, Hong Kong SAR",1,22,"22060021",NA,39,"WITS","yellow wine"
"Canero",2015,96,"China, Hong Kong SAR",1,22,"22060022",NA,39,"WITS","sake"
"Canero",2015,96,"China, Hong Kong SAR",2,16,"16010022",NA,1041,"WITS","sausages of pig meat"
"Canero",2015,96,"China, Hong Kong SAR",2,22,"22060021",NA,39,"WITS","yellow wine"
"Canero",2015,96,"China, Hong Kong SAR",2,22,"22060022",NA,39,"WITS","sake"
"Di Filippo",2014,98,"Croatia",1,2,"2074481",NA,1069,"WITS","02074481 Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen : Of ducks : Other, fresh or chilled : Cuts : With bone in : Other"
"Di Filippo",2014,98,"Croatia",1,2,"2074551",NA,1069,"WITS","02074551 Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen : Of ducks : Other, frozen : Cuts : With bone in : Breasts and cuts thereof"
"Di Filippo",2014,98,"Croatia",1,2,"2075491",NA,1074,"WITS","02075491 Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen : Of geese : Other, fresh or chilled : Offal : Livers, other than fatty livers"
"Di Filippo",2015,98,"Croatia",1,2,"2074491",NA,1075,"WITS","02074491 Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen : Of ducks : Other, fresh or chilled : Offal : Livers, other than fatty livers"
"Di Filippo",2015,98,"Croatia",1,2,"2074541",NA,1075,"WITS","02074541 Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen : Of ducks : Other, frozen : Cuts : With bone in : Backs, necks, backs with necks attached, rumps and wing tips"
"Di Filippo",2015,98,"Croatia",1,2,"2074581",NA,1069,"WITS","02074581 Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen : Of ducks : Other, frozen : Cuts : With bone in : Other"
"Di Filippo",2015,98,"Croatia",1,2,"2075510",NA,1074,"WITS","Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen : Of geese : Other, frozen : Cuts : Boneless"
"Di Filippo",2015,98,"Croatia",1,15,"15029010",NA,1243,"WITS","Fats of bovine animals, sheep or goats, other than those of heading 1503 : Other : For industrial uses other than the manufacture of foodstuffs for human consumption"
"Di Filippo",2015,98,"Croatia",1,20,"20098985",NA,622,"WITS","Fruit juices (including grape must) and vegetable juices, unfermented and not containing added spirit, whether or not containing added sugar or other sweetening matter : Juice of any other single fruit or vegetable : Other : Of a Brix value not exceeding 67 : Other : Other : With an added sugar content exceeding 30 % by weight : Juices of tropical fruit"
"Di Filippo",2015,98,"Croatia",1,20,"20098986",NA,622,"WITS","Fruit juices (including grape must) and vegetable juices, unfermented and not containing added spirit, whether or not containing added sugar or other sweetening matter : Juice of any other single fruit or vegetable : Other : Of a Brix value not exceeding 67 : Other : Other : With an added sugar content exceeding 30 % by weight : Other"
"Di Filippo",2016,98,"Croatia",1,2,"2074441",NA,1075,"WITS","02074441 Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen : Of ducks : Other, fresh or chilled : Cuts : With bone in : Backs, necks, backs with necks attached, rumps and wing tips"
"Di Filippo",2016,98,"Croatia",1,2,"2075599",NA,1074,"WITS","Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen : Of geese : Other, frozen : Offal : Other"
"Di Filippo",2016,98,"Croatia",1,4,"4015091",NA,885,"WITS","Milk and cream, not concentrated nor containing added sugar or other sweetening matter : Of a fat content, by weight, exceeding 10 % : Exceeding 45 % : In immediate packings of a net content not exceeding two litres"
"Di Filippo",2014,98,"Croatia",2,2,"2074581",NA,1069,"WITS","Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen : Of ducks : Other, frozen : Cuts : With bone in : Other"
"Di Filippo",2015,98,"Croatia",2,2,"2074481",NA,1069,"WITS","Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen : Of ducks : Other, fresh or chilled : Cuts : With bone in : Other"
"Bonomo",2016,100,"India",2,1,"1064910",NA,1171,"http://www.cbec.gov.in/","ANIMALS LIVE NES ( Pureline stock)"
"Devita",2014,101,"Indonesia",1,20,"2009899100",NA,622,"WITS","fruit juice"
"Devita",2015,101,"Indonesia",1,4,"407901000",NA,1062,"WITS","hen eggs"
"Devita",2015,101,"Indonesia",1,15,"1516201700",NA,1275,"WITS","oil hydrogenated"
"Devita",2016,101,"Indonesia",1,1,"105992000",NA,1068,"WITS","ducks"
"Devita",2014,101,"Indonesia",2,15,"1516201700",NA,1275,"WITS","oil hydrogenated"
"Devita",2015,101,"Indonesia",2,1,"105992000",NA,1068,"WITS","ducks"
"Di Filippo",2014,103,"Iraq",1,2,"2071390",NA,1059,"TRADE MAPS","020713 - Fresh or chilled cuts and edible offal of fowls of the species Gallus domesticus"
"Piva",2014,104,"Ireland",2,2,"2075481",NA,1073,"TRADEMAP","FRESH OR CHILLED CUTS OF DOMESTIC GEESE, WITH BONE IN, N.E.S."
"Piva",2015,104,"Ireland",1,2,"2075499",NA,1074,"TRADEMAP","Fresh or chilled edible offal of domestic geese (excl. livers)"
"Piva",2015,104,"Ireland",1,2,"2075595",NA,1074,"TRADEMAP","FROZEN LIVERS OF DOMESTIC GEESE (EXCL. FATTY)"
"Piva",2015,104,"Ireland",1,4,"4061030",NA,901,NA,"Mozzarella"
"Piva",2015,104,"Ireland",2,4,"4061030",NA,901,NA,"Mozzarella"
"Piva",2015,104,"Ireland",1,4,"4061050",NA,901,NA,"FRESH CHEESE ""UNRIPENED OR UNCURED CHEESE"", INCL. WHEY CHEESE AND CURD OF A FAT CONTENT, BY WEIGHT, OF <= 40% (EXCL. MOZZARELLA)"
"Piva",2015,104,"Ireland",2,4,"4061050",NA,901,NA,"FRESH CHEESE ""UNRIPENED OR UNCURED CHEESE"", INCL. WHEY CHEESE AND CURD OF A FAT CONTENT, BY WEIGHT, OF <= 40% (EXCL. MOZZARELLA)"
"Bonomo",2014,105,"Israel",1,15,"15029090",NA,979,NA,"fat of sheep"
"Canero",2015,106,"Italy",1,4,"4061030",NA,901,NA,NA
"Canero",2015,106,"Italy",1,4,"4061050",NA,901,NA,NA
"Canero",2015,106,"Italy",2,4,"4061030",NA,901,NA,NA
"Canero",2015,106,"Italy",2,4,"4061050",NA,901,NA,NA
