"Year","hs","reporter","flow","QTY","hs6","HSLength"
2014,"020760200",112,2,1200,"020760",9
2014,"020760400",112,2,158261,"020760",9
2014,"020860000",112,2,0,"020860",9
2014,"020890000",112,2,4708,"020890",9
2014,"021019000",112,2,0,"021019",9
2014,"021020000",112,2,0,"021020",9
2014,"021099000",112,2,4260,"021099",9
2014,"030119000",112,2,0,"030119",9
2014,"030199000",112,2,0,"030199",9
2014,"030211000",112,2,0,"030211",9
2014,"030213000",112,2,0,"030213",9
2014,"030214000",112,2,0,"030214",9
2014,"030219000",112,2,0,"030219",9
2014,"030231000",112,2,0,"030231",9
2014,"030239000",112,2,0,"030239",9
2014,"030243000",112,2,0,"030243",9
2014,"030271000",112,2,0,"030271",9
2014,"030279000",112,2,0,"030279",9
2014,"030289000",112,2,0,"030289",9
2014,"030311000",112,2,0,"030311",9
2014,"030313000",112,2,0,"030313",9
2014,"030319000",112,2,0,"030319",9
2014,"030323000",112,2,0,"030323",9
2014,"030324000",112,2,0,"030324",9
2014,"030339000",112,2,0,"030339",9
2014,"030349000",112,2,0,"030349",9
2014,"030351000",112,2,0,"030351",9
2014,"030353000",112,2,0,"030353",9
2014,"030354000",112,2,0,"030354",9
2014,"030355000",112,2,0,"030355",9
2014,"030366000",112,2,0,"030366",9
2014,"030367000",112,2,0,"030367",9
2014,"030369000",112,2,0,"030369",9
2014,"030389000",112,2,0,"030389",9
2014,"030390000",112,2,0,"030390",9
2014,"030431000",112,2,0,"030431",9
2014,"030449000",112,2,0,"030449",9
2014,"030459000",112,2,0,"030459",9
2014,"030461000",112,2,0,"030461",9
2014,"030462000",112,2,0,"030462",9
2014,"030471000",112,2,0,"030471",9
2014,"030474000",112,2,0,"030474",9
2014,"030475000",112,2,0,"030475",9
2014,"030481000",112,2,0,"030481",9
2014,"030482000",112,2,0,"030482",9
2014,"030487000",112,2,0,"030487",9
2014,"030489000",112,2,0,"030489",9
2014,"030499000",112,2,0,"030499",9
2014,"030541000",112,2,0,"030541",9
2014,"030542000",112,2,0,"030542",9
2014,"030543000",112,2,0,"030543",9
2014,"030549000",112,2,0,"030549",9
2014,"030551000",112,2,0,"030551",9
2014,"030559000",112,2,0,"030559",9
2014,"030561000",112,2,0,"030561",9
2014,"030562000",112,2,0,"030562",9
2014,"030563000",112,2,0,"030563",9
2014,"030569000",112,2,0,"030569",9
2014,"030612000",112,2,0,"030612",9
2014,"030614000",112,2,0,"030614",9
2014,"030617000",112,2,0,"030617",9
2014,"030619000",112,2,0,"030619",9
2014,"030622000",112,2,0,"030622",9
2014,"030624000",112,2,0,"030624",9
2014,"030627000",112,2,0,"030627",9
2014,"030629000",112,2,0,"030629",9
2014,"030711000",112,2,0,"030711",9
2014,"030721000",112,2,0,"030721",9
2014,"030729000",112,2,0,"030729",9
2014,"030731000",112,2,0,"030731",9
2014,"030739000",112,2,0,"030739",9
2014,"030741000",112,2,0,"030741",9
2014,"030749000",112,2,0,"030749",9
2014,"030751000",112,2,0,"030751",9
2014,"030759000",112,2,0,"030759",9
2014,"030791000",112,2,0,"030791",9
2014,"030799000",112,2,0,"030799",9
2014,"030890000",112,2,0,"030890",9
2014,"040110000",112,2,155694,"040110",9
2014,"040120000",112,2,0,"040120",9
2014,"040140000",112,2,0,"040140",9
2014,"040150000",112,2,0,"040150",9
2014,"040210200",112,2,0,"040210",9
2014,"040210920",112,2,0,"040210",9
2014,"040210990",112,2,0,"040210",9
2014,"040221200",112,2,0,"040221",9
2014,"040221300",112,2,0,"040221",9
2014,"040221900",112,2,0,"040221",9
2014,"040229300",112,2,0,"040229",9
2014,"040229900",112,2,0,"040229",9
2014,"040291000",112,2,0,"040291",9
2014,"040299000",112,2,0,"040299",9
2014,"040310000",112,2,20468,"040310",9
2014,"040390100",112,2,400314,"040390",9
2014,"040390900",112,2,110161,"040390",9
2014,"040410000",112,2,0,"040410",9
2014,"040490000",112,2,3486105,"040490",9
2014,"040510900",112,2,0,"040510",9
2014,"040520000",112,2,0,"040520",9
2014,"040590000",112,2,61944,"040590",9
2014,"040610000",112,2,3397261,"040610",9
2014,"040620000",112,2,0,"040620",9
2014,"040630000",112,2,0,"040630",9
2014,"040640000",112,2,0,"040640",9
2014,"040690100",112,2,0,"040690",9
2014,"040690900",112,2,2566939,"040690",9
2014,"040711000",112,2,0,"040711",9
2014,"040719000",112,2,17974211,"040719",9
2014,"040721100",112,2,0,"040721",9
2014,"040721900",112,2,2641720,"040721",9
2014,"040729900",112,2,1099295,"040729",9
2014,"040790100",112,2,327960,"040790",9
2014,"040790900",112,2,120600,"040790",9
2014,"040819000",112,2,0,"040819",9
2014,"040891000",112,2,0,"040891",9
2014,"040899000",112,2,11102,"040899",9
2014,"040900200",112,2,0,"040900",9
2014,"040900300",112,2,0,"040900",9
2014,"040900900",112,2,8880,"040900",9
2014,"041000000",112,2,0,"041000",9
2014,"050400100",112,2,77574,"050400",9
2014,"050590000",112,2,0,"050590",9
2014,"050800000",112,2,0,"050800",9
2014,"051000000",112,2,0,"051000",9
2014,"051110000",112,2,0,"051110",9
2014,"051199900",112,2,0,"051199",9
2014,"060110000",112,2,0,"060110",9
2014,"060120900",112,2,0,"060120",9
2014,"060210000",112,2,0,"060210",9
2014,"060220000",112,2,659080,"060220",9
2014,"060230200",112,2,680,"060230",9
2014,"060230300",112,2,0,"060230",9
2014,"060240100",112,2,246,"060240",9
2014,"060290200",112,2,257315,"060290",9
2014,"060290300",112,2,137578,"060290",9
2014,"060290400",112,2,445,"060290",9
2014,"060290900",112,2,27726,"060290",9
2014,"060311000",112,2,0,"060311",9
2014,"060313000",112,2,0,"060313",9
2014,"060319000",112,2,10396,"060319",9
2014,"060390000",112,2,0,"060390",9
2014,"060420000",112,2,0,"060420",9
2014,"060490000",112,2,0,"060490",9
2014,"070110000",112,2,0,"070110",9
2014,"070190000",112,2,23668000,"070190",9
2014,"070200000",112,2,517207259,"070200",9
2014,"070310200",112,2,0,"070310",9
2014,"070310300",112,2,0,"070310",9
2014,"070320000",112,2,0,"070320",9
2014,"070410000",112,2,27671934,"070410",9
2014,"070490100",112,2,10487000,"070490",9
2014,"070519000",112,2,37958125,"070519",9
2014,"070610100",112,2,24000,"070610",9
2014,"070610900",112,2,0,"070610",9
2014,"070690200",112,2,0,"070690",9
2014,"070700100",112,2,45210278,"070700",9
2014,"070700300",112,2,25652600,"070700",9
2014,"070700900",112,2,44000,"070700",9
2014,"070810000",112,2,4000,"070810",9
2014,"070820200",112,2,4176300,"070820",9
2014,"070890100",112,2,71300,"070890",9
2014,"070890200",112,2,26700,"070890",9
2014,"070920000",112,2,0,"070920",9
2014,"070930000",112,2,29400100,"070930",9
2014,"070959100",112,2,0,"070959",9
2014,"070959900",112,2,0,"070959",9
2014,"070960000",112,2,36639139,"070960",9
2014,"070991000",112,2,0,"070991",9
2014,"070992000",112,2,2163000,"070992",9
2014,"070993000",112,2,10000,"070993",9
2014,"070999100",112,2,450700,"070999",9
2014,"070999600",112,2,1600,"070999",9
2014,"070999700",112,2,40900,"070999",9
2014,"070999900",112,2,5736695,"070999",9
2014,"071010000",112,2,0,"071010",9
2014,"071021000",112,2,0,"071021",9
2014,"071022000",112,2,0,"071022",9
2014,"071029000",112,2,87584,"071029",9
2014,"071030000",112,2,0,"071030",9
2014,"071040000",112,2,0,"071040",9
2014,"071080000",112,2,0,"071080",9
2014,"071090000",112,2,0,"071090",9
2014,"071190910",112,2,0,"071190",9
2014,"071220200",112,2,0,"071220",9
2014,"071220900",112,2,0,"071220",9
2014,"071239100",112,2,0,"071239",9
2014,"071239900",112,2,0,"071239",9
2014,"071290100",112,2,0,"071290",9
2014,"071290200",112,2,0,"071290",9
2014,"071290990",112,2,18212,"071290",9
2014,"071310100",112,2,0,"071310",9
2014,"071310200",112,2,0,"071310",9
2014,"071310900",112,2,0,"071310",9
2014,"071320100",112,2,0,"071320",9
2014,"071320200",112,2,0,"071320",9
2014,"071320900",112,2,0,"071320",9
2014,"071331000",112,2,0,"071331",9
2014,"071333000",112,2,0,"071333",9
2014,"071334000",112,2,0,"071334",9
2014,"071335000",112,2,0,"071335",9
2014,"071339000",112,2,0,"071339",9
2014,"071340100",112,2,0,"071340",9
2014,"071340900",112,2,0,"071340",9
2014,"071350000",112,2,0,"071350",9
2014,"071390200",112,2,0,"071390",9
2014,"071390910",112,2,0,"071390",9
2014,"071390920",112,2,0,"071390",9
2014,"071390990",112,2,0,"071390",9
2014,"080111000",112,2,0,"080111",9
2014,"080112000",112,2,0,"080112",9
2014,"080119000",112,2,0,"080119",9
2014,"080121000",112,2,0,"080121",9
2014,"080131900",112,2,0,"080131",9
2014,"080132000",112,2,0,"080132",9
2014,"080211000",112,2,10900,"080211",9
2014,"080212000",112,2,0,"080212",9
2014,"080221000",112,2,0,"080221",9
2014,"080222000",112,2,0,"080222",9
2014,"080231000",112,2,0,"080231",9
2014,"080232000",112,2,0,"080232",9
2014,"080241000",112,2,0,"080241",9
2014,"080251000",112,2,0,"080251",9
2014,"080252000",112,2,155227,"080252",9
2014,"080262000",112,2,0,"080262",9
2014,"080290100",112,2,0,"080290",9
2014,"080290900",112,2,16000,"080290",9
2014,"080310100",112,2,0,"080310",9
2014,"080390100",112,2,0,"080390",9
2014,"080390900",112,2,0,"080390",9
2014,"080410100",112,2,2330489,"080410",9
2014,"080410300",112,2,0,"080410",9
2014,"080410900",112,2,1230685,"080410",9
2014,"080420100",112,2,4596,"080420",9
2014,"080420200",112,2,0,"080420",9
2014,"080430100",112,2,0,"080430",9
2014,"080430200",112,2,0,"080430",9
2014,"080440000",112,2,1000,"080440",9
2014,"080450100",112,2,0,"080450",9
2014,"080450900",112,2,0,"080450",9
2014,"080510000",112,2,9592000,"080510",9
2014,"080520000",112,2,9711000,"080520",9
2014,"080540000",112,2,994752,"080540",9
2014,"080550000",112,2,2058000,"080550",9
2014,"080590000",112,2,0,"080590",9
2014,"080610000",112,2,1087628,"080610",9
2014,"080620000",112,2,0,"080620",9
2014,"080711000",112,2,19872970,"080711",9
2014,"080719000",112,2,9530600,"080719",9
2014,"080810000",112,2,266514,"080810",9
2014,"080830000",112,2,204000,"080830",9
2014,"080840000",112,2,0,"080840",9
2014,"080910000",112,2,4032162,"080910",9
2014,"080921000",112,2,20400,"080921",9
2014,"080929000",112,2,0,"080929",9
2014,"080930000",112,2,53327374,"080930",9
2014,"080940000",112,2,373000,"080940",9
2014,"081010000",112,2,4556919,"081010",9
2014,"081020000",112,2,0,"081020",9
2014,"081050000",112,2,0,"081050",9
2014,"081070000",112,2,30000,"081070",9
2014,"081090100",112,2,2140300,"081090",9
2014,"081090200",112,2,34000,"081090",9
2014,"081090300",112,2,0,"081090",9
2014,"081090900",112,2,7100,"081090",9
2014,"081110000",112,2,0,"081110",9
2014,"081120000",112,2,0,"081120",9
2014,"081190000",112,2,0,"081190",9
2014,"081310000",112,2,0,"081310",9
2014,"081320000",112,2,0,"081320",9
2014,"081330000",112,2,0,"081330",9
2014,"081340000",112,2,0,"081340",9
2014,"081350000",112,2,0,"081350",9
2014,"090111000",112,2,0,"090111",9
2014,"090112000",112,2,0,"090112",9
2014,"090121000",112,2,399394,"090121",9
2014,"090122000",112,2,87219,"090122",9
2014,"090190000",112,2,0,"090190",9
2014,"090210000",112,2,250,"090210",9
2014,"090220000",112,2,10750,"090220",9
2014,"090230000",112,2,0,"090230",9
2014,"090240000",112,2,0,"090240",9
2014,"090300000",112,2,0,"090300",9
2014,"090411000",112,2,132000,"090411",9
2014,"090412000",112,2,806000,"090412",9
2014,"090421000",112,2,325320,"090421",9
2014,"090422000",112,2,340180,"090422",9
2014,"090510000",112,2,0,"090510",9
2014,"090520000",112,2,0,"090520",9
2014,"090611000",112,2,0,"090611",9
2014,"090619000",112,2,0,"090619",9
2014,"090620000",112,2,0,"090620",9
2014,"090710000",112,2,0,"090710",9
2014,"090811000",112,2,0,"090811",9
2014,"090831000",112,2,0,"090831",9
2014,"090832000",112,2,0,"090832",9
2014,"090921000",112,2,0,"090921",9
2014,"090922000",112,2,0,"090922",9
2014,"090931000",112,2,0,"090931",9
2014,"090932000",112,2,0,"090932",9
2014,"090961100",112,2,0,"090961",9
2014,"090961900",112,2,0,"090961",9
2014,"090962100",112,2,0,"090962",9
2014,"090962900",112,2,0,"090962",9
2014,"091011000",112,2,0,"091011",9
2014,"091012000",112,2,0,"091012",9
2014,"091020000",112,2,0,"091020",9
2014,"091030000",112,2,0,"091030",9
2014,"091091100",112,2,0,"091091",9
2014,"091091900",112,2,4763,"091091",9
2014,"091099100",112,2,2842319,"091099",9
2014,"091099900",112,2,342211,"091099",9
2014,"100111000",112,2,0,"100111",9
2014,"100119000",112,2,0,"100119",9
2014,"100390000",112,2,0,"100390",9
2014,"100490000",112,2,0,"100490",9
2014,"100510000",112,2,0,"100510",9
2014,"100590000",112,2,34000,"100590",9
2014,"100610000",112,2,0,"100610",9
2014,"100620000",112,2,0,"100620",9
2014,"100630000",112,2,0,"100630",9
2014,"100710000",112,2,0,"100710",9
2014,"100790000",112,2,0,"100790",9
2014,"100810000",112,2,0,"100810",9
2014,"100829000",112,2,0,"100829",9
2014,"100830000",112,2,0,"100830",9
2014,"100850000",112,2,0,"100850",9
2014,"100890000",112,2,0,"100890",9
2014,"110100000",112,2,2663040,"110100",9
2014,"110220000",112,2,241330,"110220",9
2014,"110290000",112,2,833500,"110290",9
2014,"110311000",112,2,0,"110311",9
2014,"110313000",112,2,2000,"110313",9
2014,"110319000",112,2,3000,"110319",9
2014,"110320000",112,2,20000,"110320",9
2014,"110412000",112,2,0,"110412",9
2014,"110419900",112,2,0,"110419",9
2014,"110422000",112,2,0,"110422",9
2014,"110423000",112,2,0,"110423",9
2014,"110429000",112,2,0,"110429",9
2014,"110430000",112,2,0,"110430",9
2014,"110510000",112,2,0,"110510",9
2014,"110520000",112,2,90,"110520",9
2014,"110630900",112,2,0,"110630",9
2014,"110710000",112,2,0,"110710",9
2014,"110720000",112,2,0,"110720",9
2014,"110811100",112,2,0,"110811",9
2014,"110812200",112,2,0,"110812",9
2014,"110812900",112,2,0,"110812",9
2014,"110813000",112,2,0,"110813",9
2014,"110814000",112,2,0,"110814",9
2014,"110819200",112,2,0,"110819",9
2014,"110819900",112,2,0,"110819",9
2014,"110820000",112,2,0,"110820",9
2014,"110900000",112,2,0,"110900",9
2014,"120190000",112,2,0,"120190",9
2014,"120230900",112,2,6221,"120230",9
2014,"120241100",112,2,0,"120241",9
2014,"120241900",112,2,0,"120241",9
2014,"120242100",112,2,0,"120242",9
2014,"120242900",112,2,8750,"120242",9
2014,"120400000",112,2,0,"120400",9
2014,"120590000",112,2,0,"120590",9
2014,"120600000",112,2,0,"120600",9
2014,"120721000",112,2,0,"120721",9
2014,"120729000",112,2,0,"120729",9
2014,"120740000",112,2,0,"120740",9
2014,"120750900",112,2,0,"120750",9
2014,"120760000",112,2,0,"120760",9
2014,"120770000",112,2,91319,"120770",9
2014,"120799000",112,2,0,"120799",9
2014,"120810000",112,2,0,"120810",9
2014,"120921000",112,2,0,"120921",9
2014,"120923000",112,2,0,"120923",9
2014,"120924000",112,2,0,"120924",9
2014,"120929100",112,2,0,"120929",9
2014,"120929900",112,2,0,"120929",9
2014,"120930000",112,2,0,"120930",9
2014,"120991000",112,2,15264,"120991",9
2014,"120999000",112,2,243,"120999",9
2014,"121020000",112,2,0,"121020",9
2014,"121190100",112,2,0,"121190",9
2014,"121190910",112,2,0,"121190",9
2014,"121190920",112,2,0,"121190",9
2014,"121190990",112,2,94975,"121190",9
2014,"121221000",112,2,1435,"121221",9
2014,"121229000",112,2,0,"121229",9
2014,"121291000",112,2,0,"121291",9
2014,"121292000",112,2,0,"121292",9
2014,"121299100",112,2,0,"121299",9
2014,"121299200",112,2,16000,"121299",9
2014,"121299900",112,2,0,"121299",9
2014,"121300000",112,2,5000,"121300",9
2014,"121410000",112,2,12000,"121410",9
2014,"121490000",112,2,0,"121490",9
2014,"130120100",112,2,0,"130120",9
2014,"130120900",112,2,0,"130120",9
2014,"130190100",112,2,0,"130190",9
2014,"130190900",112,2,0,"130190",9
2014,"130213000",112,2,0,"130213",9
2014,"130219900",112,2,19200,"130219",9
2014,"130220000",112,2,0,"130220",9
2014,"130231000",112,2,0,"130231",9
2014,"130232000",112,2,0,"130232",9
2014,"130239000",112,2,0,"130239",9
2014,"140110000",112,2,0,"140110",9
2014,"140120000",112,2,0,"140120",9
2014,"140490200",112,2,0,"140490",9
2014,"140490400",112,2,0,"140490",9
2014,"140490900",112,2,29971,"140490",9
2014,"150290000",112,2,0,"150290",9
2014,"150300000",112,2,0,"150300",9
2014,"150410000",112,2,0,"150410",9
2014,"150420000",112,2,0,"150420",9
2014,"150500000",112,2,0,"150500",9
2014,"150710000",112,2,0,"150710",9
2014,"150790100",112,2,0,"150790",9
2014,"150790900",112,2,40560,"150790",9
2014,"150890000",112,2,0,"150890",9
2014,"150910000",112,2,727418,"150910",9
2014,"150990000",112,2,407,"150990",9
2014,"151000000",112,2,0,"151000",9
2014,"151110000",112,2,0,"151110",9
2014,"151190200",112,2,0,"151190",9
2014,"151190900",112,2,0,"151190",9
2014,"151211000",112,2,22410,"151211",9
2014,"151219100",112,2,0,"151219",9
2014,"151219900",112,2,0,"151219",9
2014,"151229000",112,2,0,"151229",9
2014,"151311000",112,2,0,"151311",9
2014,"151319100",112,2,0,"151319",9
2014,"151319900",112,2,0,"151319",9
2014,"151329100",112,2,0,"151329",9
2014,"151419100",112,2,0,"151419",9
2014,"151491000",112,2,0,"151491",9
2014,"151519100",112,2,0,"151519",9
2014,"151519900",112,2,0,"151519",9
2014,"151521000",112,2,11240,"151521",9
2014,"151529200",112,2,0,"151529",9
2014,"151529900",112,2,67800,"151529",9
2014,"151530100",112,2,0,"151530",9
2014,"151530900",112,2,0,"151530",9
2014,"151550000",112,2,0,"151550",9
2014,"151590210",112,2,0,"151590",9
2014,"151590290",112,2,0,"151590",9
2014,"151590300",112,2,0,"151590",9
2014,"151590900",112,2,0,"151590",9
2014,"151620600",112,2,0,"151620",9
2014,"151620900",112,2,6593193,"151620",9
2014,"151710100",112,2,0,"151710",9
2014,"151710900",112,2,0,"151710",9
2014,"151790200",112,2,75552,"151790",9
2014,"151790300",112,2,0,"151790",9
2014,"151790900",112,2,45820,"151790",9
2014,"151800000",112,2,1640796,"151800",9
2014,"152000100",112,2,0,"152000",9
2014,"152000900",112,2,0,"152000",9
2014,"152110000",112,2,0,"152110",9
2014,"152190100",112,2,320,"152190",9
2014,"152200000",112,2,0,"152200",9
2014,"160100000",112,2,12768691,"160100",9
2014,"160210000",112,2,93018,"160210",9
2014,"160220000",112,2,0,"160220",9
2014,"160231000",112,2,0,"160231",9
2014,"160232100",112,2,82800,"160232",9
2014,"160232900",112,2,1635768,"160232",9
2014,"160239000",112,2,461968,"160239",9
2014,"160241000",112,2,0,"160241",9
2014,"160242000",112,2,0,"160242",9
2014,"160249000",112,2,0,"160249",9
2014,"160250000",112,2,11948007,"160250",9
2014,"160290000",112,2,285715,"160290",9
2014,"160411000",112,2,0,"160411",9
2014,"160412000",112,2,0,"160412",9
2014,"160413000",112,2,0,"160413",9
2014,"160414000",112,2,0,"160414",9
2014,"160415000",112,2,0,"160415",9
2014,"160416000",112,2,0,"160416",9
2014,"160419000",112,2,0,"160419",9
2014,"160420100",112,2,0,"160420",9
2014,"160420900",112,2,0,"160420",9
2014,"160431000",112,2,0,"160431",9
2014,"160432000",112,2,0,"160432",9
2014,"160510000",112,2,0,"160510",9
2014,"160529000",112,2,0,"160529",9
2014,"160540000",112,2,0,"160540",9
2014,"160552000",112,2,0,"160552",9
2014,"160553000",112,2,0,"160553",9
2014,"160554000",112,2,0,"160554",9
2014,"160555000",112,2,0,"160555",9
2014,"160559000",112,2,0,"160559",9
2014,"160569000",112,2,0,"160569",9
2014,"170112000",112,2,0,"170112",9
2014,"170114000",112,2,0,"170114",9
2014,"170191000",112,2,0,"170191",9
2014,"170199100",112,2,0,"170199",9
2014,"170199900",112,2,0,"170199",9
2014,"170211000",112,2,0,"170211",9
2014,"170219000",112,2,0,"170219",9
2014,"170220000",112,2,0,"170220",9
2014,"170230000",112,2,388464,"170230",9
2014,"170240000",112,2,48160,"170240",9
2014,"170250000",112,2,0,"170250",9
2014,"170260000",112,2,30400,"170260",9
2014,"170290100",112,2,0,"170290",9
2014,"170290300",112,2,0,"170290",9
2014,"170290900",112,2,0,"170290",9
2014,"170310000",112,2,0,"170310",9
2014,"170390100",112,2,0,"170390",9
2014,"170390900",112,2,47580,"170390",9
2014,"170410000",112,2,2313763,"170410",9
2014,"170490100",112,2,0,"170490",9
2014,"170490200",112,2,0,"170490",9
2014,"170490900",112,2,1145959,"170490",9
2014,"180310200",112,2,0,"180310",9
2014,"180310900",112,2,0,"180310",9
2014,"180400000",112,2,0,"180400",9
2014,"180500100",112,2,0,"180500",9
2014,"180500900",112,2,0,"180500",9
2014,"180610000",112,2,15605,"180610",9
2014,"180620100",112,2,8000,"180620",9
2014,"180620900",112,2,91584,"180620",9
2014,"180631000",112,2,215376,"180631",9
2014,"180632000",112,2,148600,"180632",9
2014,"180690000",112,2,1242550,"180690",9
2014,"190110300",112,2,0,"190110",9
2014,"190110900",112,2,1146015,"190110",9
2014,"190120100",112,2,0,"190120",9
2014,"190120900",112,2,181432,"190120",9
2014,"190190100",112,2,0,"190190",9
2014,"190190300",112,2,0,"190190",9
2014,"190190900",112,2,484942,"190190",9
2014,"190211000",112,2,0,"190211",9
2014,"190219000",112,2,74510,"190219",9
2014,"190220000",112,2,605006,"190220",9
2014,"190230000",112,2,4298297,"190230",9
2014,"190240000",112,2,0,"190240",9
2014,"190300000",112,2,2539366,"190300",9
2014,"190410000",112,2,20000,"190410",9
2014,"190420000",112,2,17334,"190420",9
2014,"190430000",112,2,0,"190430",9
2014,"190490100",112,2,333600,"190490",9
2014,"190490900",112,2,1511446,"190490",9
2014,"190510000",112,2,0,"190510",9
2014,"190531100",112,2,12978140,"190531",9
2014,"190531900",112,2,3884835,"190531",9
2014,"190532000",112,2,4282083,"190532",9
2014,"190540100",112,2,0,"190540",9
2014,"190540900",112,2,0,"190540",9
2014,"190590300",112,2,250799,"190590",9
2014,"190590400",112,2,102671,"190590",9
2014,"190590900",112,2,8798340,"190590",9
2014,"200110000",112,2,99336,"200110",9
2014,"200190900",112,2,670986,"200190",9
2014,"200210000",112,2,0,"200210",9
2014,"200290100",112,2,222683,"200290",9
2014,"200290900",112,2,534341,"200290",9
2014,"200310000",112,2,0,"200310",9
2014,"200390000",112,2,0,"200390",9
2014,"200410000",112,2,87000,"200410",9
2014,"200490000",112,2,0,"200490",9
2014,"200510000",112,2,385480,"200510",9
2014,"200520100",112,2,0,"200520",9
2014,"200520900",112,2,0,"200520",9
2014,"200540000",112,2,313872,"200540",9
2014,"200551000",112,2,33792,"200551",9
2014,"200559000",112,2,0,"200559",9
2014,"200560000",112,2,0,"200560",9
2014,"200570000",112,2,6611564,"200570",9
2014,"200580000",112,2,0,"200580",9
2014,"200599100",112,2,0,"200599",9
2014,"200599910",112,2,9042757,"200599",9
2014,"200599920",112,2,3063474,"200599",9
2014,"200599990",112,2,15501879,"200599",9
2014,"200600000",112,2,0,"200600",9
2014,"200710000",112,2,393324,"200710",9
2014,"200791000",112,2,0,"200791",9
2014,"200799000",112,2,140886,"200799",9
2014,"200811100",112,2,0,"200811",9
2014,"200811900",112,2,0,"200811",9
2014,"200819100",112,2,6250,"200819",9
2014,"200819900",112,2,23060,"200819",9
2014,"200820000",112,2,0,"200820",9
2014,"200830000",112,2,0,"200830",9
2014,"200840000",112,2,0,"200840",9
2014,"200850900",112,2,0,"200850",9
2014,"200860000",112,2,0,"200860",9
2014,"200870100",112,2,0,"200870",9
2014,"200870900",112,2,18000,"200870",9
2014,"200880900",112,2,0,"200880",9
2014,"200891000",112,2,0,"200891",9
2014,"200893900",112,2,0,"200893",9
2014,"200897000",112,2,0,"200897",9
2014,"200899200",112,2,0,"200899",9
2014,"200899900",112,2,0,"200899",9
2014,"200911100",112,2,0,"200911",9
2014,"200911900",112,2,970783,"200911",9
2014,"200912100",112,2,123210,"200912",9
2014,"200912900",112,2,56741,"200912",9
2014,"200919100",112,2,0,"200919",9
2014,"200919900",112,2,39640,"200919",9
2014,"200921900",112,2,0,"200921",9
2014,"200929100",112,2,0,"200929",9
2014,"200929900",112,2,0,"200929",9
2014,"200931100",112,2,4000,"200931",9
2014,"200931900",112,2,2260847,"200931",9
2014,"200939100",112,2,57336,"200939",9
2014,"200939900",112,2,19260,"200939",9
2014,"200941900",112,2,0,"200941",9
2014,"200949100",112,2,0,"200949",9
2014,"200950000",112,2,52637,"200950",9
2014,"200969900",112,2,0,"200969",9
2014,"200971100",112,2,0,"200971",9
2014,"200971900",112,2,10800,"200971",9
2014,"200979100",112,2,0,"200979",9
2014,"200979900",112,2,142617,"200979",9
2014,"200981900",112,2,0,"200981",9
2014,"200989100",112,2,155264,"200989",9
2014,"200989200",112,2,7850,"200989",9
2014,"200989900",112,2,3017239,"200989",9
2014,"200990200",112,2,165147,"200990",9
2014,"200990900",112,2,14873736,"200990",9
2014,"210111100",112,2,0,"210111",9
2014,"210111900",112,2,28212,"210111",9
2014,"210112000",112,2,301822,"210112",9
2014,"210120000",112,2,0,"210120",9
2014,"210130000",112,2,0,"210130",9
2014,"210210000",112,2,0,"210210",9
2014,"210220000",112,2,0,"210220",9
2014,"210230000",112,2,3913913,"210230",9
2014,"210310000",112,2,0,"210310",9
2014,"210320000",112,2,486048,"210320",9
2014,"210330000",112,2,0,"210330",9
2014,"210390100",112,2,141908,"210390",9
2014,"210390900",112,2,195964,"210390",9
2014,"210410000",112,2,357624,"210410",9
2014,"210420100",112,2,685,"210420",9
2014,"210420900",112,2,144576,"210420",9
2014,"210500000",112,2,8759255,"210500",9
2014,"210610100",112,2,0,"210610",9
2014,"210610900",112,2,5000,"210610",9
2014,"210690200",112,2,0,"210690",9
2014,"210690300",112,2,0,"210690",9
2014,"210690400",112,2,9677,"210690",9
2014,"210690500",112,2,213114,"210690",9
2014,"210690800",112,2,79937,"210690",9
2014,"210690910",112,2,51767,"210690",9
2014,"210690920",112,2,1500,"210690",9
2014,"210690991",112,2,16794470,"210690",9
2014,"210690992",112,2,17400,"210690",9
2014,"210690993",112,2,2549526,"210690",9
2014,"210690994",112,2,227576,"210690",9
2014,"210690995",112,2,0,"210690",9
2014,"210690999",112,2,13020601,"210690",9
2014,"220110100",112,2,15483227,"220110",9
2014,"220110900",112,2,1112686,"220110",9
2014,"220190000",112,2,3436107,"220190",9
2014,"220210000",112,2,40201717,"220210",9
2014,"220290000",112,2,52400239,"220290",9
2014,"220300000",112,2,3679707,"220300",9
2014,"220410000",112,2,26604,"220410",9
2014,"220421000",112,2,0,"220421",9
2014,"220429000",112,2,644,"220429",9
2014,"220510000",112,2,0,"220510",9
2014,"220590000",112,2,0,"220590",9
2014,"220710100",112,2,0,"220710",9
2014,"220710900",112,2,0,"220710",9
2014,"220720000",112,2,0,"220720",9
2014,"220820000",112,2,0,"220820",9
2014,"220830000",112,2,5155195,"220830",9
2014,"220840000",112,2,0,"220840",9
2014,"220850000",112,2,42200,"220850",9
2014,"220860000",112,2,0,"220860",9
2014,"220870000",112,2,0,"220870",9
2014,"220890900",112,2,831474,"220890",9
2014,"220900100",112,2,0,"220900",9
2014,"220900900",112,2,154234,"220900",9
2014,"230120000",112,2,0,"230120",9
2014,"230210000",112,2,0,"230210",9
2014,"230230000",112,2,0,"230230",9
2014,"230240000",112,2,0,"230240",9
2014,"230310000",112,2,0,"230310",9
2014,"230320000",112,2,0,"230320",9
2014,"230330000",112,2,0,"230330",9
2014,"230400000",112,2,0,"230400",9
