"geographicAreaM49","measuredElementSuaFbs","measuredItemFbsSua","timePointYears","Value","flagObservationStatus"
"894","4023","F1172","2017",8.15716685917906e-05,"T"
"894","4023","F1232","2017",0.0553850139406259,"T"
"894","4023","F1243","2017",2.65905686057598e-06,"T"
"894","4023","F1275","2017",0,"T"
"894","4023","01194","2018",6.11402205428838e-06,"T"
"894","4023","01199.90","2018",0,"T"
"894","4023","01211","2018",2.17842650939734e-06,"T"
"894","4023","01212","2018",9.59067370628718e-05,"T"
"894","4023","01213","2018",1.29994762316654e-05,"T"
"894","4023","01214","2018",5.99210694874402e-05,"T"
"894","4023","01215","2018",1.19095010209805e-05,"T"
"894","4023","01216","2018",1.13255343984605e-07,"T"
"894","4023","01221","2018",2.49002618980385e-06,"T"
"894","4023","01229","2018",5.37884343942097e-05,"T"
"894","4023","01231","2018",7.39515091481701e-05,"T"
"894","4023","01232","2018",1.00053723254972e-06,"T"
"894","4023","01233","2018",8.90346072910865e-07,"T"
"894","4023","01234","2018",0.0170802406956461,"T"
"894","4023","01235","2018",0.000209252213396817,"T"
"894","4023","01241.90","2018",0,"T"
"894","4023","01242","2018",3.00490915299015e-06,"T"
"894","4023","01243","2018",2.8878679104125e-05,"T"
"894","4023","01251","2018",0.000235223573197269,"T"
"894","4023","01252","2018",7.78019849400825e-05,"T"
"894","4023","01253.02","2018",0.0164792267955362,"T"
"894","4023","01254","2018",1.64563085528686e-05,"T"
"894","4023","01270","2018",0.000965779517360811,"T"
"894","4023","01290.90","2018",0.291972115701378,"T"
"894","4023","01311","2018",1.48976983544597e-05,"T"
"894","4023","01312","2018",0.000497814142380975,"T"
"894","4023","01313","2018",6.7810378703748e-08,"T"
"894","4023","01314","2018",9.28610776114089e-05,"T"
"894","4023","01315","2018",5.17094577515081e-07,"T"
"894","4023","01316","2018",7.92007724200578e-09,"T"
"894","4023","01317","2018",2.68420286919376e-05,"T"
"894","4023","01318","2018",3.2804745618642e-05,"T"
"894","4023","01319","2018",0.0476106375108399,"T"
"894","4023","01321","2018",1.2508115819386e-05,"T"
"894","4023","01322","2018",2.85386378735521e-05,"T"
"894","4023","01323","2018",0.00159704090769931,"T"
"894","4023","01324","2018",7.69242789574201e-05,"T"
"894","4023","01329","2018",0.000865376493474299,"T"
"894","4023","01330","2018",0.00150121582068571,"T"
"894","4023","01341","2018",0.000490068939944499,"T"
"894","4023","01342.01","2018",7.58868713168887e-05,"T"
"894","4023","01342.02","2018",5.41510520939317e-08,"T"
"894","4023","01343","2018",3.79086920995315e-06,"T"
"894","4023","01344.01","2018",5.29325200448427e-08,"T"
"894","4023","01344.02","2018",1.21285354950395e-06,"T"
"894","4023","01345","2018",9.03013585160628e-05,"T"
"894","4023","01346","2018",7.39531018674189e-05,"T"
"894","4023","01351.01","2018",2.80284914285824e-07,"T"
"894","4023","01352","2018",9.66332193464992e-06,"T"
"894","4023","01353.01","2018",1.07521107457045e-06,"T"
"894","4023","01354","2018",4.00822353043966e-06,"T"
"894","4023","01355.90","2018",2.0890086643261e-07,"T"
"894","4023","01359.01","2018",2.96281165560537e-07,"T"
"894","4023","01359.90","2018",0.0135901303748227,"T"
"894","4023","01371","2018",4.91360820794042e-06,"T"
"894","4023","01372","2018",1.24228077228747e-07,"T"
"894","4023","01373","2018",0,"T"
"894","4023","01374","2018",3.31861533142559e-07,"T"
"894","4023","01375","2018",2.15531034609308e-06,"T"
"894","4023","01376","2018",4.67129763771229e-07,"T"
"894","4023","01377","2018",2.10720378366365e-09,"T"
"894","4023","01379.90","2018",0,"T"
"894","4023","0141","2018",0.178788953983074,"T"
"894","4023","01442","2018",2.71745451136519e-06,"T"
"894","4023","01444","2018",1.7740852083473e-05,"T"
"894","4023","01445","2018",0.00899067517129988,"T"
"894","4023","01450","2018",2.74316639121361e-07,"T"
"894","4023","01460","2018",7.65365930017831e-06,"T"
"894","4023","01510","2018",0.0337868474637571,"T"
"894","4023","01520.01","2018",1.501504185527,"T"
"894","4023","01520.02","2018",0,"T"
"894","4023","01530","2018",0.144893496198804,"T"
"894","4023","01599.10","2018",0,"T"
"894","4023","01610","2018",0.00149368288628586,"T"
"894","4023","01620","2018",0.00107115909134998,"T"
"894","4023","01630","2018",0,"T"
"894","4023","01651","2018",0.000123915682438649,"T"
"894","4023","01652","2018",0.00579686351077389,"T"
"894","4023","01653","2018",6.0600037999329e-06,"T"
"894","4023","01654","2018",7.8832746535486e-05,"T"
"894","4023","01655","2018",1.03020071854567e-05,"T"
"894","4023","01657","2018",0.000130741112019955,"T"
"894","4023","01699","2018",0.0108136401840262,"T"
"894","4023","01701","2018",0,"T"
"894","4023","01702","2018",0,"T"
"894","4023","01703","2018",7.94460799633061e-06,"T"
"894","4023","01704","2018",1.5194786650407e-05,"T"
"894","4023","01705","2018",3.90480912079196e-05,"T"
"894","4023","01709.90","2018",0.0863028023852349,"T"
"894","4023","01990.01","2018",0,"T"
"894","4023","02211","2018",0.0164031458620582,"T"
"894","4023","0231","2018",0.0389173082499091,"T"
"894","4023","0232","2018",0,"T"
"894","4023","02910","2018",0,"T"
"894","4023","02920","2018",0,"T"
"894","4023","17400","2018",0,"T"
"894","4023","21111.01","2018",1.35233609186076,"T"
"894","4023","21111.02","2018",5.37117569617372e-05,"T"
"894","4023","21113.01","2018",0.184566417391881,"T"
"894","4023","21113.02","2018",0.000406663216613331,"T"
"894","4023","21115","2018",0.00677190484997713,"T"
"894","4023","21116","2018",0.0644853996166214,"T"
"894","4023","21121","2018",0.466063846437776,"T"
"894","4023","21122","2018",3.75956842326382e-06,"T"
"894","4023","21124","2018",0.00143362867241154,"T"
"894","4023","21151","2018",0.266988046573906,"T"
"894","4023","21153","2018",0.0104820181929725,"T"
"894","4023","21155","2018",0.00157388995009496,"T"
"894","4023","21156","2018",0.0121895486028688,"T"
"894","4023","21170.02","2018",0.341139582206053,"T"
"894","4023","21170.92","2018",0,"T"
"894","4023","21170.93","2018",4.2558687528855e-06,"T"
"894","4023","21181","2018",6.64143296984955e-05,"T"
"894","4023","21182","2018",5.85816801402652e-05,"T"
"894","4023","21183","2018",7.00256102161068e-06,"T"
"894","4023","21184.02","2018",3.46677703044863e-05,"T"
"894","4023","21185","2018",5.76257128468696e-07,"T"
"894","4023","21189.01","2018",0.000729272148879904,"T"
"894","4023","21313","2018",0.00965460459844165,"T"
"894","4023","21319.01","2018",1.94773835943547e-05,"T"
"894","4023","21321","2018",1.3069560756397e-05,"T"
"894","4023","21340","2018",8.50973395617068e-05,"T"
"894","4023","21392","2018",0.000969518790436798,"T"
"894","4023","21393.01","2018",0,"T"
"894","4023","21393.90","2018",0.0144717314976184,"T"
"894","4023","21397.01","2018",0.000119455209594421,"T"
"894","4023","21399.01","2018",0.000648503125102946,"T"
"894","4023","21399.02","2018",8.57716081768857e-05,"T"
"894","4023","21399.03","2018",4.79603613548713e-05,"T"
"894","4023","21411","2018",4.93211806645423e-05,"T"
"894","4023","21412","2018",1.13639477356849e-05,"T"
"894","4023","21419.01","2018",4.40026266667095e-06,"T"
"894","4023","21419.91","2018",0.000144366085610838,"T"
"894","4023","21419.99","2018",3.60371701190025e-05,"T"
"894","4023","21421","2018",1.77562528922361,"T"
"894","4023","21422","2018",3.20659525639512e-05,"T"
"894","4023","21423","2018",1.26242984145295e-06,"T"
"894","4023","21424","2018",1.97509808117885e-05,"T"
"894","4023","21429.01","2018",3.33269887303323e-07,"T"
"894","4023","21429.02","2018",1.11720639909469e-06,"T"
"894","4023","21429.07","2018",8.60378664077875e-05,"T"
"894","4023","21431.01","2018",0.000127089147799376,"T"
"894","4023","21431.02","2018",0,"T"
"894","4023","21432","2018",1.1048861773199e-05,"T"
"894","4023","21433","2018",9.05726032776544e-05,"T"
"894","4023","21434","2018",5.56442240269587e-05,"T"
"894","4023","21435.01","2018",0,"T"
"894","4023","21435.02","2018",0.000217703846755916,"T"
"894","4023","21439.04","2018",6.11105748806247e-05,"T"
"894","4023","21439.05","2018",0,"T"
"894","4023","21439.9","2018",0.0013536641208795,"T"
"894","4023","21491","2018",1.25189096826736e-05,"T"
"894","4023","21495.01","2018",0,"T"
"894","4023","21495.02","2018",0.00283890344837459,"T"
"894","4023","21511.01","2018",0.00575077109678288,"T"
"894","4023","21512","2018",0.014633993174713,"T"
"894","4023","21514","2018",0.000132627210605522,"T"
"894","4023","21515","2018",0.000905059355234954,"T"
"894","4023","21521","2018",0,"T"
"894","4023","21523","2018",0,"T"
"894","4023","21529.03","2018",0,"T"
"894","4023","2161","2018",0,"T"
"894","4023","2162","2018",0,"T"
"894","4023","21631.01","2018",0,"T"
"894","4023","21641.01","2018",0,"T"
"894","4023","2165","2018",0,"T"
"894","4023","2166","2018",0,"T"
"894","4023","2167","2018",0,"T"
"894","4023","21673","2018",0,"T"
"894","4023","2168","2018",0,"T"
"894","4023","21691.02","2018",0,"T"
"894","4023","21691.07","2018",4.0662143151226e-08,"T"
"894","4023","21691.14","2018",0,"T"
"894","4023","21691.90","2018",5.25793949750127e-06,"T"
"894","4023","21700.02","2018",5.75167184018552e-05,"T"
"894","4023","22110.01","2018",8.78817811606725e-05,"T"
"894","4023","22110.02","2018",0.00125206564835775,"T"
"894","4023","22120","2018",0,"T"
"894","4023","22130.02","2018",0.000154237564439723,"T"
"894","4023","22130.03","2018",0,"T"
"894","4023","22211","2018",0.00313824011225397,"T"
"894","4023","22212","2018",0.00145716729862062,"T"
"894","4023","22221.01","2018",2.39733532862647e-05,"T"
"894","4023","22222.01","2018",0.000148916372352015,"T"
"894","4023","22230.01","2018",0,"T"
"894","4023","22230.02","2018",0,"T"
"894","4023","22230.03","2018",0,"T"
"894","4023","22230.04","2018",0.000508809822562154,"T"
"894","4023","22241.01","2018",0.00113362785830165,"T"
"894","4023","22241.02","2018",0,"T"
"894","4023","22251.01","2018",0.00242679650232859,"T"
"894","4023","22251.04","2018",0.000378825177445471,"T"
"894","4023","22270","2018",0.000206137210136897,"T"
"894","4023","22290","2018",1.48223119653818e-05,"T"
"894","4023","23110","2018",0.305417587254091,"T"
"894","4023","23120.01","2018",0,"T"
"894","4023","23120.02","2018",0,"T"
"894","4023","23120.03","2018",4.65309046481406,"T"
"894","4023","23120.04","2018",0,"T"
"894","4023","23120.05","2018",0.049350466894906,"T"
"894","4023","23120.06","2018",0.034386889064029,"T"
"894","4023","23120.10","2018",0,"T"
"894","4023","23120.90","2018",0,"T"
"894","4023","23140.01","2018",0,"T"
"894","4023","23140.03","2018",0.00518415870990631,"T"
"894","4023","23140.05","2018",0,"T"
"894","4023","23140.07","2018",0.00226313816434703,"T"
"894","4023","23140.08","2018",0.0445753175206006,"T"
"894","4023","23161.02","2018",0.100672888959323,"T"
"894","4023","23161.03","2018",0.0302706560070406,"T"
"894","4023","23162","2018",0.000144428337087185,"T"
"894","4023","23170.01","2018",2.13403160961307e-08,"T"
"894","4023","23170.02","2018",0,"T"
"894","4023","23170.03","2018",3.91559436411611e-06,"T"
"894","4023","23170.04","2018",4.60143425505484e-05,"T"
"894","4023","23180","2018",0.00102769103640043,"T"
"894","4023","23210.01","2018",0,"T"
"894","4023","23210.03","2018",0,"T"
"894","4023","23210.04","2018",0,"T"
"894","4023","23210.05","2018",0,"T"
"894","4023","23210.06","2018",0,"T"
"894","4023","23230.01","2018",5.23691128352804e-05,"T"
"894","4023","23490.01","2018",0,"T"
"894","4023","23520","2018",0,"T"
"894","4023","23530","2018",6.39630474378985e-07,"T"
"894","4023","23620","2018",0,"T"
"894","4023","23670.01","2018",0.00363502750919557,"T"
"894","4023","23670.02","2018",2.47389286144759e-06,"T"
"894","4023","23710","2018",0.00893295075118359,"T"
"894","4023","23911","2018",6.29645121617421e-05,"T"
"894","4023","23912.01","2018",0.000530324282893337,"T"
"894","4023","23912.02","2018",0.00516243663857228,"T"
"894","4023","23991.01","2018",0.0139550966839521,"T"
"894","4023","23991.02","2018",8.89054214011362e-06,"T"
"894","4023","23991.03","2018",2.72319871473495e-05,"T"
"894","4023","23991.04","2018",8.74200236690476e-06,"T"
"894","4023","23993.01","2018",0,"T"
"894","4023","23993.02","2018",1.06701580480654e-08,"T"
"894","4023","23993.03","2018",0,"T"
"894","4023","23995.01","2018",4.93245996880425e-05,"T"
"894","4023","23995.03","2018",0.000752361257541141,"T"
"894","4023","23999.01","2018",0,"T"
"894","4023","23999.02","2018",0.000253748351732099,"T"
"894","4023","2413","2018",0.000200197450512525,"T"
"894","4023","24212.02","2018",0.000450745132157479,"T"
"894","4023","24220","2018",1.36195421633799e-07,"T"
"894","4023","24230.03","2018",0.000329059989783156,"T"
"894","4023","24310.01","2018",0.31149239958888,"T"
"894","4023","24310.02","2018",0.111815025584558,"T"
"894","4023","24310.03","2018",0.0324366936074261,"T"
"894","4023","24310.04","2018",0.00956831484738995,"T"
"894","4023","24320","2018",0.432330271140189,"T"
"894","4023","24490","2018",0,"T"
"894","4023","F0020","2018",0.000827032332027741,"T"
"894","4023","F0022","2018",0,"T"
"894","4023","F0235","2018",0.000109772295999662,"T"
"894","4023","F0262","2018",6.68977371755433e-06,"T"
"894","4023","F0472","2018",0.00109291202005247,"T"
"894","4023","F0473","2018",0.00687549656712092,"T"
"894","4023","F0475","2018",8.39922606996243e-05,"T"
"894","4023","F0623","2018",0.000238023775165374,"T"
"894","4023","F0665","2018",0.00059990387163156,"T"
"894","4023","F0666","2018",0.00202959087002195,"T"
"894","4023","F0875","2018",0.00170036837837355,"T"
"894","4023","F1042","2018",0.000186784106065176,"T"
"894","4023","F1061","2018",1.37252468462372e-05,"T"
"894","4023","F1172","2018",0.000709119482438313,"T"
"894","4023","F1232","2018",0.0553333364878385,"T"
"894","4023","F1243","2018",5.0340688352794e-06,"T"
"894","4023","F1275","2018",0,"T"
"894","4023","01194","2019",4.47662150548483e-06,"T"
"894","4023","01199.90","2019",0,"T"
"894","4023","01211","2019",1.40502371545588e-06,"T"
"894","4023","01212","2019",4.08085507549155e-05,"T"
"894","4023","01213","2019",1.07456674043132e-05,"T"
"894","4023","01214","2019",4.60192316398309e-05,"T"
"894","4023","01215","2019",1.78451028412023e-07,"T"
"894","4023","01216","2019",1.68531459050493e-07,"T"
"894","4023","01221","2019",3.29388836648094e-06,"T"
"894","4023","01229","2019",4.96108988726019e-05,"T"
"894","4023","01231","2019",3.51517218773719e-05,"T"
"894","4023","01232","2019",2.39019002625295e-06,"T"
"894","4023","01233","2019",1.15657943493554e-06,"T"
"894","4023","01234","2019",0.0163857138750468,"T"
"894","4023","01235","2019",0.000180271951293665,"T"
"894","4023","01241.90","2019",1.92984695110535e-06,"T"
"894","4023","01242","2019",2.49316193974783e-07,"T"
"894","4023","01243","2019",3.5730693720615e-06,"T"
"894","4023","01251","2019",0.000188234642315247,"T"
"894","4023","01252","2019",0.000122095728027067,"T"
"894","4023","01253.02","2019",0.0166155039980397,"T"
"894","4023","01254","2019",1.27183362271472e-05,"T"
"894","4023","01270","2019",0.001650077170445,"T"
"894","4023","01290.90","2019",0.249523086120158,"T"
"894","4023","01311","2019",7.85573956012004e-06,"T"
"894","4023","01312","2019",0.00142881293026284,"T"
"894","4023","01313","2019",3.03837865692422e-09,"T"
"894","4023","01314","2019",8.15482765803165e-05,"T"
"894","4023","01316","2019",6.05728777608668e-05,"T"
"894","4023","01317","2019",1.58742188364562e-05,"T"
"894","4023","01318","2019",3.52465893760253e-05,"T"
"894","4023","01319","2019",0.0463833010710673,"T"
"894","4023","01321","2019",8.95595405212468e-06,"T"
"894","4023","01322","2019",2.99683935035334e-05,"T"
"894","4023","01323","2019",0.00156068721960561,"T"
"894","4023","01324","2019",9.71487604666827e-05,"T"
"894","4023","01329","2019",0.00154120125597994,"T"
"894","4023","01330","2019",0.00179555144459247,"T"
"894","4023","01341","2019",0.000576537472835293,"T"
"894","4023","01342.01","2019",8.571724641265e-05,"T"
"894","4023","01342.02","2019",1.7843001488342e-07,"T"
"894","4023","01343","2019",3.09736511153968e-06,"T"
"894","4023","01344.01","2019",1.33184336218186e-08,"T"
"894","4023","01344.02","2019",1.7433178487539e-06,"T"
"894","4023","01345","2019",4.86049305003309e-05,"T"
"894","4023","01346","2019",5.92031390192526e-05,"T"
"894","4023","01351.01","2019",5.18334198823727e-07,"T"
"894","4023","01352","2019",8.49289875196129e-06,"T"
"894","4023","01353.01","2019",4.96409985325872e-07,"T"
"894","4023","01354","2019",9.19717752188306e-07,"T"
"894","4023","01355.90","2019",0,"T"
"894","4023","01359.01","2019",6.9288351811494e-07,"T"
"894","4023","01359.90","2019",0.0129292877175078,"T"
"894","4023","01371","2019",2.38340016448717e-06,"T"
"894","4023","01372","2019",2.35009088630438e-07,"T"
"894","4023","01373","2019",4.61027938600957e-08,"T"
"894","4023","01374","2019",1.69641328518978e-07,"T"
"894","4023","01375","2019",2.26554988073829e-06,"T"
"894","4023","01376","2019",3.87968688364035e-07,"T"
"894","4023","01377","2019",1.13650633572852e-08,"T"
"894","4023","01379.90","2019",0,"T"
"894","4023","0141","2019",0.143432926934707,"T"
"894","4023","01442","2019",6.65905829195269e-06,"T"
"894","4023","01444","2019",1.58748774477971e-05,"T"
"894","4023","01445","2019",0.00785547851882105,"T"
"894","4023","01450","2019",3.68254689643285e-08,"T"
"894","4023","01460","2019",7.10004009377558e-06,"T"
"894","4023","01510","2019",0.0474297649933393,"T"
"894","4023","01520.01","2019",1.88841213682116,"T"
"894","4023","01520.02","2019",0,"T"
"894","4023","01530","2019",0.00308322300714747,"T"
"894","4023","01599.10","2019",0,"T"
"894","4023","01610","2019",0.00337701976225622,"T"
"894","4023","01620","2019",0.000981050916539327,"T"
"894","4023","01630","2019",9.55523621067586e-09,"T"
"894","4023","01651","2019",0,"T"
"894","4023","01652","2019",0.000183500249341906,"T"
"894","4023","01653","2019",2.72924789772789e-06,"T"
"894","4023","01654","2019",6.89098688755926e-05,"T"
"894","4023","01655","2019",9.00526682525979e-06,"T"
"894","4023","01657","2019",9.6354128555175e-05,"T"
"894","4023","01699","2019",0.0149629694050049,"T"
"894","4023","01701","2019",0,"T"
"894","4023","01702","2019",0,"T"
"894","4023","01703","2019",5.46869167792019e-06,"T"
"894","4023","01704","2019",1.39121667289926e-05,"T"
"894","4023","01705","2019",0.00010934966740858,"T"
"894","4023","01709.90","2019",0.0810913145163649,"T"
"894","4023","01990.01","2019",0,"T"
"894","4023","02211","2019",0.0109257289602266,"T"
"894","4023","0231","2019",0.0375663426922191,"T"
"894","4023","0232","2019",0,"T"
"894","4023","02910","2019",6.05781409135686e-06,"T"
"894","4023","02920","2019",3.18221774003986e-07,"T"
"894","4023","17400","2019",0,"T"
"894","4023","21111.01","2019",1.09924058356448,"T"
"894","4023","21111.02","2019",0,"T"
"894","4023","21113.01","2019",0.16108638797582,"T"
"894","4023","21113.02","2019",0.000139894607024646,"T"
"894","4023","21115","2019",0.00571145409026198,"T"
"894","4023","21116","2019",0.0553721472072543,"T"
"894","4023","21121","2019",0.38254686189157,"T"
"894","4023","21124","2019",0.000168920788790728,"T"
"894","4023","21151","2019",0.225201283311659,"T"
"894","4023","21153","2019",0.00906286041770692,"T"
"894","4023","21155","2019",0.00153911517302931,"T"
"894","4023","21156","2019",0.0125014972641504,"T"
"894","4023","21160.04","2019",0.000436234194587984,"T"
"894","4023","21170.02","2019",0.331362771191099,"T"
"894","4023","21170.92","2019",0,"T"
"894","4023","21170.93","2019",0,"T"
"894","4023","21181","2019",5.99504961147416e-05,"T"
"894","4023","21182","2019",6.57017198345276e-07,"T"
"894","4023","21183","2019",0,"T"
"894","4023","21184.02","2019",0.000149240625441382,"T"
"894","4023","21185","2019",3.53710960128259e-06,"T"
"894","4023","21189.01","2019",0.000274050448984246,"T"
"894","4023","21313","2019",0.0107140624890406,"T"
"894","4023","21319.01","2019",1.86283096084189e-05,"T"
"894","4023","21321","2019",4.75266823968639e-06,"T"
"894","4023","21340","2019",2.94869321872977e-06,"T"
"894","4023","21392","2019",0.00242634655469124,"T"
"894","4023","21393.01","2019",0,"T"
"894","4023","21393.90","2019",0.0208225139765279,"T"
"894","4023","21397.01","2019",0.000104058031756737,"T"
"894","4023","21399.01","2019",0.00149395755596557,"T"
"894","4023","21399.02","2019",0.000115198284393964,"T"
"894","4023","21399.03","2019",4.39119396994215e-05,"T"
"894","4023","21411","2019",1.86771497843361e-05,"T"
"894","4023","21412","2019",9.46577531653684e-06,"T"
"894","4023","21419.01","2019",3.57932903586375e-06,"T"
"894","4023","21419.91","2019",0.000119168488956895,"T"
"894","4023","21419.99","2019",2.41177024784362e-05,"T"
"894","4023","21421","2019",1.12117842643259,"T"
"894","4023","21422","2019",6.19146454315529e-05,"T"
"894","4023","21423","2019",5.50644718790259e-06,"T"
"894","4023","21424","2019",3.01515101272258e-05,"T"
"894","4023","21429.01","2019",4.09288067396344e-06,"T"
"894","4023","21429.02","2019",1.35238334647862e-06,"T"
"894","4023","21429.07","2019",7.69884416791417e-05,"T"
"894","4023","21431.01","2019",0.000187456258774371,"T"
"894","4023","21431.02","2019",0,"T"
"894","4023","21432","2019",5.20777391480351e-06,"T"
"894","4023","21433","2019",7.54438495990919e-05,"T"
"894","4023","21434","2019",6.43343532502245e-05,"T"
"894","4023","21435.01","2019",0,"T"
"894","4023","21435.02","2019",0.000200804332215057,"T"
"894","4023","21439.04","2019",6.72620261272322e-05,"T"
"894","4023","21439.05","2019",0,"T"
"894","4023","21439.9","2019",0.00961354172781624,"T"
"894","4023","21491","2019",1.19976312411092e-05,"T"
"894","4023","21495.01","2019",0,"T"
"894","4023","21495.02","2019",0.00144890499458786,"T"
"894","4023","21511.01","2019",0.00495606120756535,"T"
"894","4023","21511.03","2019",8.39061318174573e-08,"T"
"894","4023","21512","2019",0.0123546950938165,"T"
"894","4023","21514","2019",0.000129696825943537,"T"
"894","4023","21515","2019",0.000928687956017317,"T"
"894","4023","21521","2019",0,"T"
"894","4023","21523","2019",0,"T"
"894","4023","21529.03","2019",0,"T"
"894","4023","2161","2019",0,"T"
"894","4023","2162","2019",0,"T"
"894","4023","21631.01","2019",0,"T"
"894","4023","21641.01","2019",0,"T"
"894","4023","2165","2019",0,"T"
"894","4023","2166","2019",0,"T"
"894","4023","2167","2019",0,"T"
"894","4023","21673","2019",0,"T"
"894","4023","2168","2019",0,"T"
"894","4023","21691.02","2019",0,"T"
"894","4023","21691.07","2019",3.54566299531971e-08,"T"
"894","4023","21691.14","2019",0,"T"
"894","4023","21691.90","2019",5.46626511850733e-06,"T"
"894","4023","21700.02","2019",5.33381513112253e-05,"T"
"894","4023","22110.01","2019",9.20623849622377e-05,"T"
"894","4023","22110.02","2019",0.00103007145013706,"T"
"894","4023","22120","2019",0,"T"
"894","4023","22130.02","2019",0.000147956402878528,"T"
"894","4023","22130.03","2019",0,"T"
"894","4023","22211","2019",0.00243429515913114,"T"
"894","4023","22212","2019",0.000897569197075222,"T"
"894","4023","22221.01","2019",5.1186835679005e-06,"T"
"894","4023","22222.01","2019",0.000115512641868847,"T"
"894","4023","22230.01","2019",0,"T"
"894","4023","22230.02","2019",0,"T"
"894","4023","22230.03","2019",0,"T"
"894","4023","22230.04","2019",3.49342938906317e-05,"T"
"894","4023","22241.01","2019",0.00100957944357365,"T"
"894","4023","22241.02","2019",0,"T"
"894","4023","22251.01","2019",0.00239370098732956,"T"
"894","4023","22251.04","2019",0.000253220566782317,"T"
"894","4023","22270","2019",0.00049833396624688,"T"
"894","4023","22290","2019",1.7756265766512e-05,"T"
"894","4023","23110","2019",0.281095912855627,"T"
"894","4023","23120.01","2019",0,"T"
"894","4023","23120.02","2019",0,"T"
"894","4023","23120.03","2019",4.02874677207628,"T"
"894","4023","23120.04","2019",0,"T"
"894","4023","23120.05","2019",0.0303926655249901,"T"
"894","4023","23120.06","2019",0.0156528235547088,"T"
"894","4023","23120.10","2019",0,"T"
"894","4023","23120.90","2019",0,"T"
"894","4023","23140.01","2019",0,"T"
"894","4023","23140.03","2019",0.0044691171849304,"T"
"894","4023","23140.05","2019",0,"T"
"894","4023","23140.07","2019",0.00103169889051014,"T"
"894","4023","23140.08","2019",0.0563939100356834,"T"
"894","4023","23161.02","2019",0.0830458387292471,"T"
"894","4023","23161.03","2019",0.0167751544884934,"T"
"894","4023","23162","2019",9.81340664730503e-05,"T"
"894","4023","23170.01","2019",0.24904892704799,"T"
"894","4023","23170.02","2019",0,"T"
"894","4023","23170.03","2019",0,"T"
"894","4023","23170.04","2019",3.03502507533825e-05,"T"
"894","4023","23180","2019",0.008175304054207,"T"
"894","4023","23210.01","2019",0,"T"
"894","4023","23210.03","2019",0,"T"
"894","4023","23210.04","2019",0,"T"
"894","4023","23210.05","2019",0,"T"
"894","4023","23210.06","2019",0,"T"
"894","4023","23230.01","2019",3.19855501861596e-05,"T"
"894","4023","23490.01","2019",0,"T"
"894","4023","2351f","2019",0,"T"
"894","4023","23520","2019",0,"T"
"894","4023","23530","2019",1.07212428768767e-07,"T"
"894","4023","23620","2019",0,"T"
"894","4023","23670.01","2019",0.00350130108779154,"T"
"894","4023","23670.02","2019",4.50836347631831e-06,"T"
"894","4023","23710","2019",0.0131002306340054,"T"
"894","4023","23911","2019",5.42799319994963e-05,"T"
"894","4023","23912.01","2019",0.000485558636180366,"T"
"894","4023","23912.02","2019",0.0124647344956884,"T"
"894","4023","23991.01","2019",0.0152949064260672,"T"
"894","4023","23991.02","2019",2.95027425886397e-05,"T"
"894","4023","23991.03","2019",2.12868524577527e-05,"T"
"894","4023","23991.04","2019",2.94840523867904e-06,"T"
"894","4023","23993.01","2019",0,"T"
"894","4023","23993.02","2019",0,"T"
"894","4023","23993.03","2019",0,"T"
"894","4023","23995.01","2019",3.44288880137108e-05,"T"
"894","4023","23995.03","2019",0.000408284928895252,"T"
"894","4023","23999.01","2019",0,"T"
"894","4023","23999.02","2019",0.000206253922447494,"T"
"894","4023","2413","2019",0.000133303532025992,"T"
"894","4023","24212.01","2019",1.29249331013322e-05,"T"
"894","4023","24212.02","2019",0.00035010539377816,"T"
"894","4023","24220","2019",2.92502398854296e-06,"T"
"894","4023","24230.03","2019",0.000289695538968498,"T"
"894","4023","24310.01","2019",0.315942842028697,"T"
"894","4023","24310.02","2019",0.0867335722352275,"T"
"894","4023","24310.03","2019",0.0199762564366755,"T"
"894","4023","24310.04","2019",0.00435547111395694,"T"
"894","4023","24320","2019",0.41947668751397,"T"
"894","4023","24490","2019",0,"T"
"894","4023","F0020","2019",0.000699775067601252,"T"
"894","4023","F0022","2019",0,"T"
"894","4023","F0235","2019",0,"T"
"894","4023","F0262","2019",5.98614628817214e-06,"T"
"894","4023","F0472","2019",0.00100065732138545,"T"
"894","4023","F0473","2019",0.00629512335240474,"T"
"894","4023","F0475","2019",6.78514393264696e-05,"T"
"894","4023","F0623","2019",0.000332109009979279,"T"
"894","4023","F0665","2019",0.000541416245006322,"T"
"894","4023","F0666","2019",0.000611009725757666,"T"
"894","4023","F0875","2019",0.000791468302283177,"T"
"894","4023","F1042","2019",0.00012040090999426,"T"
"894","4023","F1061","2019",9.52051949370166e-06,"T"
"894","4023","F1172","2019",7.05981387124236e-05,"T"
"894","4023","F1232","2019",0.113798116669498,"T"
"894","4023","F1243","2019",2.91068478577359e-06,"T"
"894","4023","F1275","2019",0,"T"
"894","4023","01194","2020",0,"T"
"894","4023","01199.90","2020",0,"T"
"894","4023","01211","2020",6.98522941443537e-07,"T"
"894","4023","01212","2020",1.13655780309863e-05,"T"
"894","4023","01213","2020",1.24059192366019e-05,"T"
"894","4023","01214","2020",2.12337812746697e-05,"T"
"894","4023","01215","2020",4.43927328300288e-08,"T"
"894","4023","01216","2020",1.16020874284461e-07,"T"
"894","4023","01221","2020",1.02228517674886e-06,"T"
"894","4023","01229","2020",2.94168805046267e-05,"T"
"894","4023","01231","2020",1.63104661212151e-05,"T"
