"geographicAreaM49","measuredElement","measuredItemCPC","timePointYearsSP","Value"
894,1081,"01199.90",2016,0.17
894,1081,"01199.90",2017,0.17
894,1081,"01199.90",2018,0.17
894,1081,"01199.90",2019,0.17
894,1081,"01199.90",2020,0.17
894,1081,"01199.90",2021,0.17
894,1081,"01199.90",2022,0.17
894,1081,"01211",2014,0.15
894,1081,"01211",2015,0.15
894,1081,"01211",2016,0.15
894,1081,"01211",2017,0.15
894,1081,"01211",2018,0.15
894,1081,"01211",2019,0.15
894,1081,"01211",2020,0.15
894,1081,"01211",2021,0.15
894,1081,"01211",2022,0.15
894,1081,"01212",2014,0.07
894,1081,"01212",2015,0.07
894,1081,"01212",2016,0.07
894,1081,"01212",2017,0.07
894,1081,"01212",2018,0.07
894,1081,"01212",2019,0.07
894,1081,"01212",2020,0.07
894,1081,"01212",2021,0.07
894,1081,"01212",2022,0.07
894,1081,"01213",2014,0.07
894,1081,"01213",2015,0.07
894,1081,"01213",2016,0.07
894,1081,"01213",2017,0.07
894,1081,"01213",2018,0.07
894,1081,"01213",2019,0.07
894,1081,"01213",2020,0.07
894,1081,"01213",2021,0.07
894,1081,"01213",2022,0.07
894,1081,"01214",2014,0.06
894,1081,"01214",2015,0.06
894,1081,"01214",2016,0.06
894,1081,"01214",2017,0.06
894,1081,"01214",2018,0.06
894,1081,"01214",2019,0.06
894,1081,"01214",2020,0.06
894,1081,"01214",2021,0.06
894,1081,"01214",2022,0.06
894,1081,"01215",2014,0.08
894,1081,"01215",2015,0.08
894,1081,"01215",2016,0.08
894,1081,"01215",2017,0.08
894,1081,"01215",2018,0.08
894,1081,"01215",2019,0.08
894,1081,"01215",2020,0.08
894,1081,"01215",2021,0.08
894,1081,"01215",2022,0.08
894,1081,"01216",2014,0.07
894,1081,"01216",2015,0.07
894,1081,"01216",2016,0.07
894,1081,"01216",2017,0.07
894,1081,"01216",2018,0.07
894,1081,"01216",2019,0.07
894,1081,"01216",2020,0.07
894,1081,"01216",2021,0.07
894,1081,"01216",2022,0.07
894,1081,"01219.01",2014,0.21
894,1081,"01219.01",2015,0.21
894,1081,"01219.01",2016,0.21
894,1081,"01219.01",2017,0.21
894,1081,"01219.01",2018,0.21
894,1081,"01219.01",2019,0.21
894,1081,"01219.01",2020,0.21
894,1081,"01219.01",2021,0.21
894,1081,"01219.01",2022,0.21
894,1081,"01221",2014,0.02
894,1081,"01221",2015,0.02
894,1081,"01221",2016,0.02
894,1081,"01221",2017,0.02
894,1081,"01221",2018,0.02
894,1081,"01221",2019,0.02
894,1081,"01221",2020,0.02
894,1081,"01221",2021,0.02
894,1081,"01221",2022,0.02
894,1081,"01229",2014,0.03
894,1081,"01229",2015,0.03
894,1081,"01229",2016,0.03
894,1081,"01229",2017,0.03
894,1081,"01229",2018,0.03
894,1081,"01229",2019,0.03
894,1081,"01229",2020,0.03
894,1081,"01229",2021,0.03
894,1081,"01229",2022,0.03
894,1081,"01231",2014,0.07
894,1081,"01231",2015,0.07
894,1081,"01231",2016,0.07
894,1081,"01231",2017,0.07
894,1081,"01231",2018,0.07
894,1081,"01231",2019,0.07
894,1081,"01231",2020,0.07
894,1081,"01231",2021,0.07
894,1081,"01231",2022,0.07
894,1081,"01232",2014,0.03
894,1081,"01232",2015,0.03
894,1081,"01232",2016,0.03
894,1081,"01232",2017,0.03
894,1081,"01232",2018,0.03
894,1081,"01232",2019,0.03
894,1081,"01232",2020,0.03
894,1081,"01232",2021,0.03
894,1081,"01232",2022,0.03
894,1081,"01233",2014,0.04
894,1081,"01233",2015,0.04
894,1081,"01233",2016,0.04
894,1081,"01233",2017,0.04
894,1081,"01233",2018,0.04
894,1081,"01233",2019,0.04
894,1081,"01233",2020,0.04
894,1081,"01233",2021,0.04
894,1081,"01233",2022,0.04
894,1081,"01234",2014,0.05
894,1081,"01234",2015,0.05
894,1081,"01234",2016,0.05
894,1081,"01234",2017,0.05
894,1081,"01234",2018,0.05
894,1081,"01234",2019,0.05
894,1081,"01234",2020,0.05
894,1081,"01234",2021,0.05
894,1081,"01234",2022,0.05
894,1081,"01235",2014,0.05
894,1081,"01235",2015,0.05
894,1081,"01235",2016,0.05
894,1081,"01235",2017,0.05
894,1081,"01235",2018,0.05
894,1081,"01235",2019,0.05
894,1081,"01235",2020,0.05
894,1081,"01235",2021,0.05
894,1081,"01235",2022,0.05
894,1081,"01239.01",2014,0.11
894,1081,"01239.01",2015,0.11
894,1081,"01239.01",2016,0.11
894,1081,"01239.01",2017,0.11
894,1081,"01239.01",2018,0.11
894,1081,"01239.01",2019,0.11
894,1081,"01239.01",2020,0.11
894,1081,"01239.01",2021,0.11
894,1081,"01239.01",2022,0.11
894,1081,"01241.01",2014,0.07
894,1081,"01241.01",2015,0.07
894,1081,"01241.01",2016,0.07
894,1081,"01241.01",2017,0.07
894,1081,"01241.01",2018,0.07
894,1081,"01241.01",2019,0.07
894,1081,"01241.01",2020,0.07
894,1081,"01241.01",2021,0.07
894,1081,"01241.01",2022,0.07
894,1081,"01241.90",2014,0.1
894,1081,"01241.90",2015,0.1
894,1081,"01241.90",2016,0.1
894,1081,"01241.90",2017,0.1
894,1081,"01241.90",2018,0.1
894,1081,"01241.90",2019,0.1
894,1081,"01241.90",2020,0.1
894,1081,"01241.90",2021,0.1
894,1081,"01241.90",2022,0.1
894,1081,"01242",2014,0.26
894,1081,"01242",2015,0.26
894,1081,"01242",2016,0.26
894,1081,"01242",2017,0.26
894,1081,"01242",2018,0.26
894,1081,"01242",2019,0.26
894,1081,"01242",2020,0.26
894,1081,"01242",2021,0.26
894,1081,"01242",2022,0.26
894,1081,"01243",2014,0.12
894,1081,"01243",2015,0.12
894,1081,"01243",2016,0.12
894,1081,"01243",2017,0.12
894,1081,"01243",2018,0.12
894,1081,"01243",2019,0.12
894,1081,"01243",2020,0.12
894,1081,"01243",2021,0.12
894,1081,"01243",2022,0.12
894,1081,"01251",2014,0.04
894,1081,"01251",2015,0.04
894,1081,"01251",2016,0.04
894,1081,"01251",2017,0.04
894,1081,"01251",2018,0.04
894,1081,"01251",2019,0.04
894,1081,"01251",2020,0.04
894,1081,"01251",2021,0.04
894,1081,"01251",2022,0.04
894,1081,"01252",2014,0.18
894,1081,"01252",2015,0.18
894,1081,"01252",2016,0.18
894,1081,"01252",2017,0.18
894,1081,"01252",2018,0.18
894,1081,"01252",2019,0.18
894,1081,"01252",2020,0.18
894,1081,"01252",2021,0.18
894,1081,"01252",2022,0.18
894,1081,"01253.01",2014,0.05
894,1081,"01253.01",2015,0.05
894,1081,"01253.01",2016,0.05
894,1081,"01253.01",2017,0.05
894,1081,"01253.01",2018,0.05
894,1081,"01253.01",2019,0.05
894,1081,"01253.01",2020,0.05
894,1081,"01253.01",2021,0.05
894,1081,"01253.01",2022,0.05
894,1081,"01253.02",2014,0.04
894,1081,"01253.02",2015,0.04
894,1081,"01253.02",2016,0.04
894,1081,"01253.02",2017,0.04
894,1081,"01253.02",2018,0.04
894,1081,"01253.02",2019,0.04
894,1081,"01253.02",2020,0.04
894,1081,"01253.02",2021,0.04
894,1081,"01253.02",2022,0.04
894,1081,"01254",2014,0.09
894,1081,"01254",2015,0.09
894,1081,"01254",2016,0.09
894,1081,"01254",2017,0.09
894,1081,"01254",2018,0.09
894,1081,"01254",2019,0.09
894,1081,"01254",2020,0.09
894,1081,"01254",2021,0.09
894,1081,"01254",2022,0.09
894,1081,"01270",2014,0.13
894,1081,"01270",2015,0.13
894,1081,"01270",2016,0.13
894,1081,"01270",2017,0.13
894,1081,"01270",2018,0.13
894,1081,"01270",2019,0.13
894,1081,"01270",2020,0.13
894,1081,"01270",2021,0.13
894,1081,"01270",2022,0.13
894,1081,"01290.01",2014,0.15
894,1081,"01290.01",2015,0.15
894,1081,"01290.01",2016,0.15
894,1081,"01290.01",2017,0.15
894,1081,"01290.01",2018,0.15
894,1081,"01290.01",2019,0.15
894,1081,"01290.01",2020,0.15
894,1081,"01290.01",2021,0.15
894,1081,"01290.01",2022,0.15
894,1081,"01290.90",2014,0.09
894,1081,"01290.90",2015,0.09
894,1081,"01290.90",2016,0.09
894,1081,"01290.90",2017,0.09
894,1081,"01290.90",2018,0.09
894,1081,"01290.90",2019,0.09
894,1081,"01290.90",2020,0.09
894,1081,"01290.90",2021,0.09
894,1081,"01290.90",2022,0.09
894,1081,"01311",2014,0.06
894,1081,"01311",2015,0.06
894,1081,"01311",2016,0.06
894,1081,"01311",2017,0.06
894,1081,"01311",2018,0.06
894,1081,"01311",2019,0.06
894,1081,"01311",2020,0.06
894,1081,"01311",2021,0.06
894,1081,"01311",2022,0.06
894,1081,"01312",2014,0.03
894,1081,"01312",2015,0.03
894,1081,"01312",2016,0.03
894,1081,"01312",2017,0.03
894,1081,"01312",2018,0.03
894,1081,"01312",2019,0.03
894,1081,"01312",2020,0.03
894,1081,"01312",2021,0.03
894,1081,"01312",2022,0.03
894,1081,"01313",2014,0.06
894,1081,"01313",2015,0.06
894,1081,"01313",2016,0.06
894,1081,"01313",2017,0.06
894,1081,"01313",2018,0.06
894,1081,"01313",2019,0.06
894,1081,"01313",2020,0.06
894,1081,"01313",2021,0.06
894,1081,"01313",2022,0.06
894,1081,"01314",2014,0.06
894,1081,"01314",2015,0.06
894,1081,"01314",2016,0.06
894,1081,"01314",2017,0.06
894,1081,"01314",2018,0.06
894,1081,"01314",2019,0.06
894,1081,"01314",2020,0.06
894,1081,"01314",2021,0.06
894,1081,"01314",2022,0.06
894,1081,"01315",2014,0.05
894,1081,"01315",2015,0.05
894,1081,"01315",2016,0.05
894,1081,"01315",2017,0.05
894,1081,"01315",2018,0.05
894,1081,"01315",2019,0.05
894,1081,"01315",2020,0.05
894,1081,"01315",2021,0.05
894,1081,"01315",2022,0.05
894,1081,"01316",2014,0.04
894,1081,"01316",2015,0.04
894,1081,"01316",2016,0.04
894,1081,"01316",2017,0.04
894,1081,"01316",2018,0.04
894,1081,"01316",2019,0.04
894,1081,"01316",2020,0.04
894,1081,"01316",2021,0.04
894,1081,"01316",2022,0.04
894,1081,"01317",2014,0.03
894,1081,"01317",2015,0.03
894,1081,"01317",2016,0.03
894,1081,"01317",2017,0.03
894,1081,"01317",2018,0.03
894,1081,"01317",2019,0.03
894,1081,"01317",2020,0.03
894,1081,"01317",2021,0.03
894,1081,"01317",2022,0.03
894,1081,"01318",2014,0.09
894,1081,"01318",2015,0.09
894,1081,"01318",2016,0.09
894,1081,"01318",2017,0.09
894,1081,"01318",2018,0.09
894,1081,"01318",2019,0.09
894,1081,"01318",2020,0.09
894,1081,"01318",2021,0.09
894,1081,"01318",2022,0.09
894,1081,"01319",2014,0.07
894,1081,"01319",2015,0.07
894,1081,"01319",2016,0.07
894,1081,"01319",2017,0.07
894,1081,"01319",2018,0.07
894,1081,"01319",2019,0.07
894,1081,"01319",2020,0.07
894,1081,"01319",2021,0.07
894,1081,"01319",2022,0.07
894,1081,"01321",2014,0.05
894,1081,"01321",2015,0.05
894,1081,"01321",2016,0.05
894,1081,"01321",2017,0.05
894,1081,"01321",2018,0.05
894,1081,"01321",2019,0.05
894,1081,"01321",2020,0.05
894,1081,"01321",2021,0.05
894,1081,"01321",2022,0.05
894,1081,"01322",2014,0.05
894,1081,"01322",2015,0.05
894,1081,"01322",2016,0.05
894,1081,"01322",2017,0.05
894,1081,"01322",2018,0.05
894,1081,"01322",2019,0.05
894,1081,"01322",2020,0.05
894,1081,"01322",2021,0.05
894,1081,"01322",2022,0.05
894,1081,"01323",2014,0.08
894,1081,"01323",2015,0.08
894,1081,"01323",2016,0.08
894,1081,"01323",2017,0.08
894,1081,"01323",2018,0.08
894,1081,"01323",2019,0.08
894,1081,"01323",2020,0.08
894,1081,"01323",2021,0.08
894,1081,"01323",2022,0.08
894,1081,"01324",2014,0.07
894,1081,"01324",2015,0.07
894,1081,"01324",2016,0.07
894,1081,"01324",2017,0.07
894,1081,"01324",2018,0.07
894,1081,"01324",2019,0.07
894,1081,"01324",2020,0.07
894,1081,"01324",2021,0.07
894,1081,"01324",2022,0.07
894,1081,"01329",2014,0.05
894,1081,"01329",2015,0.05
894,1081,"01329",2016,0.05
894,1081,"01329",2017,0.05
894,1081,"01329",2018,0.05
894,1081,"01329",2019,0.05
894,1081,"01329",2020,0.05
894,1081,"01329",2021,0.05
894,1081,"01329",2022,0.05
894,1081,"01330",2014,0.04
894,1081,"01330",2015,0.04
894,1081,"01330",2016,0.04
894,1081,"01330",2017,0.04
894,1081,"01330",2018,0.04
894,1081,"01330",2019,0.04
894,1081,"01330",2020,0.04
894,1081,"01330",2021,0.04
894,1081,"01330",2022,0.04
894,1081,"01341",2014,0.02
894,1081,"01341",2015,0.02
894,1081,"01341",2016,0.02
894,1081,"01341",2017,0.02
894,1081,"01341",2018,0.02
894,1081,"01341",2019,0.02
894,1081,"01341",2020,0.02
894,1081,"01341",2021,0.02
894,1081,"01341",2022,0.02
894,1081,"01342.01",2014,0.02
894,1081,"01342.01",2015,0.02
894,1081,"01342.01",2016,0.02
894,1081,"01342.01",2017,0.02
894,1081,"01342.01",2018,0.02
894,1081,"01342.01",2019,0.02
894,1081,"01342.01",2020,0.02
894,1081,"01342.01",2021,0.02
894,1081,"01342.01",2022,0.02
894,1081,"01342.02",2014,0.02
894,1081,"01342.02",2015,0.02
894,1081,"01342.02",2016,0.02
894,1081,"01342.02",2017,0.02
894,1081,"01342.02",2018,0.02
894,1081,"01342.02",2019,0.02
894,1081,"01342.02",2020,0.02
894,1081,"01342.02",2021,0.02
894,1081,"01342.02",2022,0.02
894,1081,"01343",2014,0.03
894,1081,"01343",2015,0.03
894,1081,"01343",2016,0.03
894,1081,"01343",2017,0.03
894,1081,"01343",2018,0.03
894,1081,"01343",2019,0.03
894,1081,"01343",2020,0.03
894,1081,"01343",2021,0.03
894,1081,"01343",2022,0.03
894,1081,"01344.01",2014,0.03
894,1081,"01344.01",2015,0.03
894,1081,"01344.01",2016,0.03
894,1081,"01344.01",2017,0.03
894,1081,"01344.01",2018,0.03
894,1081,"01344.01",2019,0.03
894,1081,"01344.01",2020,0.03
894,1081,"01344.01",2021,0.03
894,1081,"01344.01",2022,0.03
894,1081,"01344.02",2014,0.03
894,1081,"01344.02",2015,0.03
894,1081,"01344.02",2016,0.03
894,1081,"01344.02",2017,0.03
894,1081,"01344.02",2018,0.03
894,1081,"01344.02",2019,0.03
894,1081,"01344.02",2020,0.03
894,1081,"01344.02",2021,0.03
894,1081,"01344.02",2022,0.03
894,1081,"01345",2014,0.01
894,1081,"01345",2015,0.01
894,1081,"01345",2016,0.01
894,1081,"01345",2017,0.01
894,1081,"01345",2018,0.01
894,1081,"01345",2019,0.01
894,1081,"01345",2020,0.01
894,1081,"01345",2021,0.01
894,1081,"01345",2022,0.01
894,1081,"01346",2014,0.03
894,1081,"01346",2015,0.03
894,1081,"01346",2016,0.03
894,1081,"01346",2017,0.03
894,1081,"01346",2018,0.03
894,1081,"01346",2019,0.03
894,1081,"01346",2020,0.03
894,1081,"01346",2021,0.03
894,1081,"01346",2022,0.03
894,1081,"01349.10",2014,0.02
894,1081,"01349.10",2015,0.02
894,1081,"01349.10",2016,0.02
894,1081,"01349.10",2017,0.02
894,1081,"01349.10",2018,0.02
894,1081,"01349.10",2019,0.02
894,1081,"01349.10",2020,0.02
894,1081,"01349.10",2021,0.02
894,1081,"01349.10",2022,0.02
894,1081,"01349.20",2014,0.09
894,1081,"01349.20",2015,0.09
894,1081,"01349.20",2016,0.09
894,1081,"01349.20",2017,0.09
894,1081,"01349.20",2018,0.09
894,1081,"01349.20",2019,0.09
894,1081,"01349.20",2020,0.09
894,1081,"01349.20",2021,0.09
894,1081,"01349.20",2022,0.09
894,1081,"01351.01",2014,0.03
894,1081,"01351.01",2015,0.03
894,1081,"01351.01",2016,0.03
894,1081,"01351.01",2017,0.03
894,1081,"01351.01",2018,0.03
894,1081,"01351.01",2019,0.03
894,1081,"01351.01",2020,0.03
894,1081,"01351.01",2021,0.03
894,1081,"01351.01",2022,0.03
894,1081,"01351.02",2014,0.03
894,1081,"01351.02",2015,0.03
894,1081,"01351.02",2016,0.03
894,1081,"01351.02",2017,0.03
894,1081,"01351.02",2018,0.03
894,1081,"01351.02",2019,0.03
894,1081,"01351.02",2020,0.03
894,1081,"01351.02",2021,0.03
894,1081,"01351.02",2022,0.03
894,1081,"01352",2014,0.01
894,1081,"01352",2015,0.01
894,1081,"01352",2016,0.01
894,1081,"01352",2017,0.01
894,1081,"01352",2018,0.01
894,1081,"01352",2019,0.01
894,1081,"01352",2020,0.01
894,1081,"01352",2021,0.01
894,1081,"01352",2022,0.01
894,1081,"01353.01",2014,0.03
894,1081,"01353.01",2015,0.03
894,1081,"01353.01",2016,0.03
894,1081,"01353.01",2017,0.03
894,1081,"01353.01",2018,0.03
894,1081,"01353.01",2019,0.03
894,1081,"01353.01",2020,0.03
894,1081,"01353.01",2021,0.03
894,1081,"01353.01",2022,0.03
894,1081,"01354",2014,0.02
894,1081,"01354",2015,0.02
894,1081,"01354",2016,0.02
894,1081,"01354",2017,0.02
894,1081,"01354",2018,0.02
894,1081,"01354",2019,0.02
894,1081,"01354",2020,0.02
894,1081,"01354",2021,0.02
894,1081,"01354",2022,0.02
894,1081,"01355.01",2014,0.03
894,1081,"01355.01",2015,0.03
894,1081,"01355.01",2016,0.03
894,1081,"01355.01",2017,0.03
894,1081,"01355.01",2018,0.03
894,1081,"01355.01",2019,0.03
894,1081,"01355.01",2020,0.03
894,1081,"01355.01",2021,0.03
894,1081,"01355.01",2022,0.03
894,1081,"01355.02",2014,0.02
894,1081,"01355.02",2015,0.02
894,1081,"01355.02",2016,0.02
894,1081,"01355.02",2017,0.02
894,1081,"01355.02",2018,0.02
894,1081,"01355.02",2019,0.02
894,1081,"01355.02",2020,0.02
894,1081,"01355.02",2021,0.02
894,1081,"01355.02",2022,0.02
894,1081,"01355.90",2014,0.03
894,1081,"01355.90",2015,0.03
894,1081,"01355.90",2016,0.03
894,1081,"01355.90",2017,0.03
894,1081,"01355.90",2018,0.03
894,1081,"01355.90",2019,0.03
894,1081,"01355.90",2020,0.03
894,1081,"01355.90",2021,0.03
894,1081,"01355.90",2022,0.03
894,1081,"01356",2014,0.05
894,1081,"01356",2015,0.05
894,1081,"01356",2016,0.05
894,1081,"01356",2017,0.05
894,1081,"01356",2018,0.05
894,1081,"01356",2019,0.05
894,1081,"01356",2020,0.05
894,1081,"01356",2021,0.05
894,1081,"01356",2022,0.05
894,1081,"01359.01",2014,0.03
894,1081,"01359.01",2015,0.03
894,1081,"01359.01",2016,0.03
894,1081,"01359.01",2017,0.03
894,1081,"01359.01",2018,0.03
894,1081,"01359.01",2019,0.03
894,1081,"01359.01",2020,0.03
894,1081,"01359.01",2021,0.03
894,1081,"01359.01",2022,0.03
894,1081,"01359.02",2014,0.03
894,1081,"01359.02",2015,0.03
894,1081,"01359.02",2016,0.03
894,1081,"01359.02",2017,0.03
894,1081,"01359.02",2018,0.03
894,1081,"01359.02",2019,0.03
894,1081,"01359.02",2020,0.03
894,1081,"01359.02",2021,0.03
894,1081,"01359.02",2022,0.03
894,1081,"01359.90",2014,0.04
894,1081,"01359.90",2015,0.04
894,1081,"01359.90",2016,0.04
894,1081,"01359.90",2017,0.04
894,1081,"01359.90",2018,0.04
894,1081,"01359.90",2019,0.04
894,1081,"01359.90",2020,0.04
894,1081,"01359.90",2021,0.04
894,1081,"01359.90",2022,0.04
894,1081,"01371",2014,0.18
894,1081,"01371",2015,0.18
894,1081,"01371",2016,0.18
894,1081,"01371",2017,0.18
894,1081,"01371",2018,0.18
894,1081,"01371",2019,0.18
894,1081,"01371",2020,0.18
894,1081,"01371",2021,0.18
894,1081,"01371",2022,0.18
894,1081,"01372",2014,0.58
894,1081,"01372",2015,0.58
894,1081,"01372",2016,0.58
894,1081,"01372",2017,0.58
894,1081,"01372",2018,0.58
894,1081,"01372",2019,0.58
894,1081,"01372",2020,0.58
894,1081,"01372",2021,0.58
894,1081,"01372",2022,0.58
894,1081,"01373",2014,0.23
894,1081,"01373",2015,0.23
894,1081,"01373",2016,0.23
894,1081,"01373",2017,0.23
894,1081,"01373",2018,0.23
894,1081,"01373",2019,0.23
894,1081,"01373",2020,0.23
894,1081,"01373",2021,0.23
894,1081,"01373",2022,0.23
894,1081,"01374",2014,0.45
894,1081,"01374",2015,0.45
894,1081,"01374",2016,0.45
894,1081,"01374",2017,0.45
894,1081,"01374",2018,0.45
894,1081,"01374",2019,0.45
894,1081,"01374",2020,0.45
894,1081,"01374",2021,0.45
894,1081,"01374",2022,0.45
894,1081,"01375",2014,0.76
894,1081,"01375",2015,0.76
894,1081,"01375",2016,0.76
894,1081,"01375",2017,0.76
894,1081,"01375",2018,0.76
894,1081,"01375",2019,0.76
894,1081,"01375",2020,0.76
894,1081,"01375",2021,0.76
894,1081,"01375",2022,0.76
894,1081,"01376",2014,0.31
894,1081,"01376",2015,0.31
894,1081,"01376",2016,0.31
894,1081,"01376",2017,0.31
894,1081,"01376",2018,0.31
894,1081,"01376",2019,0.31
894,1081,"01376",2020,0.31
894,1081,"01376",2021,0.31
894,1081,"01376",2022,0.31
894,1081,"01377",2014,0.76
894,1081,"01377",2015,0.76
894,1081,"01377",2016,0.76
894,1081,"01377",2017,0.76
894,1081,"01377",2018,0.76
894,1081,"01377",2019,0.76
894,1081,"01377",2020,0.76
894,1081,"01377",2021,0.76
894,1081,"01377",2022,0.76
894,1081,"01379.90",2014,0.58
894,1081,"01379.90",2015,0.58
894,1081,"01379.90",2016,0.58
894,1081,"01379.90",2017,0.58
894,1081,"01379.90",2018,0.58
894,1081,"01379.90",2019,0.58
894,1081,"01379.90",2020,0.58
894,1081,"01379.90",2021,0.58
894,1081,"01379.90",2022,0.58
894,1081,"0141",2014,0.74
894,1081,"0141",2015,0.74
894,1081,"0141",2016,0.74
894,1081,"0141",2017,0.74
894,1081,"0141",2018,0.74
894,1081,"0141",2019,0.74
894,1081,"0141",2020,0.74
894,1081,"0141",2021,0.74
894,1081,"0141",2022,0.74
894,1081,"0142",2014,0.72
894,1081,"0142",2015,0.72
894,1081,"0142",2016,0.72
894,1081,"0142",2017,0.72
894,1081,"0142",2018,0.72
894,1081,"0142",2019,0.72
894,1081,"0142",2020,0.72
894,1081,"0142",2021,0.72
894,1081,"0142",2022,0.72
894,1081,"0143",2014,0.75
894,1081,"0143",2015,0.75
894,1081,"0143",2016,0.75
894,1081,"0143",2017,0.75
894,1081,"0143",2018,0.75
894,1081,"0143",2019,0.75
894,1081,"0143",2020,0.75
894,1081,"0143",2021,0.75
894,1081,"0143",2022,0.75
894,1081,"01441",2014,1
894,1081,"01441",2015,1
894,1081,"01441",2016,1
894,1081,"01441",2017,1
894,1081,"01441",2018,1
894,1081,"01441",2019,1
894,1081,"01441",2020,1
894,1081,"01441",2021,1
894,1081,"01441",2022,1
894,1081,"01442",2014,0.64
894,1081,"01442",2015,0.64
894,1081,"01442",2016,0.64
894,1081,"01442",2017,0.64
894,1081,"01442",2018,0.64
894,1081,"01442",2019,0.64
894,1081,"01442",2020,0.64
894,1081,"01442",2021,0.64
894,1081,"01442",2022,0.64
894,1081,"01443",2014,0
894,1081,"01443",2015,0
894,1081,"01443",2016,0
894,1081,"01443",2017,0
894,1081,"01443",2018,0
894,1081,"01443",2019,0
894,1081,"01443",2020,0
894,1081,"01443",2021,0
894,1081,"01443",2022,0
894,1081,"01444",2014,0.69
894,1081,"01444",2015,0.69
894,1081,"01444",2016,0.69
894,1081,"01444",2017,0.69
894,1081,"01444",2018,0.69
894,1081,"01444",2019,0.69
894,1081,"01444",2020,0.69
894,1081,"01444",2021,0.69
894,1081,"01444",2022,0.69
894,1081,"01445",2014,1.3
894,1081,"01445",2015,1.3
894,1081,"01445",2016,1.3
894,1081,"01445",2017,1.3
894,1081,"01445",2018,1.3
894,1081,"01445",2019,1.3
894,1081,"01445",2020,1.3
894,1081,"01445",2021,1.3
894,1081,"01445",2022,1.3
894,1081,"01446",2014,1.01
894,1081,"01446",2015,1.01
894,1081,"01446",2016,1.01
894,1081,"01446",2017,1.01
894,1081,"01446",2018,1.01
894,1081,"01446",2019,1.01
894,1081,"01446",2020,1.01
894,1081,"01446",2021,1.01
894,1081,"01446",2022,1.01
894,1081,"01448",2014,0.96
894,1081,"01448",2015,0.96
894,1081,"01448",2016,0.96
894,1081,"01448",2017,0.96
894,1081,"01448",2018,0.96
894,1081,"01448",2019,0.96
894,1081,"01448",2020,0.96
894,1081,"01448",2021,0.96
894,1081,"01448",2022,0.96
894,1081,"01449.01",2014,0.21
894,1081,"01449.01",2015,0.21
894,1081,"01449.01",2016,0.21
894,1081,"01449.01",2017,0.21
894,1081,"01449.01",2018,0.21
894,1081,"01449.01",2019,0.21
894,1081,"01449.01",2020,0.21
894,1081,"01449.01",2021,0.21
894,1081,"01449.01",2022,0.21
894,1081,"01449.90",2014,0.64
894,1081,"01449.90",2015,0.64
894,1081,"01449.90",2016,0.64
894,1081,"01449.90",2017,0.64
894,1081,"01449.90",2018,0.64
894,1081,"01449.90",2019,0.64
894,1081,"01449.90",2020,0.64
894,1081,"01449.90",2021,0.64
894,1081,"01449.90",2022,0.64
894,1081,"01450",2014,0.02
894,1081,"01450",2015,0.02
894,1081,"01450",2016,0.02
894,1081,"01450",2017,0.02
894,1081,"01450",2018,0.02
894,1081,"01450",2019,0.02
894,1081,"01450",2020,0.02
894,1081,"01450",2021,0.02
894,1081,"01450",2022,0.02
894,1081,"01460",2014,0.03
894,1081,"01460",2015,0.03
894,1081,"01460",2016,0.03
894,1081,"01460",2017,0.03
894,1081,"01460",2018,0.03
894,1081,"01460",2019,0.03
894,1081,"01460",2020,0.03
894,1081,"01460",2021,0.03
894,1081,"01460",2022,0.03
894,1081,"01492",2014,0.05
894,1081,"01492",2015,0.05
894,1081,"01492",2016,0.05
894,1081,"01492",2017,0.05
894,1081,"01492",2018,0.05
894,1081,"01492",2019,0.05
894,1081,"01492",2020,0.05
894,1081,"01492",2021,0.05
894,1081,"01492",2022,0.05
894,1081,"01499.01",2014,0.52
894,1081,"01499.01",2015,0.52
894,1081,"01499.01",2016,0.52
894,1081,"01499.01",2017,0.52
894,1081,"01499.01",2018,0.52
894,1081,"01499.01",2019,0.52
894,1081,"01499.01",2020,0.52
894,1081,"01499.01",2021,0.52
894,1081,"01499.01",2022,0.52
894,1081,"01510",2014,0.08
894,1081,"01510",2015,0.08
894,1081,"01510",2016,0.08
894,1081,"01510",2017,0.08
894,1081,"01510",2018,0.08
894,1081,"01510",2019,0.08
894,1081,"01510",2020,0.08
894,1081,"01510",2021,0.08
894,1081,"01510",2022,0.08
894,1081,"01520.01",2014,0.1
894,1081,"01520.01",2015,0.1
894,1081,"01520.01",2016,0.1
894,1081,"01520.01",2017,0.1
894,1081,"01520.01",2018,0.1
894,1081,"01520.01",2019,0.1
894,1081,"01520.01",2020,0.1
894,1081,"01520.01",2021,0.1
894,1081,"01520.01",2022,0.1
894,1081,"01520.02",2014,0.11
894,1081,"01520.02",2015,0.11
894,1081,"01520.02",2016,0.11
894,1081,"01520.02",2017,0.11
894,1081,"01520.02",2018,0.11
894,1081,"01520.02",2019,0.11
894,1081,"01520.02",2020,0.11
894,1081,"01520.02",2021,0.11
894,1081,"01520.02",2022,0.11
894,1081,"01530",2014,0.08
894,1081,"01530",2015,0.08
894,1081,"01530",2016,0.08
894,1081,"01530",2017,0.08
894,1081,"01530",2018,0.08
894,1081,"01530",2019,0.08
894,1081,"01530",2020,0.08
894,1081,"01530",2021,0.08
894,1081,"01530",2022,0.08
894,1081,"01540",2014,0.11
894,1081,"01540",2015,0.11
894,1081,"01540",2016,0.11
894,1081,"01540",2017,0.11
894,1081,"01540",2018,0.11
894,1081,"01540",2019,0.11
