"measuredElementSuaFbs","timePointYears","geographicAreaM49","measuredItemFbsSua","Value","flagObservationStatus"
"684","2019","894","S2946",0.988439856045831,"I"
"261","2019","894","S2946",62518.67018939,"I"
"271","2019","894","S2946",593.846514531,"I"
"281","2019","894","S2946",6679.433150336,"I"
"1061","2019","894","S2946",0.0136967268070365,"I"
"1062","2019","894","S2946",0,"I"
"1063","2019","894","S2946",0.00730707610498178,"I"
"1064","2019","894","S2946",0.00107402068465282,"I"
"1068","2019","894","S2946",0,"I"
"1070","2019","894","S2946",0.174261185769217,"I"
"1071","2019","894","S2946",0.00838969829236967,"I"
"1072","2019","894","S2946",0.0690455434436952,"I"
"1073","2019","894","S2946",0.740311723582975,"I"
"1074","2019","894","S2946",1.39877655964576,"I"
"1075","2019","894","S2946",1.19319688499137,"I"
"1076","2019","894","S2946",0.00739693481703352,"I"
"1078","2019","894","S2946",0.019381715117834,"I"
"1080","2019","894","S2946",0.000607031981625318,"I"
"1081","2019","894","S2946",0.000841408750213184,"I"
"1083","2019","894","S2946",2.26225060545017,"I"
"1084","2019","894","S2946",2.2187632500837,"I"
"1087","2019","894","S2946",0,"I"
"1089","2019","894","S2946",0.277913669958842,"I"
"5910","2019","894","S2948",11118.6107691216,"I"
"5520","2019","894","S2948",232948.074434,"I"
"5141","2019","894","S2948",105719.549568,"I"
"5610","2019","894","S2948",19885.5086558511,"I"
"5016","2019","894","S2948",34747.284337,"I"
"5510","2019","894","S2948",385744.444444,"I"
"5071","2019","894","S2948",0,"I"
"664","2019","894","S2948",11.2777679174929,"I"
"674","2019","894","S2948",0.638974316401197,"I"
"684","2019","894","S2948",0.678916463222161,"I"
"261","2019","894","S2948",76210.09657709,"I"
"271","2019","894","S2948",4317.901797543,"I"
"281","2019","894","S2948",4587.812908411,"I"
"1061","2019","894","S2948",0.088153233468164,"I"
"1062","2019","894","S2948",0,"I"
"1063","2019","894","S2948",0.130043894598306,"I"
"1064","2019","894","S2948",0.646642589980264,"I"
"1068","2019","894","S2948",0.000383333820189908,"I"
"1070","2019","894","S2948",22.0237770894327,"I"
"1071","2019","894","S2948",0.0142838316188069,"I"
"1072","2019","894","S2948",1.63184424930349,"I"
"1073","2019","894","S2948",17.0209558633255,"I"
"1074","2019","894","S2948",19.3299397883109,"I"
"1075","2019","894","S2948",14.0272112557803,"I"
"1076","2019","894","S2948",0.0803434137861075,"I"
"1078","2019","894","S2948",0.0187541985749012,"I"
"1080","2019","894","S2948",0.0243271385803703,"I"
"1081","2019","894","S2948",0.00440184807752519,"I"
"1083","2019","894","S2948",6.60744684352674,"I"
"1084","2019","894","S2948",6.34402014400359,"I"
"1087","2019","894","S2948",0.14053129616309,"I"
"1089","2019","894","S2948",6.71937304151678,"I"
"5910","2019","894","S2949",1105.868,"I"
"5141","2019","894","S2949",56113.283004,"I"
"5610","2019","894","S2949",3.92333797594994,"I"
"5016","2019","894","S2949",5900.547404,"I"
"5510","2019","894","S2949",65670.566667,"I"
"5525","2019","894","S2949",2550.868259,"I"
"5071","2019","894","S2949",3.92333797594994,"I"
"664","2019","894","S2949",10.5474731405077,"I"
"674","2019","894","S2949",0.946382863977059,"I"
"684","2019","894","S2949",0.72965396382964,"I"
"261","2019","894","S2949",71275.0920716808,"I"
"271","2019","894","S2949",6395.23086396588,"I"
"281","2019","894","S2949",4930.67417756148,"I"
"1061","2019","894","S2949",0.0628513810427512,"I"
"1062","2019","894","S2949",0,"I"
"1063","2019","894","S2949",0.072242966715806,"I"
"1064","2019","894","S2949",0.0505700767010642,"I"
"1068","2019","894","S2949",0,"I"
"1070","2019","894","S2949",3.6843913025061,"I"
"1071","2019","894","S2949",0.130037340088451,"I"
"1072","2019","894","S2949",0.939158567305478,"I"
"1073","2019","894","S2949",14.7375652100244,"I"
"1074","2019","894","S2949",9.680557539918,"I"
"1075","2019","894","S2949",10.7642020406551,"I"
"1076","2019","894","S2949",0.104752301737919,"I"
"1078","2019","894","S2949",0.0375663426922191,"I"
"1080","2019","894","S2949",0.0274523273520063,"I"
"1081","2019","894","S2949",0.0072242966715806,"I"
"1083","2019","894","S2949",11.0531739075183,"I"
"1084","2019","894","S2949",11.0531739075183,"I"
"1087","2019","894","S2949",0,"I"
"1089","2019","894","S2949",5.42544680035703,"I"
"5910","2020","894","S2511",22234.1998217247,"I"
"5520","2020","894","S2511",0,"I"
"5141","2020","894","S2511",190355.857910474,"I"
"5023","2020","894","S2511",22656.1944444444,"I"
"5610","2020","894","S2511",63097.0145813868,"I"
"5165","2020","894","S2511",18093.4375,"I"
"5016","2020","894","S2511",9581,"I"
"5510","2020","894","S2511",191619.798611,"I"
"5525","2020","894","S2511",1837.292406,"I"
"5071","2020","894","S2511",8000,"I"
"664","2020","894","S2511",76.9253136543198,"I"
"674","2020","894","S2511",2.41403741164188,"I"
"684","2020","894","S2511",0.386496112734709,"I"
"5166","2020","894","S2511",-18159.626026752,"I"
"261","2020","894","S2511",535144.72752935,"I"
"271","2020","894","S2511",16793.68378924,"I"
"281","2020","894","S2511",2688.72945868,"I"
"1061","2020","894","S2511",0.222680441864706,"I"
"1062","2020","894","S2511",0,"I"
"1063","2020","894","S2511",0.193420288977176,"I"
"1064","2020","894","S2511",15.4105367165836,"I"
"1068","2020","894","S2511",1.07289306118605,"I"
"1070","2020","894","S2511",5.34878167251403,"I"
"1071","2020","894","S2511",0.441530948334986,"I"
"1072","2020","894","S2511",10.7890011687868,"I"
"1073","2020","894","S2511",33.5656452517303,"I"
"1074","2020","894","S2511",41.4713026519007,"I"
"1075","2020","894","S2511",6.34927907741268,"I"
"1076","2020","894","S2511",0.287361603404041,"I"
"1078","2020","894","S2511",0.409406173189164,"I"
"1080","2020","894","S2511",0.0192349172791916,"I"
"1081","2020","894","S2511",0.0529381250003526,"I"
"1083","2020","894","S2511",0.0215419883438854,"I"
"1084","2020","894","S2511",0.0115899136386435,"I"
"1087","2020","894","S2511",0,"I"
"1089","2020","894","S2511",2.78999249534675,"I"
"5910","2020","894","S2513",518.42960740185,"I"
"5141","2020","894","S2513",14892.8685340521,"I"
"5023","2020","894","S2513",256.511022277186,"I"
"5610","2020","894","S2513",2428.01605701425,"I"
"5016","2020","894","S2513",68.599014,"I"
"5510","2020","894","S2513",10783.687228,"I"
"5525","2020","894","S2513",190.535302,"I"
"5071","2020","894","S2513",-2728.23326883471,"I"
"664","2020","894","S2513",6.11260027312092,"I"
"674","2020","894","S2513",0.176357935050828,"I"
"684","2020","894","S2513",0.0308198333098534,"I"
"5166","2020","894","S2513",0,"I"
"261","2020","894","S2513",42523.3990251196,"I"
"271","2020","894","S2513",1226.86557411409,"I"
"281","2020","894","S2513",214.403692563628,"I"
"1061","2020","894","S2513",0.0171221296165852,"I"
"1062","2020","894","S2513",0,"I"
"1063","2020","894","S2513",0.0239709814632193,"I"
"1064","2020","894","S2513",1.21909562870087,"I"
"1068","2020","894","S2513",0.121567120277755,"I"
"1070","2020","894","S2513",0.633518795813652,"I"
"1071","2020","894","S2513",0.0804740091979504,"I"
"1072","2020","894","S2513",1.66084657280876,"I"
"1073","2020","894","S2513",5.18800527382532,"I"
"1074","2020","894","S2513",3.83535703411509,"I"
"1075","2020","894","S2513",0.188343425782437,"I"
"1076","2020","894","S2513",0.0352715870101655,"I"
"1078","2020","894","S2513",0.0965688110375405,"I"
"1080","2020","894","S2513",0.00171221296165852,"I"
"1081","2020","894","S2513",0.00530786018114141,"I"
"1083","2020","894","S2513",0.0342442592331704,"I"
"1084","2020","894","S2513",0.0171221296165852,"I"
"1087","2020","894","S2513",0.0171221296165852,"I"
"1089","2020","894","S2513",0.140401462855999,"I"
"5910","2020","894","S2514",120994.38402325,"I"
"5520","2020","894","S2514",284347,"I"
"5141","2020","894","S2514",1842968.96551724,"I"
"5023","2020","894","S2514",88425.839887648,"I"
"5610","2020","894","S2514",4005.21618583363,"I"
"5165","2020","894","S2514",315050.950911297,"I"
"5016","2020","894","S2514",101624,"I"
"5510","2020","894","S2514",3387469.567306,"I"
"5525","2020","894","S2514",48430.320337,"I"
"5071","2020","894","S2514",599707.137278,"I"
"664","2020","894","S2514",813.646677572996,"I"
"674","2020","894","S2514",16.8263961155,"I"
"684","2020","894","S2514",6.91476170812491,"I"
"5166","2020","894","S2514",-11428.6841140683,"I"
"261","2020","894","S2514",5660278.89768,"I"
"271","2020","894","S2514",117055.839447,"I"
"281","2020","894","S2514",48103.778775,"I"
"1061","2020","894","S2514",2.30494250297233,"I"
"1062","2020","894","S2514",0,"I"
"1063","2020","894","S2514",2.30502146392283,"I"
"1064","2020","894","S2514",164.342479422878,"I"
"1068","2020","894","S2514",13.3691402829425,"I"
"1070","2020","894","S2514",29.9664897655712,"I"
"1071","2020","894","S2514",4.37950919707318,"I"
"1072","2020","894","S2514",163.654734156977,"I"
"1073","2020","894","S2514",384.941584991233,"I"
"1074","2020","894","S2514",488.659128366373,"I"
"1075","2020","894","S2514",27.6751022257685,"I"
"1076","2020","894","S2514",2.95043694913529,"I"
"1078","2020","894","S2514",3.66526786065278,"I"
"1080","2020","894","S2514",0.184391452190261,"I"
"1081","2020","894","S2514",0.553173040554943,"I"
"1083","2020","894","S2514",25.3529199152698,"I"
"1084","2020","894","S2514",13.828865408329,"I"
"1087","2020","894","S2514",0,"I"
"1089","2020","894","S2514",26.7364644640235,"I"
"5910","2020","894","S2515",0,"I"
"5141","2020","894","S2515",0,"I"
"5023","2020","894","S2515",0,"I"
"5610","2020","894","S2515",0,"I"
"5510","2020","894","S2515",0,"I"
"5071","2020","894","S2515",0,"I"
"664","2020","894","S2515",0,"I"
"674","2020","894","S2515",0,"I"
"684","2020","894","S2515",0,"I"
"5166","2020","894","S2515",0,"I"
"261","2020","894","S2515",0,"I"
"271","2020","894","S2515",0,"I"
"281","2020","894","S2515",0,"I"
"1061","2020","894","S2515",0,"I"
"1062","2020","894","S2515",0,"I"
"1063","2020","894","S2515",0,"I"
"1064","2020","894","S2515",0,"I"
"1068","2020","894","S2515",0,"I"
"1070","2020","894","S2515",0,"I"
"1071","2020","894","S2515",0,"I"
"1072","2020","894","S2515",0,"I"
"1073","2020","894","S2515",0,"I"
"1074","2020","894","S2515",0,"I"
"1075","2020","894","S2515",0,"I"
"1076","2020","894","S2515",0,"I"
"1078","2020","894","S2515",0,"I"
"1080","2020","894","S2515",0,"I"
"1081","2020","894","S2515",0,"I"
"1083","2020","894","S2515",0,"I"
"1084","2020","894","S2515",0,"I"
"1087","2020","894","S2515",0,"I"
"1089","2020","894","S2515",0,"I"
"5910","2020","894","S2516",0.0177202538957978,"I"
"5520","2020","894","S2516",1.908,"I"
"5141","2020","894","S2516",703.589769034211,"I"
"5023","2020","894","S2516",0,"I"
"5610","2020","894","S2516",705.515489288107,"I"
"5510","2020","894","S2516",0,"I"
"5071","2020","894","S2516",0,"I"
"664","2020","894","S2516",0.212319821403867,"I"
"674","2020","894","S2516",0.00776223002981879,"I"
"684","2020","894","S2516",0.00405234067733187,"I"
"5166","2020","894","S2516",-0.583285926564258,"I"
"261","2020","894","S2516",1477.04088,"I"
"271","2020","894","S2516",53.999344,"I"
"281","2020","894","S2516",28.190834,"I"
"1061","2020","894","S2516",0.000570752208074911,"I"
"1062","2020","894","S2516",0,"I"
"1063","2020","894","S2516",0.000970278753727349,"I"
"1064","2020","894","S2516",0.0333890041723823,"I"
"1068","2020","894","S2516",0.00547922119751914,"I"
"1070","2020","894","S2516",0.0296791148198954,"I"
"1071","2020","894","S2516",0.00239715927391463,"I"
"1072","2020","894","S2516",0.0764807958820381,"I"
"1073","2020","894","S2516",0.22316411335729,"I"
"1074","2020","894","S2516",0.199763272826219,"I"
"1075","2020","894","S2516",0.00285376104037455,"I"
"1076","2020","894","S2516",0.00170654910214398,"I"
"1078","2020","894","S2516",0.00110155176158458,"I"
"1080","2020","894","S2516",5.70752208074911e-05,"I"
"1081","2020","894","S2516",0.000308206192360452,"I"
"1083","2020","894","S2516",0,"I"
"1084","2020","894","S2516",0,"I"
"1087","2020","894","S2516",0,"I"
"1089","2020","894","S2516",0.00536507075590416,"I"
"5910","2020","894","S2517",26.05,"I"
"5520","2020","894","S2517",4236.176826,"I"
"5141","2020","894","S2517",16613.4196400379,"I"
"5023","2020","894","S2517",25053.9823992177,"I"
"5610","2020","894","S2517",1.014,"I"
"5016","2020","894","S2517",2324.6,"I"
"5510","2020","894","S2517",45004.627296,"I"
"5525","2020","894","S2517",2500,"I"
"5071","2020","894","S2517",0,"I"
"664","2020","894","S2517",7.98673070905271,"I"
"674","2020","894","S2517",0.213282013253112,"I"
"684","2020","894","S2517",0.0862203883363645,"I"
"5166","2020","894","S2517",-5768.73500505226,"I"
"261","2020","894","S2517",55561.1232,"I"
"271","2020","894","S2517",1483.73454,"I"
"281","2020","894","S2517",599.80758,"I"
"1061","2020","894","S2517",0.0226895758779907,"I"
"1062","2020","894","S2517",0,"I"
"1063","2020","894","S2517",0.0431101941681823,"I"
"1064","2020","894","S2517",1.48843617759619,"I"
"1068","2020","894","S2517",0.19513035255072,"I"
"1070","2020","894","S2517",1.86054522199523,"I"
"1071","2020","894","S2517",0.0635308124583739,"I"
"1072","2020","894","S2517",2.54123249833495,"I"
"1073","2020","894","S2517",6.01273760766753,"I"
"1074","2020","894","S2517",7.39680173622496,"I"
"1075","2020","894","S2517",0.113447879389953,"I"
"1076","2020","894","S2517",0.060808063353015,"I"
"1078","2020","894","S2517",0.0739680173622496,"I"
"1080","2020","894","S2517",0.00226895758779907,"I"
"1081","2020","894","S2517",0.00726066428095701,"I"
"1083","2020","894","S2517",0,"I"
"1084","2020","894","S2517",0,"I"
"1087","2020","894","S2517",0.0226895758779907,"I"
"1089","2020","894","S2517",0.2427784618945,"I"
"5910","2020","894","S2518",251,"I"
"5520","2020","894","S2518",259.24116,"I"
"5141","2020","894","S2518",12761.8776970845,"I"
"5023","2020","894","S2518",5236.56990466031,"I"
"5610","2020","894","S2518",30.217,"I"
"5016","2020","894","S2518",1000.55,"I"
"5510","2020","894","S2518",20011.044159,"I"
"5525","2020","894","S2518",520.019999,"I"
"5071","2020","894","S2518",0,"I"
"664","2020","894","S2518",6.06542399592547,"I"
"674","2020","894","S2518",0.169064979196773,"I"
"684","2020","894","S2518",0.0453163861764547,"I"
"5166","2020","894","S2518",0,"I"
"261","2020","894","S2518",42195.2088,"I"
"271","2020","894","S2518",1176.13082,"I"
"281","2020","894","S2518",315.25156,"I"
"1061","2020","894","S2518",0.0174293792986364,"I"
"1062","2020","894","S2518",0,"I"
"1063","2020","894","S2518",0.0209152551583637,"I"
"1064","2020","894","S2518",1.17996897851768,"I"
"1068","2020","894","S2518",0.127234468880046,"I"
"1070","2020","894","S2518",0.209152551583637,"I"
"1071","2020","894","S2518",0.0557740137556365,"I"
"1072","2020","894","S2518",1.58607351617591,"I"
"1073","2020","894","S2518",4.04361599728365,"I"
"1074","2020","894","S2518",4.91508496221547,"I"
"1075","2020","894","S2518",0.0522881378959092,"I"
"1076","2020","894","S2518",0.0256211875689955,"I"
"1078","2020","894","S2518",0.0488022620361819,"I"
"1080","2020","894","S2518",0.00122005655090455,"I"
"1081","2020","894","S2518",0.00348587585972728,"I"
"1083","2020","894","S2518",0,"I"
"1084","2020","894","S2518",0,"I"
"1087","2020","894","S2518",0,"I"
"1089","2020","894","S2518",0.202180799864182,"I"
"5910","2020","894","S2520",1073.528,"I"
"5520","2020","894","S2520",2.893212,"I"
"5141","2020","894","S2520",15107.859153,"I"
"5610","2020","894","S2520",350.255,"I"
"5510","2020","894","S2520",16312.46,"I"
"5071","2020","894","S2520",1144.847635,"I"
"664","2020","894","S2520",8.01359368057533,"I"
"674","2020","894","S2520",0.186766681986308,"I"
"684","2020","894","S2520",0.0369189952763633,"I"
"5166","2020","894","S2520",-680.007008401877,"I"
"261","2020","894","S2520",55748.00027457,"I"
"271","2020","894","S2520",1299.275887158,"I"
"281","2020","894","S2520",256.833605601,"I"
"1061","2020","894","S2520",0.0217170560449196,"I"
"1062","2020","894","S2520",0,"I"
"1063","2020","894","S2520",0.0260604672539035,"I"
"1064","2020","894","S2520",1.68958696029474,"I"
"1068","2020","894","S2520",0.0781814017617105,"I"
"1070","2020","894","S2520",0.304038784628874,"I"
"1071","2020","894","S2520",0.0673228737392507,"I"
"1072","2020","894","S2520",1.54191097918929,"I"
"1073","2020","894","S2520",4.12624064853472,"I"
"1074","2020","894","S2520",3.9959383122652,"I"
"1075","2020","894","S2520",1.47675981105453,"I"
"1076","2020","894","S2520",0.034312948550973,"I"
"1078","2020","894","S2520",0.0714491143877855,"I"
"1080","2020","894","S2520",0.00304038784628874,"I"
"1081","2020","894","S2520",0.0054292640112299,"I"
"1083","2020","894","S2520",0,"I"
"1084","2020","894","S2520",0,"I"
"1087","2020","894","S2520",0,"I"
"1089","2020","894","S2520",0.152019392314437,"I"
"5910","2020","894","S2531",291.96728764663,"I"
"5141","2020","894","S2531",80195.7075974833,"I"
"5610","2020","894","S2531",6629.08533412998,"I"
"5016","2020","894","S2531",3999,"I"
"5510","2020","894","S2531",79979.750606,"I"
"5525","2020","894","S2531",2122.156985,"I"
"5071","2020","894","S2531",0,"I"
"664","2020","894","S2531",7.75100752380662,"I"
"674","2020","894","S2531",0.181916984637812,"I"
"684","2020","894","S2531",0.0173072049983346,"I"
"5166","2020","894","S2531",-63.1041887099127,"I"
"261","2020","894","S2531",53921.2726261338,"I"
"271","2020","894","S2531",1265.53809860866,"I"
"281","2020","894","S2531",120.40067258937,"I"
"1061","2020","894","S2531",0.0846411924016201,"I"
"1062","2020","894","S2531",0,"I"
"1063","2020","894","S2531",0.0977605663256276,"I"
"1064","2020","894","S2531",1.63993754153987,"I"
"1068","2020","894","S2531",0.167997939479405,"I"
"1070","2020","894","S2531",0.841336041222513,"I"
"1071","2020","894","S2531",0.0690282357495076,"I"
"1072","2020","894","S2531",2.12540495942324,"I"
"1073","2020","894","S2531",4.95253059284444,"I"
"1074","2020","894","S2531",42.7983961836912,"I"
"1075","2020","894","S2531",0.892404462687601,"I"
"1076","2020","894","S2531",0.031998782816504,"I"
"1078","2020","894","S2531",0.0983398878183788,"I"
"1080","2020","894","S2531",0.0029563195828721,"I"
"1081","2020","894","S2531",0.00810204950575373,"I"
"1083","2020","894","S2531",0.0903908962991239,"I"
"1084","2020","894","S2531",0.0012848141728485,"I"
"1087","2020","894","S2531",1.68804169211765,"I"
"1089","2020","894","S2531",7.51770655223983,"I"
"5910","2020","894","S2532",252.992670064405,"I"
"5520","2020","894","S2532",1.76524546973397,"I"
"5141","2020","894","S2532",3711521.78133987,"I"
"5610","2020","894","S2532",22.4593640359787,"I"
"5165","2020","894","S2532",0.0133018149062991,"I"
"5016","2020","894","S2532",205978.15,"I"
"5510","2020","894","S2532",3917573.430359,"I"
"5071","2020","894","S2532",0.805118236730497,"I"
"664","2020","894","S2532",611.151536240973,"I"
"674","2020","894","S2532",4.60644700486442,"I"
"684","2020","894","S2532",0.907661328927925,"I"
"5166","2020","894","S2532",-2205.22622076422,"I"
"261","2020","894","S2532",4251585.16493683,"I"
"271","2020","894","S2532",32045.5739494815,"I"
"281","2020","894","S2532",6314.30866490572,"I"
"1061","2020","894","S2532",3.70224588322646,"I"
"1062","2020","894","S2532",0,"I"
"1063","2020","894","S2532",3.76586225058679,"I"
"1064","2020","894","S2532",138.060881716722,"I"
"1068","2020","894","S2532",15.0969872896723,"I"
"1070","2020","894","S2532",103.196574914586,"I"
"1071","2020","894","S2532",3.09296893293488,"I"
"1072","2020","894","S2532",81.3541367302618,"I"
"1073","2020","894","S2532",139.178283054197,"I"
"1074","2020","894","S2532",983.894010368301,"I"
"1075","2020","894","S2532",15.4701635925469,"I"
"1076","2020","894","S2532",4.08974462294229,"I"
"1078","2020","894","S2532",2.0106957528013,"I"
"1080","2020","894","S2532",0.0807046466952491,"I"
"1081","2020","894","S2532",0.40687706220876,"I"
"1083","2020","894","S2532",136.894430075907,"I"
"1084","2020","894","S2532",70.2971397687092,"I"
"1087","2020","894","S2532",103.93116779556,"I"
"1089","2020","894","S2532",241.085393885472,"I"
"5910","2020","894","S2533",3,"I"
"5520","2020","894","S2533",15.240649,"I"
"5141","2020","894","S2533",137471,"I"
"5610","2020","894","S2533",18.234,"I"
"5016","2020","894","S2533",7235.3,"I"
"5510","2020","894","S2533",144706.306649,"I"
"5071","2020","894","S2533",0,"I"
"664","2020","894","S2533",19.3539322445468,"I"
"674","2020","894","S2533",0.213221287439923,"I"
"684","2020","894","S2533",0.049204912486136,"I"
"5166","2020","894","S2533",-197.224770390691,"I"
"261","2020","894","S2533",134639.0974,"I"
"271","2020","894","S2533",1483.31209,"I"
"281","2020","894","S2533",342.30279,"I"
"1061","2020","894","S2533",0.136133591211643,"I"
"1062","2020","894","S2533",0,"I"
"1063","2020","894","S2533",0.180418012449165,"I"
"1064","2020","894","S2533",4.24802411130308,"I"
"1068","2020","894","S2533",0.541254037347496,"I"
"1070","2020","894","S2533",5.41254037347496,"I"
"1071","2020","894","S2533",0.164016374953787,"I"
"1072","2020","894","S2533",3.7723766239371,"I"
"1073","2020","894","S2533",7.3807368729204,"I"
"1074","2020","894","S2533",57.2417148588716,"I"
"1075","2020","894","S2533",3.93639299889088,"I"
"1076","2020","894","S2533",0.0574057312338254,"I"
"1078","2020","894","S2533",0.109890971219037,"I"
"1080","2020","894","S2533",0.00656065499815147,"I"
"1081","2020","894","S2533",0.0131213099963029,"I"
"1083","2020","894","S2533",66.0985991063761,"I"
"1084","2020","894","S2533",33.1313077406649,"I"
"1087","2020","894","S2533",3.60836024898331,"I"
"1089","2020","894","S2533",11.1859167718483,"I"
"5910","2020","894","S2534",700.082,"I"
"5141","2020","894","S2534",0,"I"
"5610","2020","894","S2534",1.2,"I"
"5071","2020","894","S2534",0,"I"
"664","2020","894","S2534",0,"I"
"674","2020","894","S2534",0,"I"
"684","2020","894","S2534",0,"I"
"5166","2020","894","S2534",-698.882,"I"
"261","2020","894","S2534",0,"I"
"271","2020","894","S2534",0,"I"
"281","2020","894","S2534",0,"I"
"1061","2020","894","S2534",0,"I"
"1062","2020","894","S2534",0,"I"
"1063","2020","894","S2534",0,"I"
"1064","2020","894","S2534",0,"I"
"1068","2020","894","S2534",0,"I"
"1070","2020","894","S2534",0,"I"
"1071","2020","894","S2534",0,"I"
"1072","2020","894","S2534",0,"I"
"1073","2020","894","S2534",0,"I"
"1074","2020","894","S2534",0,"I"
"1075","2020","894","S2534",0,"I"
"1076","2020","894","S2534",0,"I"
"1078","2020","894","S2534",0,"I"
"1080","2020","894","S2534",0,"I"
"1081","2020","894","S2534",0,"I"
"1083","2020","894","S2534",0,"I"
"1084","2020","894","S2534",0,"I"
"1087","2020","894","S2534",0,"I"
"1089","2020","894","S2534",0,"I"
"5910","2020","894","S2536",0,"I"
"5520","2020","894","S2536",215966.009394,"I"
"5141","2020","894","S2536",0,"I"
"5023","2020","894","S2536",4339536.67296786,"I"
"5610","2020","894","S2536",0.048,"I"
"5016","2020","894","S2536",267719.72309,"I"
"5510","2020","894","S2536",4823222.391953,"I"
"5071","2020","894","S2536",0,"I"
"664","2020","894","S2536",0,"I"
"674","2020","894","S2536",0,"I"
"684","2020","894","S2536",0,"I"
"5166","2020","894","S2536",0,"I"
"261","2020","894","S2536",0,"I"
"271","2020","894","S2536",0,"I"
"281","2020","894","S2536",0,"I"
"1061","2020","894","S2536",0,"I"
"1062","2020","894","S2536",0,"I"
"1063","2020","894","S2536",0,"I"
"1064","2020","894","S2536",0,"I"
"1068","2020","894","S2536",0,"I"
"1070","2020","894","S2536",0,"I"
"1071","2020","894","S2536",0,"I"
"1072","2020","894","S2536",0,"I"
"1073","2020","894","S2536",0,"I"
"1074","2020","894","S2536",0,"I"
"1075","2020","894","S2536",0,"I"
"1076","2020","894","S2536",0,"I"
"1078","2020","894","S2536",0,"I"
"1080","2020","894","S2536",0,"I"
"1081","2020","894","S2536",0,"I"
"1083","2020","894","S2536",0,"I"
"1084","2020","894","S2536",0,"I"
"1087","2020","894","S2536",0,"I"
"1089","2020","894","S2536",0,"I"
"5910","2020","894","S2542",188245.205217391,"I"
"5141","2020","894","S2542",260957.816221739,"I"
"5023","2020","894","S2542",41261.347826087,"I"
"5610","2020","894","S2542",1324.64419782609,"I"
"5510","2020","894","S2542",459122.98,"I"
"5071","2020","894","S2542",-30059.7417195652,"I"
"664","2020","894","S2542",137.939413146193,"I"
"674","2020","894","S2542",0.0562243235044686,"I"
"684","2020","894","S2542",0.212849224695488,"I"
"5166","2020","894","S2542",0,"I"
"261","2020","894","S2542",959600.24284584,"I"
"271","2020","894","S2542",391.134580452,"I"
"281","2020","894","S2542",1480.723768854,"I"
"1061","2020","894","S2542",0.345108901653496,"I"
"1062","2020","894","S2542",0,"I"
"1063","2020","894","S2542",0.0140560808761172,"I"
"1064","2020","894","S2542",33.9619536236772,"I"
"1068","2020","894","S2542",0.0100400577686551,"I"
"1070","2020","894","S2542",2.15606623753064,"I"
"1071","2020","894","S2542",0.0365189017190806,"I"
"1072","2020","894","S2542",0.485669710414668,"I"
"1073","2020","894","S2542",1.34536774099979,"I"
"1074","2020","894","S2542",3.06341837422882,"I"
"1075","2020","894","S2542",1.4934224247994,"I"
"1076","2020","894","S2542",0.0125246103835168,"I"
"1078","2020","894","S2542",0.00622483581656617,"I"
"1080","2020","894","S2542",0.00281121617522343,"I"
"1081","2020","894","S2542",0.000602403466119307,"I"
"1083","2020","894","S2542",0.140560808761172,"I"
"1084","2020","894","S2542",0.120480693223861,"I"
"1087","2020","894","S2542",0,"I"
"1089","2020","894","S2542",0.255766854827684,"I"
"5910","2020","894","S2543",181857.704,"I"
"5520","2020","894","S2543",0,"I"
"5141","2020","894","S2543",22409.832794,"I"
"5023","2020","894","S2543",0,"I"
"5610","2020","894","S2543",17282.631,"I"
"5510","2020","894","S2543",190000,"I"
"5071","2020","894","S2543",3015.094206,"I"
"664","2020","894","S2543",5.40905811041085,"I"
"674","2020","894","S2543",0,"I"
"684","2020","894","S2543",2.94896451078614e-06,"I"
"5166","2020","894","S2543",-4.15380057341827,"I"
"261","2020","894","S2543",37629.08191306,"I"
"271","2020","894","S2543",0,"I"
"281","2020","894","S2543",0.020515,"I"
"1061","2020","894","S2543",0.032213405606706,"I"
"1062","2020","894","S2543",0,"I"
"1063","2020","894","S2543",6.10061193457293e-06,"I"
"1064","2020","894","S2543",1.35320713482019,"I"
"1068","2020","894","S2543",0,"I"
"1070","2020","894","S2543",0.0657497736022878,"I"
"1071","2020","894","S2543",0.00262918080205991,"I"
"1072","2020","894","S2543",0.0323239234889684,"I"
"1073","2020","894","S2543",0.116441520205652,"I"
"1074","2020","894","S2543",0.0709517318498449,"I"
"1075","2020","894","S2543",0.613483752442846,"I"
"1076","2020","894","S2543",0.000572184040670526,"I"
"1078","2020","894","S2543",3.37804855001093e-08,"I"
"1080","2020","894","S2543",5.20219476701684e-07,"I"
"1081","2020","894","S2543",2.70243884000875e-08,"I"
"1083","2020","894","S2543",0,"I"
"1084","2020","894","S2543",0,"I"
"1087","2020","894","S2543",0,"I"
"1089","2020","894","S2543",1.8662212849186,"I"
"5910","2020","894","S2546",612.665,"I"
"5520","2020","894","S2546",16406.981855,"I"
"5141","2020","894","S2546",558.614623,"I"
"5610","2020","894","S2546",1289.812,"I"
"5510","2020","894","S2546",50761.735405,"I"
"5071","2020","894","S2546",34473.285927,"I"
"664","2020","894","S2546",0.253744949892705,"I"
"674","2020","894","S2546",0.0173445915116533,"I"
"684","2020","894","S2546",0.00128478455641876,"I"
"5166","2020","894","S2546",-1.76746205446398,"I"
"261","2020","894","S2546",1765.22220868,"I"
"271","2020","894","S2546",120.660758568,"I"
"281","2020","894","S2546",8.937833968,"I"
"1061","2020","894","S2546",0.000802990347761725,"I"
