"geographicAreaM49","measuredElementSuaFbs","measuredItemFbsSua","timePointYears","Value","flagObservationStatus","flagMethod"
"894","664","S2605","2013",15.81584,"I","s"
"894","664","S2605","2012",16.97844,"I","s"
"894","664","S2605","2011",17.46054,"I","s"
"894","664","S2605","2010",19.35027,"I","s"
"894","674","S2605","2013",1.300859,"I","s"
"894","674","S2605","2012",1.398492,"I","s"
"894","674","S2605","2011",1.417704,"I","s"
"894","674","S2605","2010",1.604999,"I","s"
"894","684","S2605","2013",0.183332,"I","s"
"894","684","S2605","2012",0.196626,"I","s"
"894","684","S2605","2011",0.198407,"I","s"
"894","684","S2605","2010",0.222957,"I","s"
"894","5166","S2605","2013",-4712.221,"I","s"
"894","5166","S2605","2012",-8780.102,"I","s"
"894","5166","S2605","2011",-78.74902,"I","s"
"894","5166","S2605","2010",-190.0136,"I","s"
"894","665","S2605","2013",55.79491,"T","i"
"894","665","S2605","2012",59.84327,"T","i"
"894","665","S2605","2011",59.78493,"T","i"
"894","665","S2605","2010",68.95348,"T","i"
"894","5510","S2640","2013",85,"I","s"
"894","5510","S2640","2012",85,"I","s"
"894","5510","S2640","2011",90,"I","s"
"894","5510","S2640","2010",70.73682,"I","s"
"894","5610","S2640","2013",74,"I","s"
"894","5610","S2640","2012",33,"I","s"
"894","5610","S2640","2011",27,"I","s"
"894","5610","S2640","2010",26,"I","s"
"894","5071","S2640","2013",26.8,"I","s"
"894","5071","S2640","2012",0,"I","s"
"894","5071","S2640","2011",-20,"I","s"
"894","5071","S2640","2010",12.16474,"I","s"
"894","5910","S2640","2013",25,"I","s"
"894","5910","S2640","2012",6,"I","s"
"894","5910","S2640","2011",107,"I","s"
"894","5910","S2640","2010",2,"I","s"
"894","5016","S2640","2013",4.57181,"I","s"
"894","5016","S2640","2012",4.57181,"I","s"
"894","5016","S2640","2011",4.84074,"I","s"
"894","5016","S2640","2010",3.804651,"I","s"
"894","5141","S2640","2013",102.6282,"I","s"
"894","5141","S2640","2012",107.4282,"I","s"
"894","5141","S2640","2011",25.15926,"I","s"
"894","5141","S2640","2010",78.76743,"I","s"
"894","261","S2640","2013",307.8846,"I","s"
"894","261","S2640","2012",322.2846,"I","s"
"894","261","S2640","2011",75.47778,"I","s"
"894","261","S2640","2010",236.3023,"I","s"
"894","271","S2640","2013",10.98122,"I","s"
"894","271","S2640","2012",11.49482,"I","s"
"894","271","S2640","2011",2.692041,"I","s"
"894","271","S2640","2010",8.428115,"I","s"
"894","281","S2640","2013",3.591987,"I","s"
"894","281","S2640","2012",3.759987,"I","s"
"894","281","S2640","2011",0.880574,"I","s"
"894","281","S2640","2010",2.75686,"I","s"
"894","664","S2640","2013",0.055367,"I","s"
"894","664","S2640","2012",0.059884,"I","s"
"894","664","S2640","2011",0.014495,"I","s"
"894","664","S2640","2010",0.04694,"I","s"
"894","674","S2640","2013",0.001975,"I","s"
"894","674","S2640","2012",0.002136,"I","s"
"894","674","S2640","2011",0.000517,"I","s"
"894","674","S2640","2010",0.001674,"I","s"
"894","684","S2640","2013",0.000646,"I","s"
"894","684","S2640","2012",0.000699,"I","s"
"894","684","S2640","2011",0.000169,"I","s"
"894","684","S2640","2010",0.000548,"I","s"
"894","5166","S2640","2013",0,"I","s"
"894","5166","S2640","2012",0,"I","s"
"894","5166","S2640","2011",0,"I","s"
"894","5166","S2640","2010",0,"I","s"
"894","665","S2640","2013",0.018456,"T","i"
"894","665","S2640","2012",0.019961,"T","i"
"894","665","S2640","2011",0.004832,"T","i"
"894","665","S2640","2010",0.015647,"T","i"
"894","5510","S2641","2013",600,"I","s"
"894","5510","S2641","2012",600,"I","s"
"894","5510","S2641","2011",738.6474,"I","s"
"894","5510","S2641","2010",845.0253,"I","s"
"894","5610","S2641","2013",8,"I","s"
"894","5610","S2641","2012",5,"I","s"
"894","5610","S2641","2011",12,"I","s"
"894","5610","S2641","2010",4,"I","s"
"894","5071","S2641","2013",-30.35946,"I","s"
"894","5071","S2641","2012",-8.988289,"I","s"
"894","5071","S2641","2011",157.1477,"I","s"
"894","5071","S2641","2010",0,"I","s"
"894","5910","S2641","2013",19,"I","s"
"894","5910","S2641","2012",19,"I","s"
"894","5910","S2641","2011",19,"I","s"
"894","5910","S2641","2010",91,"I","s"
"894","5016","S2641","2013",30,"I","s"
"894","5016","S2641","2012",30,"I","s"
"894","5016","S2641","2011",36.93237,"I","s"
"894","5016","S2641","2010",42.25127,"I","s"
"894","5141","S2641","2013",589.3595,"I","s"
"894","5141","S2641","2012",564.9883,"I","s"
"894","5141","S2641","2011",537.5673,"I","s"
"894","5141","S2641","2010",715.774,"I","s"
"894","261","S2641","2013",1883.593,"I","s"
"894","261","S2641","2012",1805.703,"I","s"
"894","261","S2641","2011",1718.065,"I","s"
"894","261","S2641","2010",2287.614,"I","s"
"894","271","S2641","2013",77.5597,"I","s"
"894","271","S2641","2012",74.35246,"I","s"
"894","271","S2641","2011",70.74386,"I","s"
"894","271","S2641","2010",94.19586,"I","s"
"894","281","S2641","2013",68.14174,"I","s"
"894","281","S2641","2012",65.32395,"I","s"
"894","281","S2641","2011",62.15353,"I","s"
"894","281","S2641","2010",82.7578,"I","s"
"894","664","S2641","2013",0.338729,"I","s"
"894","664","S2641","2012",0.33552,"I","s"
"894","664","S2641","2011",0.329952,"I","s"
"894","664","S2641","2010",0.454423,"I","s"
"894","674","S2641","2013",0.013948,"I","s"
"894","674","S2641","2012",0.013816,"I","s"
"894","674","S2641","2011",0.013586,"I","s"
"894","674","S2641","2010",0.018712,"I","s"
"894","684","S2641","2013",0.012254,"I","s"
"894","684","S2641","2012",0.012138,"I","s"
"894","684","S2641","2011",0.011936,"I","s"
"894","684","S2641","2010",0.016439,"I","s"
"894","5166","S2641","2013",0,"I","s"
"894","5166","S2641","2012",0,"I","s"
"894","5166","S2641","2011",0,"I","s"
"894","5166","S2641","2010",0,"I","s"
"894","665","S2641","2013",0.105985,"T","i"
"894","665","S2641","2012",0.104981,"T","i"
"894","665","S2641","2011",0.103239,"T","i"
"894","665","S2641","2010",0.142185,"T","i"
"894","5610","S2642","2013",4,"I","s"
"894","5610","S2642","2012",4,"I","s"
"894","5610","S2642","2011",2,"I","s"
"894","5610","S2642","2010",2,"I","s"
"894","5165","S2642","2013",4,"I","s"
"894","5165","S2642","2012",4,"I","s"
"894","5165","S2642","2011",2,"I","s"
"894","5165","S2642","2010",2,"I","s"
"894","5166","S2642","2013",0,"I","s"
"894","5166","S2642","2012",0,"I","s"
"894","5166","S2642","2011",0,"I","s"
"894","5166","S2642","2010",0,"I","s"
"894","5510","S2645","2013",2800,"I","s"
"894","5510","S2645","2012",2600,"I","s"
"894","5510","S2645","2011",3091.442,"I","s"
"894","5510","S2645","2010",3435.007,"I","s"
"894","5610","S2645","2013",1371,"I","s"
"894","5610","S2645","2012",1467,"I","s"
"894","5610","S2645","2011",1113,"I","s"
"894","5610","S2645","2010",792,"I","s"
"894","5071","S2645","2013",-1072.398,"I","s"
"894","5071","S2645","2012",141.7299,"I","s"
"894","5071","S2645","2011",528.8619,"I","s"
"894","5071","S2645","2010",669.8404,"I","s"
"894","5910","S2645","2013",1310,"I","s"
"894","5910","S2645","2012",174,"I","s"
"894","5910","S2645","2011",66,"I","s"
"894","5910","S2645","2010",57,"I","s"
"894","5016","S2645","2013",254.002,"I","s"
"894","5016","S2645","2012",235.859,"I","s"
"894","5016","S2645","2011",280.4401,"I","s"
"894","5016","S2645","2010",311.6067,"I","s"
"894","5141","S2645","2013",3679.396,"I","s"
"894","5141","S2645","2012",3521.411,"I","s"
"894","5141","S2645","2011",3327.14,"I","s"
"894","5141","S2645","2010",3186.56,"I","s"
"894","261","S2645","2013",11419.74,"I","s"
"894","261","S2645","2012",10933.59,"I","s"
"894","261","S2645","2011",10329.57,"I","s"
"894","261","S2645","2010",9893.553,"I","s"
"894","271","S2645","2013",429.2654,"I","s"
"894","271","S2645","2012",411.0296,"I","s"
"894","271","S2645","2011",388.2939,"I","s"
"894","271","S2645","2010",371.584,"I","s"
"894","281","S2645","2013",312.5798,"I","s"
"894","281","S2645","2012",299.5134,"I","s"
"894","281","S2645","2011",282.6101,"I","s"
"894","281","S2645","2010",270.7668,"I","s"
"894","664","S2645","2013",2.053627,"I","s"
"894","664","S2645","2012",2.031587,"I","s"
"894","664","S2645","2011",1.983776,"I","s"
"894","664","S2645","2010",1.965303,"I","s"
"894","674","S2645","2013",0.077196,"I","s"
"894","674","S2645","2012",0.076374,"I","s"
"894","674","S2645","2011",0.074571,"I","s"
"894","674","S2645","2010",0.073813,"I","s"
"894","684","S2645","2013",0.056211,"I","s"
"894","684","S2645","2012",0.055653,"I","s"
"894","684","S2645","2011",0.054275,"I","s"
"894","684","S2645","2010",0.053786,"I","s"
"894","5165","S2645","2012",0,"I","s"
"894","5165","S2645","2011",0,"I","s"
"894","5165","S2645","2010",0,"I","s"
"894","5166","S2645","2013",0,"I","s"
"894","5166","S2645","2012",-6,"I","s"
"894","5166","S2645","2011",2,"I","s"
"894","5166","S2645","2010",2,"I","s"
"894","665","S2645","2013",0.661671,"T","i"
"894","665","S2645","2012",0.654318,"T","i"
"894","665","S2645","2011",0.638972,"T","i"
"894","665","S2645","2010",0.632993,"T","i"
"894","5610","S2680","2013",613,"I","s"
"894","5610","S2680","2012",569,"I","s"
"894","5610","S2680","2011",429,"I","s"
"894","5610","S2680","2010",464,"I","s"
"894","5071","S2680","2013",81.38773,"I","s"
"894","5071","S2680","2012",39.41228,"I","s"
"894","5071","S2680","2011",-92.98425,"I","s"
"894","5071","S2680","2010",-76.37646,"I","s"
"894","5910","S2680","2013",9,"I","s"
"894","5910","S2680","2012",12,"I","s"
"894","5910","S2680","2011",31,"I","s"
"894","5910","S2680","2010",64,"I","s"
"894","5141","S2680","2013",522.6123,"I","s"
"894","5141","S2680","2012",517.5877,"I","s"
"894","5141","S2680","2011",490.9843,"I","s"
"894","5141","S2680","2010",476.3765,"I","s"
"894","261","S2680","2013",1604.42,"I","s"
"894","261","S2680","2012",1588.994,"I","s"
"894","261","S2680","2011",1507.322,"I","s"
"894","261","S2680","2010",1462.476,"I","s"
"894","271","S2680","2013",48.08033,"I","s"
"894","271","S2680","2012",47.61807,"I","s"
"894","271","S2680","2011",45.17055,"I","s"
"894","271","S2680","2010",43.82664,"I","s"
"894","281","S2680","2013",65.84915,"I","s"
"894","281","S2680","2012",65.21605,"I","s"
"894","281","S2680","2011",61.86402,"I","s"
"894","281","S2680","2010",60.02343,"I","s"
"894","664","S2680","2013",0.288525,"I","s"
"894","664","S2680","2012",0.295253,"I","s"
"894","664","S2680","2011",0.289479,"I","s"
"894","664","S2680","2010",0.290513,"I","s"
"894","674","S2680","2013",0.008646,"I","s"
"894","674","S2680","2012",0.008848,"I","s"
"894","674","S2680","2011",0.008675,"I","s"
"894","674","S2680","2010",0.008706,"I","s"
"894","684","S2680","2013",0.011842,"I","s"
"894","684","S2680","2012",0.012118,"I","s"
"894","684","S2680","2011",0.011881,"I","s"
"894","684","S2680","2010",0.011923,"I","s"
"894","5166","S2680","2013",0,"I","s"
"894","5166","S2680","2012",0,"I","s"
"894","5166","S2680","2011",0,"I","s"
"894","5166","S2680","2010",0,"I","s"
"894","665","S2680","2013",0.093982,"T","i"
"894","665","S2680","2012",0.096174,"T","i"
"894","665","S2680","2011",0.094293,"T","i"
"894","665","S2680","2010",0.09463,"T","i"
"894","5510","S2943","2013",327453.2,"I","s"
"894","5510","S2943","2012",301120.4,"I","s"
"894","5510","S2943","2011",270696.9,"I","s"
"894","5510","S2943","2010",265615.3,"I","s"
"894","5610","S2943","2013",2958.583,"I","s"
"894","5610","S2943","2012",4165.756,"I","s"
"894","5610","S2943","2011",1950.32,"I","s"
"894","5610","S2943","2010",952.6394,"I","s"
"894","5071","S2943","2013",13695.19,"I","s"
"894","5071","S2943","2012",27.86632,"I","s"
"894","5071","S2943","2011",-46.43051,"I","s"
"894","5071","S2943","2010",-101.3061,"I","s"
"894","5910","S2943","2013",656.4366,"I","s"
"894","5910","S2943","2012",244.9765,"I","s"
"894","5910","S2943","2011",114.8474,"I","s"
"894","5910","S2943","2010",206.6939,"I","s"
"894","5023","S2943","2013",0,"I","s"
"894","5023","S2943","2012",0,"I","s"
"894","5023","S2943","2011",0,"I","s"
"894","5023","S2943","2010",0,"I","s"
"894","5141","S2943","2013",316489.6,"I","s"
"894","5141","S2943","2012",305047.3,"I","s"
"894","5141","S2943","2011",272616,"I","s"
"894","5141","S2943","2010",266489.6,"I","s"
"894","261","S2943","2013",597362.5,"I","s"
"894","261","S2943","2012",579633.3,"I","s"
"894","261","S2943","2011",507344.2,"I","s"
"894","261","S2943","2010",495034.6,"I","s"
"894","271","S2943","2013",50148.81,"I","s"
"894","271","S2943","2012",48200.49,"I","s"
"894","271","S2943","2011",43484.18,"I","s"
"894","271","S2943","2010",42541.15,"I","s"
"894","281","S2943","2013",44061.69,"I","s"
"894","281","S2943","2012",42953.28,"I","s"
"894","281","S2943","2011",37019.47,"I","s"
"894","281","S2943","2010",36072.81,"I","s"
"894","664","S2943","2013",107.4245,"I","s"
"894","664","S2943","2012",107.7025,"I","s"
"894","664","S2943","2011",97.43461,"I","s"
"894","664","S2943","2010",98.33604,"I","s"
"894","674","S2943","2013",9.018327,"I","s"
"894","674","S2943","2012",8.956203,"I","s"
"894","674","S2943","2011",8.351066,"I","s"
"894","674","S2943","2010",8.450576,"I","s"
"894","684","S2943","2013",7.923673,"I","s"
"894","684","S2943","2012",7.981211,"I","s"
"894","684","S2943","2011",7.109526,"I","s"
"894","684","S2943","2010",7.165675,"I","s"
"894","5166","S2943","2013",-429.4088,"I","s"
"894","5166","S2943","2012",-34.05507,"I","s"
"894","5166","S2943","2011",-37.20462,"I","s"
"894","5166","S2943","2010",-27.10983,"I","s"
"894","665","S2943","2013",56.91474,"T","i"
"894","665","S2943","2012",56.68128,"T","i"
"894","665","S2943","2011",52.35546,"T","i"
"894","665","S2943","2010",52.93677,"T","i"
"894","5510","S2945","2013",35743.35,"I","s"
"894","5510","S2945","2012",30377.46,"I","s"
"894","5510","S2945","2011",28114.3,"I","s"
"894","5510","S2945","2010",27838.13,"I","s"
"894","5610","S2945","2013",1303.17,"I","s"
"894","5610","S2945","2012",3015,"I","s"
"894","5610","S2945","2011",2159.341,"I","s"
"894","5610","S2945","2010",1224.17,"I","s"
"894","5910","S2945","2013",1,"I","s"
"894","5910","S2945","2012",1,"I","s"
"894","5910","S2945","2011",0,"I","s"
"894","5910","S2945","2010",0,"I","s"
"894","5016","S2945","2013",3205.803,"I","s"
"894","5016","S2945","2012",2723.746,"I","s"
"894","5016","S2945","2011",2520.467,"I","s"
"894","5016","S2945","2010",2495.749,"I","s"
"894","5023","S2945","2013",0,"I","s"
"894","5023","S2945","2012",0,"I","s"
"894","5023","S2945","2011",0,"I","s"
"894","5023","S2945","2010",0,"I","s"
"894","5141","S2945","2013",33836.72,"I","s"
"894","5141","S2945","2012",30664.71,"I","s"
"894","5141","S2945","2011",27753.17,"I","s"
"894","5141","S2945","2010",26566.55,"I","s"
"894","261","S2945","2013",41336.71,"I","s"
"894","261","S2945","2012",37683.96,"I","s"
"894","261","S2945","2011",33826.15,"I","s"
"894","261","S2945","2010",32343.13,"I","s"
"894","271","S2945","2013",5166.663,"I","s"
"894","271","S2945","2012",4682.517,"I","s"
"894","271","S2945","2011",4237.502,"I","s"
"894","271","S2945","2010",4056.183,"I","s"
"894","281","S2945","2013",2210.74,"I","s"
"894","281","S2945","2012",2029.101,"I","s"
"894","281","S2945","2011",1804.821,"I","s"
"894","281","S2945","2010",1723.567,"I","s"
"894","664","S2945","2013",7.433634,"I","s"
"894","664","S2945","2012",7.002111,"I","s"
"894","664","S2945","2011",6.496257,"I","s"
"894","664","S2945","2010",6.424794,"I","s"
"894","674","S2945","2013",0.929128,"I","s"
"894","674","S2945","2012",0.870065,"I","s"
"894","674","S2945","2011",0.813806,"I","s"
"894","674","S2945","2010",0.805739,"I","s"
"894","684","S2945","2013",0.397561,"I","s"
"894","684","S2945","2012",0.377029,"I","s"
"894","684","S2945","2011",0.346613,"I","s"
"894","684","S2945","2010",0.342378,"I","s"
"894","5165","S2945","2013",0,"I","s"
"894","5165","S2945","2012",0,"I","s"
"894","5166","S2945","2013",3,"I","s"
"894","5166","S2945","2012",3,"I","s"
"894","5166","S2945","2011",0,"I","s"
"894","5166","S2945","2010",0,"I","s"
"894","665","S2945","2013",6.084903,"T","i"
"894","665","S2945","2012",5.697854,"T","i"
"894","665","S2945","2011",5.329951,"T","i"
"894","665","S2945","2010",5.277307,"T","i"
"894","5510","S2946","2013",10332.47,"I","s"
"894","5510","S2946","2012",10208.19,"I","s"
"894","5510","S2946","2011",8324.456,"I","s"
"894","5510","S2946","2010",8055.523,"I","s"
"894","5610","S2946","2013",1514.307,"I","s"
"894","5610","S2946","2012",3942.378,"I","s"
"894","5610","S2946","2011",1582.353,"I","s"
"894","5610","S2946","2010",3198.328,"I","s"
"894","5071","S2946","2013",0,"I","s"
"894","5071","S2946","2012",0,"I","s"
"894","5071","S2946","2011",0,"I","s"
"894","5071","S2946","2010",0,"I","s"
"894","5910","S2946","2013",1588.696,"I","s"
"894","5910","S2946","2012",861.8838,"I","s"
"894","5910","S2946","2011",850.972,"I","s"
"894","5910","S2946","2010",513.9895,"I","s"
"894","5016","S2946","2013",696.9919,"I","s"
"894","5016","S2946","2012",651.1371,"I","s"
"894","5016","S2946","2011",540.79,"I","s"
"894","5016","S2946","2010",525.7334,"I","s"
"894","5023","S2946","2013",0,"I","s"
"894","5023","S2946","2012",0,"I","s"
"894","5023","S2946","2011",0,"I","s"
"894","5023","S2946","2010",0,"I","s"
"894","5141","S2946","2013",9721.475,"I","s"
"894","5141","S2946","2012",11254.62,"I","s"
"894","5141","S2946","2011",8105.047,"I","s"
"894","5141","S2946","2010",8758.028,"I","s"
"894","261","S2946","2013",65486.65,"I","s"
"894","261","S2946","2012",76172.65,"I","s"
"894","261","S2946","2011",54682.09,"I","s"
"894","261","S2946","2010",54354.34,"I","s"
"894","271","S2946","2013",636.7533,"I","s"
"894","271","S2946","2012",611.0195,"I","s"
"894","271","S2946","2011",495.4435,"I","s"
"894","271","S2946","2010",480.9653,"I","s"
"894","281","S2946","2013",6989.893,"I","s"
"894","281","S2946","2012",8188.295,"I","s"
"894","281","S2946","2011",5852.735,"I","s"
"894","281","S2946","2010",5822.848,"I","s"
"894","664","S2946","2013",11.77655,"I","s"
"894","664","S2946","2012",14.15375,"I","s"
"894","664","S2946","2011",10.5016,"I","s"
"894","664","S2946","2010",10.7972,"I","s"
"894","674","S2946","2013",0.114507,"I","s"
"894","674","S2946","2012",0.113535,"I","s"
"894","674","S2946","2011",0.095149,"I","s"
"894","674","S2946","2010",0.095541,"I","s"
"894","684","S2946","2013",1.257001,"I","s"
"894","684","S2946","2012",1.521479,"I","s"
"894","684","S2946","2011",1.124009,"I","s"
"894","684","S2946","2010",1.156678,"I","s"
"894","5165","S2946","2013",316.5,"I","s"
"894","5165","S2946","2012",1764.932,"I","s"
"894","5165","S2946","2011",816,"I","s"
"894","5165","S2946","2010",1549.099,"I","s"
"894","5166","S2946","2013",-476.8898,"I","s"
"894","5166","S2946","2012",-382,"I","s"
"894","5166","S2946","2011",-406,"I","s"
"894","5166","S2946","2010",-93,"I","s"
"894","665","S2946","2013",1.748226,"T","i"
"894","665","S2946","2012",2.091236,"T","i"
"894","665","S2946","2011",1.556561,"T","i"
"894","665","S2946","2010",1.739737,"T","i"
"894","5510","S2948","2013",410222.5,"I","s"
"894","5510","S2948","2012",410157.8,"I","s"
"894","5510","S2948","2011",410093.1,"I","s"
"894","5510","S2948","2010",410028.4,"I","s"
"894","5610","S2948","2013",74157.34,"I","s"
"894","5610","S2948","2012",60250.76,"I","s"
"894","5610","S2948","2011",40898.92,"I","s"
"894","5610","S2948","2010",34747.14,"I","s"
"894","5071","S2948","2013",4256.777,"I","s"
"894","5071","S2948","2012",-529.6986,"I","s"
"894","5071","S2948","2011",-8338.756,"I","s"
"894","5071","S2948","2010",-5541.105,"I","s"
"894","5910","S2948","2013",6373.584,"I","s"
"894","5910","S2948","2012",2784.929,"I","s"
"894","5910","S2948","2011",3054.464,"I","s"
"894","5910","S2948","2010",3789.646,"I","s"
"894","5520","S2948","2013",244174.4,"I","s"
"894","5520","S2948","2012",243037.9,"I","s"
"894","5520","S2948","2011",238383.9,"I","s"
"894","5520","S2948","2010",237588,"I","s"
"894","5016","S2948","2013",36864.65,"I","s"
"894","5016","S2948","2012",36858.83,"I","s"
"894","5016","S2948","2011",36853.02,"I","s"
"894","5016","S2948","2010",36847.21,"I","s"
"894","5023","S2948","2013",33427.32,"I","s"
"894","5023","S2948","2012",33457.23,"I","s"
"894","5023","S2948","2011",33399.68,"I","s"
"894","5023","S2948","2010",33383.9,"I","s"
"894","5141","S2948","2013",159512.7,"I","s"
"894","5141","S2948","2012",154799.4,"I","s"
"894","5141","S2948","2011",147665.8,"I","s"
"894","5141","S2948","2010",139103.9,"I","s"
"894","261","S2948","2013",88579.67,"I","s"
"894","261","S2948","2012",84147.06,"I","s"
"894","261","S2948","2011",80338.88,"I","s"
"894","261","S2948","2010",77660.94,"I","s"
"894","271","S2948","2013",4973.624,"I","s"
"894","271","S2948","2012",4708.051,"I","s"
"894","271","S2948","2011",4489.766,"I","s"
"894","271","S2948","2010",4350.699,"I","s"
"894","281","S2948","2013",5069.256,"I","s"
"894","281","S2948","2012",4826.802,"I","s"
"894","281","S2948","2011",4671.941,"I","s"
"894","281","S2948","2010",4552.761,"I","s"
"894","664","S2948","2013",15.9294,"I","s"
"894","664","S2948","2012",15.63548,"I","s"
"894","664","S2948","2011",15.42895,"I","s"
"894","664","S2948","2010",15.42694,"I","s"
"894","674","S2948","2013",0.894413,"I","s"
"894","674","S2948","2012",0.874811,"I","s"
"894","674","S2948","2011",0.86225,"I","s"
"894","674","S2948","2010",0.864244,"I","s"
"894","684","S2948","2013",0.911611,"I","s"
"894","684","S2948","2012",0.896877,"I","s"
"894","684","S2948","2011",0.897238,"I","s"
"894","684","S2948","2010",0.904383,"I","s"
"894","5166","S2948","2013",-229.604,"I","s"
"894","5166","S2948","2012",0,"I","s"
"894","5166","S2948","2011",-26,"I","s"
"894","5166","S2948","2010",-396.0449,"I","s"
"894","665","S2948","2013",28.68538,"T","i"
"894","665","S2948","2012",28.76349,"T","i"
"894","665","S2948","2011",28.35897,"T","i"
"894","665","S2948","2010",27.63227,"T","i"
"894","5510","S2949","2013",55000,"I","s"
"894","5510","S2949","2012",55000,"I","s"
"894","5510","S2949","2011",54000,"I","s"
"894","5510","S2949","2010",49500,"I","s"
"894","5610","S2949","2013",1.18162,"I","s"
"894","5610","S2949","2012",2,"I","s"
"894","5610","S2949","2011",3,"I","s"
"894","5610","S2949","2010",63,"I","s"
"894","5071","S2949","2013",0,"I","s"
"894","5910","S2949","2013",675.9233,"I","s"
"894","5910","S2949","2012",1309,"I","s"
"894","5910","S2949","2011",815,"I","s"
"894","5910","S2949","2010",1027,"I","s"
"894","5525","S2949","2013",2518.711,"I","s"
"894","5525","S2949","2012",2518.711,"I","s"
"894","5525","S2949","2011",2472.917,"I","s"
"894","5525","S2949","2010",2266.84,"I","s"
"894","5016","S2949","2013",4942.575,"I","s"
"894","5016","S2949","2012",4942.575,"I","s"
"894","5016","S2949","2011",4852.71,"I","s"
"894","5016","S2949","2010",4448.318,"I","s"
"894","5141","S2949","2013",46880.9,"I","s"
"894","5141","S2949","2012",46803.71,"I","s"
"894","5141","S2949","2011",45880.37,"I","s"
"894","5141","S2949","2010",42068.84,"I","s"
"894","261","S2949","2013",59548.54,"I","s"
"894","261","S2949","2012",59450.08,"I","s"
"894","261","S2949","2011",58277.25,"I","s"
"894","261","S2949","2010",53435.84,"I","s"
"894","271","S2949","2013",5343.006,"I","s"
"894","271","S2949","2012",5334.219,"I","s"
"894","271","S2949","2011",5228.986,"I","s"
"894","271","S2949","2010",4794.586,"I","s"
"894","281","S2949","2013",4119.464,"I","s"
"894","281","S2949","2012",4112.642,"I","s"
"894","281","S2949","2011",4031.508,"I","s"
"894","281","S2949","2010",3696.589,"I","s"
"894","664","S2949","2013",10.70869,"I","s"
"894","664","S2949","2012",11.0465,"I","s"
"894","664","S2949","2011",11.19205,"I","s"
"894","664","S2949","2010",10.61475,"I","s"
"894","674","S2949","2013",0.960839,"I","s"
"894","674","S2949","2012",0.991159,"I","s"
"894","674","S2949","2011",1.004218,"I","s"
"894","674","S2949","2010",0.952419,"I","s"
"894","684","S2949","2013",0.740809,"I","s"
"894","684","S2949","2012",0.764176,"I","s"
"894","684","S2949","2011",0.774245,"I","s"
"894","684","S2949","2010",0.734308,"I","s"
"894","5166","S2949","2013",-16.92334,"I","s"
"894","5166","S2949","2012",-572,"I","s"
"894","5166","S2949","2011",-18,"I","s"
"894","5166","S2949","2010",-248,"I","s"
"894","665","S2949","2013",8.430654,"T","i"
"894","665","S2949","2012",8.696665,"T","i"
"894","665","S2949","2011",8.81125,"T","i"
"894","665","S2949","2010",8.356756,"T","i"
"894","5510","S2736","2013",35743.35,"I","s"
"894","5510","S2736","2012",30377.46,"I","s"
"894","5510","S2736","2011",28114.3,"I","s"
"894","5510","S2736","2010",27838.13,"I","s"
"894","5610","S2736","2013",1303.17,"I","s"
"894","5610","S2736","2012",3015,"I","s"
"894","5610","S2736","2011",2159.341,"I","s"
"894","5610","S2736","2010",1224.17,"I","s"
"894","5910","S2736","2013",1,"I","s"
"894","5910","S2736","2012",1,"I","s"
"894","5910","S2736","2011",0,"I","s"
"894","5910","S2736","2010",0,"I","s"
"894","5016","S2736","2013",3205.803,"I","s"
"894","5016","S2736","2012",2723.746,"I","s"
"894","5016","S2736","2011",2520.467,"I","s"
"894","5016","S2736","2010",2495.749,"I","s"
"894","5023","S2736","2013",0,"I","s"
"894","5023","S2736","2012",0,"I","s"
"894","5023","S2736","2011",0,"I","s"
"894","5023","S2736","2010",0,"I","s"
"894","5141","S2736","2013",33836.72,"I","s"
"894","5141","S2736","2012",30664.71,"I","s"
"894","5141","S2736","2011",27753.17,"I","s"
"894","5141","S2736","2010",26566.55,"I","s"
"894","261","S2736","2013",41336.71,"I","s"
"894","261","S2736","2012",37683.96,"I","s"
"894","261","S2736","2011",33826.15,"I","s"
"894","261","S2736","2010",32343.13,"I","s"
"894","271","S2736","2013",5166.663,"I","s"
"894","271","S2736","2012",4682.517,"I","s"
"894","271","S2736","2011",4237.502,"I","s"
"894","271","S2736","2010",4056.183,"I","s"
"894","281","S2736","2013",2210.74,"I","s"
"894","281","S2736","2012",2029.101,"I","s"
"894","281","S2736","2011",1804.821,"I","s"
"894","281","S2736","2010",1723.567,"I","s"
"894","664","S2736","2013",7.433634,"I","s"
"894","664","S2736","2012",7.002111,"I","s"
"894","664","S2736","2011",6.496257,"I","s"
"894","664","S2736","2010",6.424794,"I","s"
"894","674","S2736","2013",0.929128,"I","s"
"894","674","S2736","2012",0.870065,"I","s"
"894","674","S2736","2011",0.813806,"I","s"
"894","674","S2736","2010",0.805739,"I","s"
"894","684","S2736","2013",0.397561,"I","s"
"894","684","S2736","2012",0.377029,"I","s"
"894","684","S2736","2011",0.346613,"I","s"
"894","684","S2736","2010",0.342378,"I","s"
"894","5165","S2736","2013",0,"I","s"
"894","5165","S2736","2012",0,"I","s"
"894","5166","S2736","2013",3,"I","s"
"894","5166","S2736","2012",3,"I","s"
"894","5166","S2736","2011",0,"I","s"
"894","5166","S2736","2010",0,"I","s"
"894","665","S2736","2013",6.084903,"T","i"
"894","665","S2736","2012",5.697854,"T","i"
"894","665","S2736","2011",5.329951,"T","i"
"894","665","S2736","2010",5.277307,"T","i"
"894","5510","S2737","2013",8928.517,"I","s"
