"geographicAreaM49","measuredElementSuaFbs","measuredItemParentCPC","measuredItemChildCPC","timePointYears","Value","flagObservationStatus","flagMethod"
"398","share","23140.04","23140.05","2019",1,"I","i"
"398","share","23140.04","23140.05","2018",1,"I","i"
"398","share","23140.04","23140.05","2017",1,"I","i"
"398","share","23140.04","23140.05","2016",1,"I","i"
"398","share","23140.04","23140.05","2015",1,"I","i"
"398","share","23140.04","23140.05","2014",1,"I","i"
"398","share","23140.06","21691.02","2022",1,"I","i"
"398","share","23140.06","21691.02","2021",1,"I","i"
"398","share","23140.06","21691.02","2020",1,"I","i"
"398","share","23140.06","21691.02","2019",1,"I","i"
"398","share","23140.06","21691.02","2018",1,"I","i"
"398","share","23140.06","21691.02","2017",1,"I","i"
"398","share","23140.06","21691.02","2016",1,"I","i"
"398","share","23140.06","21691.02","2015",1,"I","i"
"398","share","23140.06","21691.02","2014",1,"I","i"
"398","share","23140.06","21910.02","2022",1,"I","i"
"398","share","23140.06","21910.02","2021",1,"I","i"
"398","share","23140.06","21910.02","2020",1,"I","i"
"398","share","23140.06","21910.02","2019",1,"I","i"
"398","share","23140.06","21910.02","2018",1,"I","i"
"398","share","23140.06","21910.02","2017",1,"I","i"
"398","share","23140.06","21910.02","2016",1,"I","i"
"398","share","23140.06","21910.02","2015",1,"I","i"
"398","share","23140.06","21910.02","2014",1,"I","i"
"398","share","23161.02","23161.03","2022",1,"I","i"
"398","share","23161.02","23161.03","2021",1,"I","i"
"398","share","23161.02","23161.03","2020",1,"I","i"
"398","share","23161.02","23161.03","2019",1,"I","i"
"398","share","23161.02","23161.03","2018",1,"I","i"
"398","share","23161.02","23161.03","2017",1,"I","i"
"398","share","23161.02","23161.03","2016",1,"I","i"
"398","share","23161.02","23161.03","2015",1,"I","i"
"398","share","23161.02","23161.03","2014",1,"I","i"
"398","share","23161.03","23120.01","2022",1,"I","i"
"398","share","23161.03","23120.01","2021",1,"I","i"
"398","share","23161.03","23120.01","2020",1,"I","i"
"398","share","23161.03","23120.01","2019",1,"I","i"
"398","share","23161.03","23120.01","2018",1,"I","i"
"398","share","23161.03","23120.01","2017",1,"I","i"
"398","share","23161.03","23120.01","2016",1,"I","i"
"398","share","23161.03","23120.01","2015",1,"I","i"
"398","share","23161.03","23120.01","2014",1,"I","i"
"398","share","23161.03","23220.03","2022",1,"I","i"
"398","share","23161.03","23220.03","2021",1,"I","i"
"398","share","23161.03","23220.03","2020",1,"I","i"
"398","share","23161.03","23220.03","2019",1,"I","i"
"398","share","23161.03","23220.03","2018",1,"I","i"
"398","share","23161.03","23220.03","2017",1,"I","i"
"398","share","23161.03","23220.03","2016",1,"I","i"
"398","share","23161.03","23220.03","2015",1,"I","i"
"398","share","23161.03","23220.03","2014",1,"I","i"
"398","share","23161.03","39130.01","2022",1,"I","i"
"398","share","23161.03","39130.01","2021",1,"I","i"
"398","share","23161.03","39130.01","2020",1,"I","i"
"398","share","23161.03","39130.01","2019",1,"I","i"
"398","share","23161.03","39130.01","2018",1,"I","i"
"398","share","23161.03","39130.01","2017",1,"I","i"
"398","share","23161.03","39130.01","2016",1,"I","i"
"398","share","23161.03","39130.01","2015",1,"I","i"
"398","share","23161.03","39130.01","2014",1,"I","i"
"398","share","23220.02","39130.04","2022",1,"I","i"
"398","share","23220.02","39130.04","2021",1,"I","i"
"398","share","23220.02","39130.04","2020",1,"I","i"
"398","share","23220.02","39130.04","2019",1,"I","i"
"398","share","23220.02","39130.04","2018",1,"I","i"
"398","share","23220.02","39130.04","2017",1,"I","i"
"398","share","23220.02","39130.04","2016",1,"I","i"
"398","share","23220.02","39130.04","2015",1,"I","i"
"398","share","23220.02","39130.04","2014",1,"I","i"
"398","share","23220.04","23210.05","2022",1,"E","f"
"398","share","23220.04","23210.05","2021",1,"E","f"
"398","share","2351f","23520","2022",1,"I","i"
"398","share","2351f","23520","2021",1,"I","i"
"398","share","2351f","23520","2020",1,"I","i"
"398","share","2351f","23520","2019",1,"I","i"
"398","share","2351f","23520","2018",1,"I","i"
"398","share","2351f","23520","2017",1,"I","i"
"398","share","2351f","23520","2016",1,"I","i"
"398","share","2351f","23520","2015",1,"I","i"
"398","share","2351f","23520","2014",1,"I","i"
"398","share","23540","24110","2022",0.0184046571,"I","i"
"398","share","23540","24110","2021",0.0195533123,"I","i"
"398","share","23540","24110","2020",0.051566517,"I","i"
"398","share","23540","24110","2019",0.0855790549,"I","i"
"398","share","23540","24110","2018",0.0145739391,"I","i"
"398","share","23540","24110","2017",0.0145890691,"I","i"
"398","share","23540","24110","2016",0.014593061,"I","i"
"398","share","23540","24110","2015",0.0145400569,"I","i"
"398","share","23540","24110","2014",0.0146345502,"I","i"
"398","share","23540","2413","2022",0.0228297325,"I","i"
"398","share","23540","2413","2021",0.0246382972,"I","i"
"398","share","23540","2413","2020",0.0409084846,"I","i"
"398","share","23540","2413","2019",0.0587390027,"I","i"
"398","share","23540","2413","2018",0.0091447516,"I","i"
"398","share","23540","2413","2017",0.0091588509,"I","i"
"398","share","23540","2413","2016",0.182805,"E","f"
"398","share","23540","2413","2015",0.18,"E","f"
"398","share","23540","2413","2014",0.009202215,"I","i"
"398","share","24212.01","24212.02","2022",0.18,"E","f"
"398","share","24212.01","24212.02","2021",0.26,"E","f"
"398","share","24212.01","24212.02","2020",1,"I","i"
"398","share","24212.01","24212.02","2019",1,"I","i"
"398","share","24320","24110","2022",0.0198909772,"I","i"
"398","share","24320","24110","2021",0.0205196335,"I","i"
"398","share","24320","24110","2020",0.0368193365,"I","i"
"398","share","24320","24110","2019",0.0464770355,"I","i"
"398","share","24320","24110","2018",0.0385363446,"I","i"
"398","share","24320","24110","2017",0.0384575983,"I","i"
"398","share","24320","24110","2016",0.0387604899,"I","i"
"398","share","24320","24110","2015",0.0383933695,"I","i"
"398","share","24320","24110","2014",0.0382208871,"I","i"
"398","share","24320","2413","2022",0.0208870706,"I","i"
"398","share","24320","2413","2021",0.0218570304,"I","i"
"398","share","24320","2413","2020",0.0296183094,"I","i"
"398","share","24320","2413","2019",0.0347690951,"I","i"
"398","share","24320","2413","2018",0.024223689,"I","i"
"398","share","24320","2413","2017",0.0241872588,"I","i"
"398","share","24320","2413","2016",0.0243219539,"I","i"
"398","share","24320","2413","2015",0.0241607079,"I","i"
"398","share","24320","2413","2014",0.0240752129,"I","i"
"398","share","24320","24310.01","2022",1,"I","i"
"398","share","24320","24310.01","2021",1,"I","i"
"398","share","24320","24310.01","2020",1,"I","i"
"398","share","24320","24310.01","2019",1,"I","i"
"398","share","24320","24310.01","2018",1,"I","i"
"398","share","24320","24310.01","2017",1,"I","i"
"398","share","24320","24310.01","2016",1,"I","i"
"398","share","24320","24310.01","2015",1,"I","i"
"398","share","24320","24310.01","2014",1,"I","i"
"398","share","F0665","F0666","2022",1,"I","i"
"398","share","F0665","F0666","2021",1,"I","i"
"398","share","F0665","F0666","2020",1,"I","i"
"398","share","F0665","F0666","2019",1,"I","i"
"398","share","F0665","F0666","2018",1,"I","i"
"398","share","F0665","F0666","2017",1,"I","i"
"398","share","F0665","F0666","2016",1,"I","i"
"398","share","F0665","F0666","2015",1,"I","i"
"398","share","F0665","F0666","2014",1,"I","i"
